rec,card,era,flags,cfg,k,target,size,theta_unit,tier,occl,walking,stress,window_src,reliable,lcs,has_window,win_start_rel,win_end_rel,n_finals,n_obj_finals,n_acc,n_acc_e2,outcome_first,first_obj,first_lat_end,first_lat_start,first_lat_stare,first_share,first_capture,first_A,first_p_none,first_dur,outcome_any,any_correct,any_wrong,flip_wrong_then_correct,flip_correct_then_wrong,wrong_objs,first_e2,ungated_first,ungated_majority,ungated_majority_obj,ungated_majority_dur,gated_majority,gated_majority_obj,gated_majority_dur,best_target_capture,best_wrong_capture,best_target_share,best_wrong_share,dist_m
2026_08_16/s3,s3,v7,,v1_votescope_all,15,球R,ball(3cm),1.53,1.0–2.5°,clear,0,0,schedule,1,miss,1,115.95,121.92,1,1,0,0,none,,,,,,,,,,none,0,0,0,0,,none,wrong,wrong,object#318,7.1,none,,,,0.0,,0.327,3.38
2026_08_16/s4,s4,v8,,v1_votescope_all,1,球L,ball(3cm),1.67,1.0–2.5°,clear,0,0,schedule,1,miss,1,15.68,21.4,2,2,0,0,none,,,,,,,,,,none,0,0,0,0,,none,wrong,wrong,object#36,4.17,none,,,,0.0,,0.324,3.81
2026_08_16/s4,s4,v8,,v1_votescope_all,2,球L,ball(3cm),1.67,1.0–2.5°,clear,0,0,schedule,1,miss,1,22.56,28.34,2,2,0,0,none,,,,,,,,,,none,0,0,0,0,,none,wrong,wrong,object#36,4.06,none,,,,0.0,,0.258,3.83
2026_08_16/s4,s4,v8,,v1_votescope_all,3,球M,ball(3cm),2.82,≥2.5°,clear,0,0,schedule,1,miss,1,29.5,35.29,6,6,2,0,wrong,object#36,1.55,1.12,-0.94,0.365,,,0.431,0.43,wrong_only,0,1,0,0,object#36,none,wrong,wrong,object#36,1.62,wrong,object#36,1.03,,0.0,,0.379,3.81
2026_08_16/s4,s4,v8,,v1_votescope_all,4,球R,ball(3cm),1.28,1.0–2.5°,clear,0,0,schedule,1,miss,1,36.45,42.22,5,5,3,3,wrong,object#17,3.41,2.49,0.94,0.641,,,0.133,0.92,wrong_only,0,1,0,0,object#17,wrong,wrong,wrong,object#17,7.53,wrong,object#17,7.53,,0.0,,0.672,3.89
2026_08_16/s4,s4,v8,,v1_votescope_all,5,球R,ball(3cm),1.28,1.0–2.5°,clear,0,0,schedule,1,miss,1,43.38,49.06,3,3,3,3,wrong,object#17,3.43,-1.77,1.05,0.672,,,0.206,5.2,wrong_only,0,1,0,0,object#17,wrong,wrong,wrong,object#17,6.72,wrong,object#17,6.72,,0.0,,0.672,3.83
2026_08_16/s4,s4,v8,,v1_votescope_all,6,球M,ball(3cm),2.82,≥2.5°,clear,0,0,schedule,1,miss,1,50.22,55.97,5,5,1,0,wrong,object#17,1.26,0.67,-1.19,0.486,,,0.202,0.6,wrong_only,0,1,0,0,object#17,none,wrong,wrong,object#27,1.14,wrong,object#17,0.6,,0.0,,0.486,3.87
2026_08_16/s4,s4,v8,,v1_votescope_all,7,球M,ball(3cm),2.82,≥2.5°,clear,0,0,schedule,1,miss,1,57.13,62.9,4,4,0,0,none,,,,,,,,,,none,0,0,0,0,,none,wrong,wrong,object#17,1.3,none,,,,0.0,,0.276,3.9
2026_08_16/s4,s4,v8,,v1_votescope_all,8,球L,ball(3cm),1.67,1.0–2.5°,clear,0,0,schedule,1,miss,1,72.63,78.38,3,3,1,0,wrong,object#36,4.99,4.0,2.54,0.356,,,0.374,0.99,wrong_only,0,1,0,0,object#36,none,wrong,wrong,object#36,2.04,wrong,object#36,0.99,,0.0,,0.356,3.79
2026_08_16/s4,s4,v8,,v1_votescope_all,9,球R,ball(3cm),1.28,1.0–2.5°,clear,0,0,schedule,1,miss,1,79.54,85.21,4,4,2,2,wrong,object#17,4.8,2.65,2.43,0.578,,,0.276,2.16,wrong_only,0,1,0,0,object#17,wrong,wrong,wrong,object#17,2.45,wrong,object#17,2.45,,0.0,,0.578,3.79
