rec,card,era,flags,cfg,t_start_rel,t_end_rel,dur_s,dist_m,object,object_label,share,q,capture,A_cap,A_share,p_none,surface,W,acc_live,acc_e2,window_k,target,correct,n_cands,candidates
2026_08_16/s6,s6,v8,,table10,125.52,125.79,0.27,4.624,球R,193,0.785,0.104,0.872,0.282,0.261,0.868,object#17,,1,1,14,球R,1,3,"[{""name"": ""球R"", ""share"": 0.785, ""q"": 0.104, ""capture"": 0.872, ""miss_deg"": 0.52, ""labels"": [193]}, {""name"": ""石榴"", ""share"": 0.205, ""q"": 0.027, ""capture"": 0.246, ""miss_deg"": 1.67, ""labels"": [195]}, {""name"": ""球M"", ""share"": 0.01, ""q"": 0.001, ""capture"": 0.009, ""miss_deg"": 3.06, ""labels"": [192]}]"
2026_08_16/s6,s6,v8,,table10,125.84,126.39,0.54,4.494,球M,192,0.844,0.177,1.213,0.243,0.182,0.79,object#162,,1,1,,,,3,"[{""name"": ""球M"", ""share"": 0.844, ""q"": 0.177, ""capture"": 1.213, ""miss_deg"": 0.0, ""labels"": [192]}, {""name"": ""石榴"", ""share"": 0.154, ""q"": 0.032, ""capture"": 0.295, ""miss_deg"": 1.56, ""labels"": [195]}, {""name"": ""球R"", ""share"": 0.002, ""q"": 0.0, ""capture"": 0.003, ""miss_deg"": 3.37, ""labels"": [193]}]"
2026_08_16/s6,s6,v8,,table10,126.61,130.13,3.52,4.398,球L,191,0.811,0.201,1.228,0.081,0.073,0.752,object#36,,1,1,,,,3,"[{""name"": ""球L"", ""share"": 0.811, ""q"": 0.201, ""capture"": 1.228, ""miss_deg"": 0.0, ""labels"": [191]}, {""name"": ""苹果"", ""share"": 0.059, ""q"": 0.015, ""capture"": 0.1, ""miss_deg"": 2.14, ""labels"": [194]}, {""name"": ""香蕉"", ""share"": 0.13, ""q"": 0.032, ""capture"": 0.068, ""miss_deg"": 2.32, ""labels"": [196]}]"
2026_08_16/s6,s6,v8,,table10,130.18,131.91,1.73,4.438,球L,191,0.775,0.194,1.186,0.085,0.246,0.75,object#36,,1,1,15,球L,1,3,"[{""name"": ""球L"", ""share"": 0.775, ""q"": 0.194, ""capture"": 1.186, ""miss_deg"": 0.0, ""labels"": [191]}, {""name"": ""香蕉"", ""share"": 0.191, ""q"": 0.048, ""capture"": 0.101, ""miss_deg"": 2.14, ""labels"": [196]}, {""name"": ""苹果"", ""share"": 0.034, ""q"": 0.008, ""capture"": 0.061, ""miss_deg"": 2.36, ""labels"": [194]}]"
2026_08_16/s6,s6,v8,,table10,131.97,132.24,0.27,4.346,球L,191,0.878,0.042,0.256,0.07,0.063,0.952,object#36,,1,1,15,球L,1,3,"[{""name"": ""球L"", ""share"": 0.878, ""q"": 0.042, ""capture"": 0.256, ""miss_deg"": 1.65, ""labels"": [191]}, {""name"": ""苹果"", ""share"": 0.055, ""q"": 0.003, ""capture"": 0.018, ""miss_deg"": 2.83, ""labels"": [194]}, {""name"": ""香蕉"", ""share"": 0.066, ""q"": 0.003, ""capture"": 0.006, ""miss_deg"": 3.18, ""labels"": [196]}]"
2026_08_16/s6,s6,v8,,table10,135.56,135.94,0.38,1.777,,-1,0.0,0.0,,,,1.0,object#82,,0,0,,,,0,[]
2026_08_18/000,s7,v8,,table10,8.99,9.75,0.76,3.208,球M,192,1.0,0.032,0.117,0.0,0.0,0.968,object#17,,0,0,,,,1,"[{""name"": ""球M"", ""share"": 1.0, ""q"": 0.032, ""capture"": 0.117, ""miss_deg"": 2.07, ""labels"": [192]}]"
2026_08_18/000,s7,v8,,table10,10.07,10.61,0.54,2.904,球M,192,0.937,0.143,0.452,0.066,0.067,0.848,object#17,,1,1,,,,2,"[{""name"": ""球M"", ""share"": 0.937, ""q"": 0.143, ""capture"": 0.452, ""miss_deg"": 1.26, ""labels"": [192]}, {""name"": ""球L"", ""share"": 0.063, ""q"": 0.01, ""capture"": 0.03, ""miss_deg"": 2.65, ""labels"": [191]}]"
2026_08_18/000,s7,v8,,table10,11.1,12.13,1.03,2.934,球M,192,0.956,0.142,0.449,0.047,0.046,0.852,object#17,,1,1,,,,2,"[{""name"": ""球M"", ""share"": 0.956, ""q"": 0.142, ""capture"": 0.449, ""miss_deg"": 1.27, ""labels"": [192]}, {""name"": ""球L"", ""share"": 0.044, ""q"": 0.007, ""capture"": 0.021, ""miss_deg"": 2.78, ""labels"": [191]}]"
2026_08_18/000,s7,v8,,table10,12.18,12.72,0.54,3.18,球M,192,0.599,0.085,0.316,0.734,0.669,0.857,object#17,,1,1,,,,2,"[{""name"": ""球M"", ""share"": 0.599, ""q"": 0.085, ""capture"": 0.316, ""miss_deg"": 1.52, ""labels"": [192]}, {""name"": ""球R"", ""share"": 0.401, ""q"": 0.057, ""capture"": 0.232, ""miss_deg"": 1.71, ""labels"": [193]}]"
