rec,card,era,flags,cfg,k,target,size,theta_unit,tier,occl,walking,stress,window_src,reliable,lcs,has_window,win_start_rel,win_end_rel,n_finals,n_obj_finals,n_acc,n_acc_e2,outcome_first,first_obj,first_lat_end,first_lat_start,first_lat_stare,first_share,first_capture,first_A,first_p_none,first_dur,outcome_any,any_correct,any_wrong,flip_wrong_then_correct,flip_correct_then_wrong,wrong_objs,first_e2,ungated_first,ungated_majority,best_target_capture,best_wrong_capture,best_target_share,best_wrong_share,dist_m
2026_08_16/s6,s6,v8,,vis,2,球M,ball(3cm),1.79,1.0–2.5°,clear,0,0,schedule,1,hit,1,28.03,33.77,5,5,2,2,correct,球M,2.89,1.81,0.45,0.999,0.483,0.002,0.929,1.08,correct_only,1,0,0,0,,correct,correct,correct,0.483,0.065,1.0,0.602,4.53
2026_08_16/s6,s6,v8,,vis,3,球R,ball(3cm),1.85,1.0–2.5°,clear,0,0,schedule,1,hit,1,34.93,40.68,2,1,0,0,none,,,,,,,,,,none,0,0,0,0,,none,correct,correct,0.143,,1.0,,4.56
2026_08_16/s6,s6,v8,,vis,4,球R,ball(3cm),1.85,1.0–2.5°,clear,0,0,schedule,1,hit,1,41.84,47.61,3,3,3,3,correct,球R,1.51,0.97,-0.96,0.998,0.474,0.002,0.935,0.54,correct_only,1,0,0,0,,correct,correct,correct,0.474,,0.999,,4.54
2026_08_16/s6,s6,v8,,vis,5,球M,ball(3cm),1.79,1.0–2.5°,clear,0,0,schedule,1,hit,1,48.77,54.47,2,2,2,2,correct,球M,3.24,-0.77,0.84,0.983,0.87,0.022,0.871,4.01,correct_only,1,0,0,0,,correct,correct,correct,0.87,,0.983,,4.46
2026_08_16/s6,s6,v8,,vis,6,球R,ball(3cm),1.85,1.0–2.5°,clear,0,0,schedule,1,hit,1,55.63,61.33,2,2,2,2,correct,球R,4.56,0.23,2.16,0.991,0.225,0.009,0.973,4.33,mixed,1,1,0,1,球M,correct,correct,correct,0.225,0.786,0.991,0.872,4.54
2026_08_16/s6,s6,v8,,vis,7,球R,ball(3cm),1.85,1.0–2.5°,clear,0,0,schedule,1,hit,1,62.49,68.22,2,2,2,2,correct,球R,3.75,2.55,1.32,0.963,0.499,0.034,0.938,1.19,correct_only,1,0,0,0,,correct,correct,correct,0.499,,0.99,,4.6
2026_08_16/s6,s6,v8,,vis,8,球M,ball(3cm),1.79,1.0–2.5°,clear,0,0,schedule,1,hit,1,77.95,83.67,1,1,1,1,correct,球M,5.01,2.14,2.59,0.988,0.404,0.012,0.94,2.87,correct_only,1,0,0,0,,correct,correct,correct,0.404,,0.988,,4.55
2026_08_16/s6,s6,v8,,vis,9,球L,ball(3cm),0.56,<1.0°,clear,0,0,schedule,1,hit,1,84.83,90.55,2,2,2,2,correct,球L,3.78,0.96,1.36,0.906,0.877,0.027,0.842,2.82,correct_only,1,0,0,0,,correct,correct,correct,0.877,,0.906,,4.45
2026_08_16/s6,s6,v8,,vis,10,球M,ball(3cm),1.79,1.0–2.5°,clear,0,0,schedule,1,hit,1,91.71,97.53,2,2,2,2,correct,球M,3.19,0.05,0.67,0.862,0.883,0.139,0.851,3.14,correct_only,1,0,0,0,,correct,correct,correct,0.921,,0.862,,4.51
2026_08_16/s6,s6,v8,,vis,11,球L,ball(3cm),0.56,<1.0°,clear,0,0,schedule,1,hit,1,98.69,104.68,5,5,5,5,correct,球L,2.97,-0.06,0.28,0.866,1.326,0.051,0.749,3.03,mixed,1,1,1,1,球M,correct,correct,correct,1.326,1.072,0.904,0.969,4.41
2026_08_16/s6,s6,v8,,vis,12,球M,ball(3cm),1.79,1.0–2.5°,clear,0,0,schedule,1,hit,1,105.84,111.78,3,3,3,3,correct,球M,3.43,-0.31,0.79,0.896,1.292,0.154,0.79,3.74,mixed,1,1,0,1,球R,correct,correct,correct,1.292,0.685,0.896,0.82,4.55
2026_08_16/s6,s6,v8,,vis,13,球L,ball(3cm),0.56,<1.0°,clear,0,0,schedule,1,hit,1,112.94,118.93,5,5,5,5,wrong,球M,3.09,2.5,0.4,0.903,0.733,0.086,0.882,0.6,mixed,1,1,1,1,球M,wrong,wrong,correct,1.318,1.47,0.861,0.948,4.48
2026_08_16/s6,s6,v8,,vis,14,球R,ball(3cm),1.85,1.0–2.5°,clear,0,0,schedule,1,hit,1,120.09,126.05,4,4,4,4,correct,球R,4.22,2.21,1.56,0.889,0.869,0.147,0.866,2.0,mixed,1,1,1,1,球M,correct,correct,correct,1.204,1.469,0.889,0.963,4.53
2026_08_16/s6,s6,v8,,vis,15,球L,ball(3cm),0.56,<1.0°,clear,0,0,schedule,1,hit,1,127.21,133.23,2,2,2,2,correct,球L,4.71,2.97,1.99,0.806,1.414,0.069,0.713,1.73,correct_only,1,0,0,0,,correct,correct,correct,1.414,,0.846,,4.39
2026_08_18/000,s7,v8,,vis,1,球L,ball(3cm),2.61,≥2.5°,clear,0,0,schedule,1,hit,1,16.67,22.39,2,2,1,1,correct,球L,4.34,-0.53,1.92,0.994,0.575,0.007,0.817,4.87,correct_only,1,0,0,0,,correct,correct,correct,0.575,0.001,0.994,0.713,3.24
2026_08_18/000,s7,v8,,vis,2,球L,ball(3cm),2.61,≥2.5°,clear,0,0,schedule,1,hit,1,23.55,29.33,2,2,2,2,correct,球L,2.91,-0.5,0.43,1.0,0.383,0.0,0.879,3.41,correct_only,1,0,0,0,,correct,correct,correct,0.5,,1.0,,3.01
2026_08_18/000,s7,v8,,vis,3,球R,ball(3cm),2.19,1.0–2.5°,clear,0,0,schedule,1,hit,1,30.49,36.23,5,5,4,4,correct,球R,2.89,0.29,0.45,0.903,0.294,0.099,0.928,2.6,mixed,1,1,0,1,球M,correct,correct,correct,0.294,0.715,0.903,0.979,3.29
2026_08_18/000,s7,v8,,vis,4,球R,ball(3cm),2.19,1.0–2.5°,clear,0,0,schedule,1,miss,1,37.39,43.17,4,4,2,2,correct,球R,2.73,0.34,0.25,0.913,0.214,0.084,0.948,2.38,mixed,1,1,0,1,球M,correct,correct,correct,0.214,0.363,0.99,0.677,3.37
2026_08_18/000,s7,v8,,vis,5,球M,ball(3cm),2.19,1.0–2.5°,clear,0,0,schedule,1,hit,1,44.33,50.03,4,4,4,4,correct,球M,0.65,0.16,-1.75,0.847,0.622,0.201,0.779,0.49,correct_only,1,0,0,0,,correct,correct,correct,0.622,,0.969,,3.01
2026_08_18/000,s7,v8,,vis,6,球L,ball(3cm),2.61,≥2.5°,clear,0,0,schedule,1,hit,1,51.19,56.93,4,4,3,3,correct,球L,0.92,0.32,-1.52,0.934,1.2,0.045,0.595,0.6,correct_only,1,0,0,0,,correct,correct,correct,1.2,,0.949,,3.02
2026_08_18/000,s7,v8,,vis,7,球M,ball(3cm),2.19,1.0–2.5°,clear,0,0,schedule,1,hit,1,58.09,63.87,3,3,2,2,correct,球M,2.87,0.26,0.39,0.906,0.867,0.074,0.712,2.61,correct_only,1,0,0,0,,correct,correct,correct,0.867,0.187,0.964,0.476,2.98
2026_08_18/000,s7,v8,,vis,8,球R,ball(3cm),2.19,1.0–2.5°,clear,0,0,schedule,1,hit,1,73.07,78.77,9,9,9,9,wrong,球M,0.73,0.35,-1.67,0.734,0.604,0.404,0.752,0.38,wrong_only,0,1,0,0,球M,wrong,wrong,wrong,,0.875,,0.88,3.08
2026_08_18/000,s7,v8,,vis,9,球R,ball(3cm),2.19,1.0–2.5°,clear,0,0,schedule,1,miss,1,79.93,85.61,2,2,2,2,correct,球R,2.94,0.34,0.56,0.688,0.625,0.413,0.776,2.6,correct_only,1,0,0,0,,correct,correct,correct,0.625,,0.742,,3.26
2026_08_18/000,s7,v8,,vis,10,球M,ball(3cm),2.19,1.0–2.5°,clear,0,0,schedule,1,hit,1,86.77,92.59,3,3,3,3,correct,球M,0.78,0.02,-1.74,0.951,0.665,0.029,0.79,0.76,correct_only,1,0,0,0,,correct,correct,correct,0.76,,0.951,,2.99
2026_08_18/000,s7,v8,,vis,11,球L,ball(3cm),2.61,≥2.5°,clear,0,0,schedule,1,hit,1,93.75,99.74,4,4,4,4,correct,球L,2.93,0.55,0.24,0.957,1.1,0.026,0.637,2.38,mixed,1,1,1,1,球M,correct,correct,correct,1.2,0.64,0.957,0.712,3.02
2026_08_18/000,s7,v8,,vis,12,球M,ball(3cm),2.19,1.0–2.5°,clear,0,0,schedule,1,hit,1,100.9,106.84,6,6,6,6,correct,球M,2.58,1.28,-0.06,0.87,0.82,0.138,0.716,1.3,mixed,1,1,1,1,球R,correct,correct,correct,0.856,0.685,0.87,0.551,3.08
2026_08_18/000,s7,v8,,vis,13,球R,ball(3cm),2.19,1.0–2.5°,clear,0,0,schedule,1,hit,1,108.0,113.94,7,7,7,7,correct,球R,0.78,0.24,-1.86,0.954,0.808,0.043,0.811,0.54,mixed,1,1,1,1,球M,correct,correct,correct,0.902,0.676,0.954,0.679,3.33
2026_08_18/000,s7,v8,,vis,14,球M,ball(3cm),2.19,1.0–2.5°,clear,0,0,schedule,1,hit,1,115.1,121.11,4,4,4,4,correct,球M,1.17,0.3,-1.54,0.883,0.86,0.14,0.707,0.87,correct_only,1,0,0,0,,correct,correct,correct,0.86,,0.883,,3.08
2026_08_18/000,s7,v8,,vis,15,球L,ball(3cm),2.61,≥2.5°,clear,0,0,schedule,1,hit,1,122.27,128.28,2,2,2,2,correct,球L,2.28,0.06,-0.43,0.882,1.183,0.048,0.576,2.22,correct_only,1,0,0,0,,correct,correct,correct,1.183,,0.882,,3.02
2026_08_20/000,c1,v9,,vis,1,球R,ball(3cm),2.17,1.0–2.5°,clear,0,0,schedule,1,hit,1,17.15,22.7,4,4,3,3,correct,球R,2.31,1.23,0.06,0.749,0.371,0.094,0.84,1.08,correct_only,1,0,0,0,,correct,correct,correct,0.499,,0.749,,2.16
2026_08_20/000,c1,v9,,vis,2,香蕉,banana,0.41,<1.0°,clear,0,0,schedule,1,miss,1,23.86,29.44,3,3,2,2,wrong,球M,3.23,0.06,0.95,0.664,1.262,0.123,0.429,3.17,wrong_only,0,1,0,0,球M,wrong,wrong,wrong,,1.262,,0.664,2.25
2026_08_20/000,c1,v9,,vis,3,纸箱子,box,24.07,≥2.5°,clear,0,0,schedule,1,hit,1,30.6,36.4,3,3,3,3,correct,纸箱子,1.22,0.41,-1.28,1.0,1.193,0.0,0.0,0.81,correct_only,1,0,0,0,,correct,correct,correct,1.193,,1.0,,3.06
2026_08_20/000,c1,v9,,vis,4,苹果粉,fruit(4-5cm),2.09,1.0–2.5°,clear,0,0,schedule,1,hit,1,37.56,43.35,3,3,2,2,correct,苹果粉,2.35,1.18,-0.14,0.875,0.711,0.075,0.558,1.16,mixed,1,1,0,1,球L,correct,correct,correct,0.711,0.953,0.875,0.808,2.24
2026_08_20/000,c1,v9,,vis,5,白杯1,cup,1.84,1.0–2.5°,clear,0,0,schedule,1,hit,1,44.51,50.19,4,4,2,2,correct,白杯1,1.33,1.0,-1.05,0.61,0.622,0.645,0.43,0.32,correct_only,1,0,0,0,,correct,correct,wrong,0.622,0.404,0.61,0.374,2.3
2026_08_20/000,c1,v9,,vis,6,水瓶,bottle,0.41,<1.0°,clear,0,0,schedule,1,miss,1,51.35,56.95,3,3,3,3,wrong,白杯1,2.86,2.56,0.56,0.588,0.758,0.677,0.298,0.3,mixed,1,1,1,1,球M|白杯1,wrong,wrong,correct,0.566,0.843,0.654,0.873,2.3
2026_08_20/000,c1,v9,,vis,7,红杯,cup,1.84,1.0–2.5°,clear,0,0,schedule,1,miss,1,66.68,72.24,6,6,5,3,wrong,白杯2,2.5,2.06,0.24,0.572,0.883,0.472,0.252,0.43,wrong_only,0,1,0,0,球R|白杯1|白杯2,wrong,wrong,wrong,,1.072,,0.616,2.31
2026_08_20/000,c1,v9,,vis,8,苹果红,fruit(4-5cm),0.41,<1.0°,clear,0,0,schedule,1,miss,1,73.4,79.15,4,4,3,1,wrong,球L,1.95,0.6,-0.5,0.486,0.983,0.633,0.361,1.35,wrong_only,0,1,0,0,球L,wrong,wrong,wrong,,1.24,,0.601,2.26
2026_08_20/000,c1,v9,,vis,9,球M,ball(3cm),1.83,1.0–2.5°,clear,0,0,schedule,1,hit,1,80.31,85.86,9,9,8,7,correct,球M,1.3,0.98,-0.95,0.714,0.563,0.115,0.763,0.32,mixed,1,1,1,1,球L,correct,correct,correct,1.249,0.646,0.919,0.634,2.23
2026_08_20/000,c1,v9,,vis,10,橘子,fruit(4-5cm),0.41,<1.0°,clear,0,0,schedule,1,miss,1,87.02,92.63,1,1,1,0,wrong,苹果红,5.34,0.3,3.03,0.471,0.645,0.361,0.472,5.04,wrong_only,0,1,0,0,苹果红,none,wrong,wrong,,0.645,,0.471,2.35
2026_08_20/000,c1,v9,,vis,11,球L,ball(3cm),1.71,1.0–2.5°,clear,0,0,schedule,1,hit,1,93.79,99.63,5,5,4,4,correct,球L,2.76,1.95,0.22,0.59,0.676,0.213,0.655,0.81,mixed,1,1,0,1,球M,correct,correct,correct,1.019,0.675,0.69,0.505,2.29
2026_08_20/000,c1,v9,,vis,12,白杯2,cup,2.03,1.0–2.5°,clear,0,0,schedule,1,hit,1,100.79,106.71,5,5,3,3,correct,白杯2,1.92,0.51,-0.7,0.664,1.003,0.268,0.285,1.41,mixed,1,1,0,1,白杯1,correct,wrong,correct,1.003,1.021,0.664,0.591,2.31
2026_08_20/001,c2,v9,,vis,1,球R,ball(3cm),1.28,1.0–2.5°,clear,0,0,lcs_episode,0,hit,1,15.89,19.72,3,3,2,2,correct,球R,1.85,0.5,1.35,0.649,1.082,0.111,0.629,1.35,correct_only,1,0,0,0,,correct,correct,correct,1.082,,0.674,,2.72
2026_08_20/001,c2,v9,,vis,2,球R,ball(3cm),1.28,1.0–2.5°,clear,0,0,lcs_episode,0,hit,1,22.79,25.76,1,1,0,0,none,,,,,,,,,,none,0,0,0,0,,none,correct,correct,0.556,,0.364,,3.19
2026_08_20/001,c2,v9,,vis,3,苹果红,fruit(4-5cm),0.13,<1.0°,clear,0,0,none,0,miss,0,,,,,,,unknown,,,,,,,,,,unknown,,,,,,,,,,,,,
2026_08_20/001,c2,v9,,vis,4,球L,ball(3cm),1.03,1.0–2.5°,clear,0,0,lcs_episode,0,hit,1,29.36,32.08,3,3,2,1,wrong,苹果粉,0.45,0.17,-0.05,0.687,0.239,0.485,0.89,0.27,mixed,1,1,1,0,苹果粉,wrong,wrong,correct,1.489,0.239,0.477,0.687,3.13
2026_08_20/001,c2,v9,,vis,5,苹果粉,fruit(4-5cm),1.31,1.0–2.5°,clear,0,0,lcs_episode,0,hit,1,42.68,50.12,4,4,4,4,correct,苹果粉,2.51,0.5,2.01,0.865,0.95,0.117,0.67,2.01,correct_only,1,0,0,0,,correct,correct,correct,0.95,,0.865,,3.22
2026_08_20/001,c2,v9,,vis,6,白杯1,cup,1.28,1.0–2.5°,clear,0,0,none,0,miss,0,,,,,,,unknown,,,,,,,,,,unknown,,,,,,,,,,,,,
2026_08_20/001,c2,v9,,vis,7,球M,ball(3cm),0.89,<1.0°,clear,0,0,lcs_episode,0,hit,1,57.99,62.22,5,5,4,3,correct,球M,1.15,0.5,0.65,0.628,0.912,0.071,0.762,0.65,correct_only,1,0,0,0,,correct,correct,correct,1.001,,0.665,,3.27
2026_08_20/001,c2,v9,,vis,8,白杯1,cup,1.28,1.0–2.5°,clear,0,0,none,0,miss,0,,,,,,,unknown,,,,,,,,,,unknown,,,,,,,,,,,,,
2026_08_20/001,c2,v9,,vis,9,苹果粉,fruit(4-5cm),1.31,1.0–2.5°,clear,0,0,lcs_episode,0,hit,1,79.55,82.3,1,1,1,1,correct,苹果粉,2.45,0.5,1.95,0.776,0.369,0.257,0.857,1.95,correct_only,1,0,0,0,,correct,correct,correct,0.369,,0.776,,3.3
2026_08_20/001,c2,v9,,vis,10,球R,ball(3cm),1.28,1.0–2.5°,clear,0,0,lcs_episode,0,hit,1,84.85,88.15,3,3,2,1,correct,球R,0.77,0.5,0.27,0.448,1.283,0.282,0.532,0.27,correct_only,1,0,0,0,,correct,wrong,correct,1.283,0.735,0.518,0.351,3.28
2026_08_20/001,c2,v9,,vis,11,球M,ball(3cm),0.89,<1.0°,clear,0,0,lcs_episode,0,hit,1,90.0,97.11,7,7,6,5,correct,球M,1.04,0.5,0.54,0.668,0.32,0.175,0.922,0.54,correct_only,1,0,0,0,,correct,wrong,correct,0.877,0.045,0.668,0.374,3.25
2026_08_20/001,c2,v9,,vis,12,白杯2,cup,,,clear,0,0,lcs_episode,0,hit,1,99.6,105.28,3,3,3,1,correct,白杯2,2.77,0.5,2.27,0.472,0.897,0.921,0.457,2.27,correct_only,1,0,0,0,,correct,correct,correct,0.897,,0.543,,3.27
2026_08_20/001,c2,v9,,vis,13,白杯2,cup,,,clear,0,0,lcs_episode,0,miss,1,99.6,105.28,3,3,3,1,correct,白杯2,2.77,0.5,2.27,0.472,0.897,0.921,0.457,2.27,correct_only,1,0,0,0,,correct,correct,correct,0.897,,0.543,,3.27
2026_08_20/001,c2,v9,,vis,14,球L,ball(3cm),1.03,1.0–2.5°,clear,0,0,lcs_episode,0,hit,1,115.9,120.49,4,4,2,1,correct,球L,3.27,2.35,2.77,0.401,1.155,0.477,0.529,0.92,correct_only,1,0,0,0,,correct,correct,correct,1.155,,0.504,,3.23
2026_08_20/001,c2,v9,,vis,15,苹果红,fruit(4-5cm),0.13,<1.0°,clear,0,0,lcs_episode,0,hit,1,121.48,123.31,1,1,0,0,none,,,,,,,,,,none,0,0,0,0,,none,correct,correct,0.887,,0.328,,3.24
2026_08_20/002,c4,v9,beyond_occ,vis,1,球L,ball(3cm),0.84,<1.0°,occluded(beyond limit),0,0,none,0,miss,0,,,,,,,unknown,,,,,,,,,,unknown,,,,,,,,,,,,,
2026_08_20/002,c4,v9,beyond_occ,vis,2,球R,ball(3cm),0.84,<1.0°,occluded(beyond limit),0,0,none,0,miss,0,,,,,,,unknown,,,,,,,,,,unknown,,,,,,,,,,,,,
2026_08_20/002,c4,v9,beyond_occ,vis,3,球R,ball(3cm),0.84,<1.0°,occluded(beyond limit),0,0,none,0,miss,0,,,,,,,unknown,,,,,,,,,,unknown,,,,,,,,,,,,,
2026_08_20/002,c4,v9,beyond_occ,vis,4,球M,ball(3cm),0.66,<1.0°,occluded(beyond limit),0,0,lcs_episode,0,hit,1,12.38,15.35,1,1,0,0,none,,,,,,,,,,none,0,0,0,0,,none,correct,correct,1.073,,0.297,,4.18
2026_08_20/002,c4,v9,beyond_occ,vis,5,球M,ball(3cm),0.66,<1.0°,occluded(beyond limit),0,0,lcs_episode,0,miss,1,12.38,15.35,1,1,0,0,none,,,,,,,,,,none,0,0,0,0,,none,correct,correct,1.073,,0.297,,4.18
2026_08_20/002,c4,v9,beyond_occ,vis,6,球L,ball(3cm),0.84,<1.0°,occluded(beyond limit),0,0,lcs_episode,0,hit,1,14.6,23.06,5,5,2,2,correct,球L,3.15,2.45,2.65,0.687,0.342,0.211,0.945,0.7,correct_only,1,0,0,0,,correct,correct,correct,0.717,,0.882,,4.2
2026_08_20/002,c4,v9,beyond_occ,vis,7,球R,ball(3cm),0.84,<1.0°,occluded(beyond limit),0,0,none,0,miss,0,,,,,,,unknown,,,,,,,,,,unknown,,,,,,,,,,,,,
2026_08_20/002,c4,v9,beyond_occ,vis,8,球L,ball(3cm),0.84,<1.0°,occluded(beyond limit),0,0,lcs_episode,0,hit,1,24.43,28.7,1,1,0,0,none,,,,,,,,,,none,0,0,0,0,,none,correct,correct,1.211,,0.298,,4.26
2026_08_20/002,c4,v9,beyond_occ,vis,9,球L,ball(3cm),0.84,<1.0°,occluded(beyond limit),0,0,lcs_episode,0,miss,1,24.43,28.7,1,1,0,0,none,,,,,,,,,,none,0,0,0,0,,none,correct,correct,1.211,,0.298,,4.26
2026_08_20/002,c4,v9,beyond_occ,vis,10,球M,ball(3cm),0.66,<1.0°,occluded(beyond limit),0,0,lcs_episode,0,hit,1,27.95,29.83,1,1,0,0,none,,,,,,,,,,none,0,0,0,0,,none,correct,correct,0.39,,0.368,,4.26
2026_08_20/002,c4,v9,beyond_occ,vis,11,球L,ball(3cm),0.84,<1.0°,occluded(beyond limit),0,0,lcs_episode,0,hit,1,29.09,64.63,11,11,5,1,correct,球L,9.2,8.28,8.7,0.592,0.515,0.332,0.921,0.92,correct_only,1,0,0,0,,correct,correct,correct,1.228,,0.592,,4.29
2026_08_20/002,c4,v9,beyond_occ,vis,12,球M,ball(3cm),0.66,<1.0°,occluded(beyond limit),0,0,lcs_episode,0,hit,1,99.06,102.51,1,1,0,0,none,,,,,,,,,,none,0,0,0,0,,none,correct,correct,0.776,,0.299,,4.35
2026_08_20/002,c4,v9,beyond_occ,vis,13,球R,ball(3cm),0.84,<1.0°,occluded(beyond limit),0,0,lcs_episode,0,hit,1,106.98,109.52,1,1,0,0,none,,,,,,,,,,none,0,0,0,0,,none,correct,correct,1.165,,0.298,,4.33
2026_08_20/002,c4,v9,beyond_occ,vis,14,球M,ball(3cm),0.66,<1.0°,occluded(beyond limit),0,0,none,0,hit,0,,,,,,,unknown,,,,,,,,,,unknown,,,,,,,,,,,,,
2026_08_20/002,c4,v9,beyond_occ,vis,15,球R,ball(3cm),0.84,<1.0°,occluded(beyond limit),0,0,lcs_episode,0,hit,1,125.11,126.94,1,1,0,0,none,,,,,,,,,,none,0,0,0,0,,none,correct,correct,0.394,,0.436,,4.22
2026_08_20/003,c4,v9,beyond_occ,vis,1,球L,ball(3cm),0.64,<1.0°,occluded(beyond limit),0,0,lcs_episode,0,hit,1,5.35,8.33,3,3,1,1,correct,球L,1.1,0.5,0.6,0.577,0.456,0.428,0.928,0.6,correct_only,1,0,0,0,,correct,correct,correct,0.456,,0.577,,4.27
2026_08_20/003,c4,v9,beyond_occ,vis,2,球R,ball(3cm),0.63,<1.0°,occluded(beyond limit),0,0,none,0,hit,0,,,,,,,unknown,,,,,,,,,,unknown,,,,,,,,,,,,,
2026_08_20/003,c4,v9,beyond_occ,vis,3,球R,ball(3cm),0.63,<1.0°,occluded(beyond limit),0,0,none,0,miss,0,,,,,,,unknown,,,,,,,,,,unknown,,,,,,,,,,,,,
2026_08_20/003,c4,v9,beyond_occ,vis,4,球M,ball(3cm),0.63,<1.0°,occluded(beyond limit),0,0,none,0,miss,0,,,,,,,unknown,,,,,,,,,,unknown,,,,,,,,,,,,,
2026_08_20/003,c4,v9,beyond_occ,vis,5,球M,ball(3cm),0.63,<1.0°,occluded(beyond limit),0,0,none,0,miss,0,,,,,,,unknown,,,,,,,,,,unknown,,,,,,,,,,,,,
2026_08_20/003,c4,v9,beyond_occ,vis,6,球L,ball(3cm),0.64,<1.0°,occluded(beyond limit),0,0,lcs_episode,0,hit,1,9.56,11.55,1,1,0,0,none,,,,,,,,,,none,0,0,0,0,,none,wrong,wrong,,0.04,,0.37,4.36
2026_08_20/003,c4,v9,beyond_occ,vis,7,球R,ball(3cm),0.63,<1.0°,occluded(beyond limit),0,0,none,0,hit,0,,,,,,,unknown,,,,,,,,,,unknown,,,,,,,,,,,,,
2026_08_20/003,c4,v9,beyond_occ,vis,8,球L,ball(3cm),0.64,<1.0°,occluded(beyond limit),0,0,lcs_episode,0,hit,1,15.01,17.27,1,1,0,0,none,,,,,,,,,,none,0,0,0,0,,none,correct,correct,0.038,,0.675,,4.34
2026_08_20/003,c4,v9,beyond_occ,vis,9,球L,ball(3cm),0.64,<1.0°,occluded(beyond limit),0,0,lcs_episode,0,miss,1,15.01,17.27,1,1,0,0,none,,,,,,,,,,none,0,0,0,0,,none,correct,correct,0.038,,0.675,,4.34
2026_08_20/003,c4,v9,beyond_occ,vis,10,球M,ball(3cm),0.63,<1.0°,occluded(beyond limit),0,0,none,0,miss,0,,,,,,,unknown,,,,,,,,,,unknown,,,,,,,,,,,,,
2026_08_20/003,c4,v9,beyond_occ,vis,11,球L,ball(3cm),0.64,<1.0°,occluded(beyond limit),0,0,lcs_episode,0,miss,1,17.12,29.06,5,5,0,0,none,,,,,,,,,,none,0,0,0,0,,none,correct,correct,0.108,,0.738,,4.36
2026_08_20/003,c4,v9,beyond_occ,vis,12,球M,ball(3cm),0.63,<1.0°,occluded(beyond limit),0,0,none,0,miss,0,,,,,,,unknown,,,,,,,,,,unknown,,,,,,,,,,,,,
2026_08_20/003,c4,v9,beyond_occ,vis,13,球R,ball(3cm),0.63,<1.0°,occluded(beyond limit),0,0,lcs_episode,0,hit,1,28.64,31.23,1,1,0,0,none,,,,,,,,,,none,0,0,0,0,,none,correct,correct,0.055,,0.342,,4.39
2026_08_20/003,c4,v9,beyond_occ,vis,14,球M,ball(3cm),0.63,<1.0°,occluded(beyond limit),0,0,none,0,hit,0,,,,,,,unknown,,,,,,,,,,unknown,,,,,,,,,,,,,
2026_08_20/003,c4,v9,beyond_occ,vis,15,球R,ball(3cm),0.63,<1.0°,occluded(beyond limit),0,0,lcs_episode,0,miss,1,33.36,36.19,1,1,0,0,none,,,,,,,,,,none,0,0,0,0,,none,correct,correct,0.137,,0.317,,4.35
2026_08_25/c1_1,c4,v9,beyond_occ,vis,1,球L,ball(3cm),0.92,<1.0°,occluded(beyond limit),0,0,lcs_episode,0,hit,1,10.78,14.83,1,1,0,0,none,,,,,,,,,,none,0,0,0,0,,none,correct,correct,0.017,,1.0,,4.04
2026_08_25/c1_1,c4,v9,beyond_occ,vis,2,球R,ball(3cm),0.9,<1.0°,occluded(beyond limit),0,0,none,0,miss,0,,,,,,,unknown,,,,,,,,,,unknown,,,,,,,,,,,,,
2026_08_25/c1_1,c4,v9,beyond_occ,vis,3,球R,ball(3cm),0.9,<1.0°,occluded(beyond limit),0,0,none,0,miss,0,,,,,,,unknown,,,,,,,,,,unknown,,,,,,,,,,,,,
2026_08_25/c1_1,c4,v9,beyond_occ,vis,4,球M,ball(3cm),0.68,<1.0°,occluded(beyond limit),0,0,none,0,hit,0,,,,,,,unknown,,,,,,,,,,unknown,,,,,,,,,,,,,
2026_08_25/c1_1,c4,v9,beyond_occ,vis,5,球M,ball(3cm),0.68,<1.0°,occluded(beyond limit),0,0,none,0,miss,0,,,,,,,unknown,,,,,,,,,,unknown,,,,,,,,,,,,,
2026_08_25/c1_1,c4,v9,beyond_occ,vis,6,球L,ball(3cm),0.92,<1.0°,occluded(beyond limit),0,0,lcs_episode,0,hit,1,23.51,30.27,1,1,0,0,none,,,,,,,,,,none,0,0,0,0,,none,correct,correct,0.002,,1.0,,4.12
2026_08_25/c1_1,c4,v9,beyond_occ,vis,7,球R,ball(3cm),0.9,<1.0°,occluded(beyond limit),0,0,none,0,miss,0,,,,,,,unknown,,,,,,,,,,unknown,,,,,,,,,,,,,
2026_08_25/c1_1,c4,v9,beyond_occ,vis,8,球L,ball(3cm),0.92,<1.0°,occluded(beyond limit),0,0,lcs_episode,0,hit,1,32.21,37.98,2,2,0,0,none,,,,,,,,,,none,0,0,0,0,,none,wrong,wrong,0.015,0.024,0.593,0.58,4.13
2026_08_25/c1_1,c4,v9,beyond_occ,vis,9,球L,ball(3cm),0.92,<1.0°,occluded(beyond limit),0,0,lcs_episode,0,hit,1,42.9,51.87,1,1,0,0,none,,,,,,,,,,none,0,0,0,0,,none,correct,correct,0.089,,0.911,,4.16
2026_08_25/c1_1,c4,v9,beyond_occ,vis,10,球M,ball(3cm),0.68,<1.0°,occluded(beyond limit),0,0,lcs_episode,0,hit,1,86.24,93.75,1,1,0,0,none,,,,,,,,,,none,0,0,0,0,,none,correct,correct,0.055,,0.483,,4.18
2026_08_25/c1_1,c4,v9,beyond_occ,vis,11,球L,ball(3cm),0.92,<1.0°,occluded(beyond limit),0,0,lcs_episode,0,hit,1,93.11,107.62,5,5,1,1,correct,球L,14.2,13.12,13.7,0.554,0.455,0.624,0.91,1.08,correct_only,1,0,0,0,,correct,correct,correct,0.455,,0.976,,4.18
