rec,card,era,flags,cfg,t_start_rel,t_end_rel,dur_s,dist_m,object,object_label,share,q,capture,A_cap,A_share,p_none,surface,W,acc_live,acc_e2,window_k,target,correct,n_cands,candidates
2026_08_16/000,e1,v7,,v1_votescope_all,87.84,88.28,0.44,1.472,球M,321,0.326,,,,0.837,0.001,,,0,0,7,球M,1,3,"[{""name"": ""球M"", ""share"": 0.326, ""labels"": [321]}, {""name"": ""object#17"", ""share"": 0.273, ""labels"": [17]}, {""name"": ""object#10"", ""share"": 0.153, ""labels"": [10]}]"
2026_08_16/000,e1,v7,,v1_votescope_all,89.27,91.31,2.04,1.664,石榴,78,0.533,,,,0.589,0.464,,,1,1,,,,3,"[{""name"": ""石榴"", ""share"": 0.533, ""labels"": [78]}, {""name"": ""object#17"", ""share"": 0.314, ""labels"": [17]}, {""name"": ""object#201"", ""share"": 0.13, ""labels"": [201]}]"
2026_08_16/000,e1,v7,,v1_votescope_all,91.43,94.96,3.53,1.652,石榴,78,0.448,,,,0.746,0.529,,,0,0,8,石榴,1,3,"[{""name"": ""石榴"", ""share"": 0.448, ""labels"": [78]}, {""name"": ""object#17"", ""share"": 0.334, ""labels"": [17]}, {""name"": ""object#201"", ""share"": 0.192, ""labels"": [201]}]"
2026_08_16/000,e1,v7,,v1_votescope_all,95.48,96.04,0.56,1.494,object#316,316,0.474,,,,0.878,0.009,,,1,0,,,,3,"[{""name"": ""object#316"", ""share"": 0.474, ""labels"": [316]}, {""name"": ""香蕉"", ""share"": 0.416, ""labels"": [323]}, {""name"": ""object#10"", ""share"": 0.051, ""labels"": [10]}]"
2026_08_16/000,e1,v7,,v1_votescope_all,96.09,96.77,0.68,1.574,香蕉,323,0.429,,,,0.888,0.006,,,0,0,,,,3,"[{""name"": ""香蕉"", ""share"": 0.429, ""labels"": [323]}, {""name"": ""object#316"", ""share"": 0.381, ""labels"": [316]}, {""name"": ""object#17"", ""share"": 0.136, ""labels"": [17]}]"
2026_08_16/000,e1,v7,,v1_votescope_all,96.92,98.03,1.1,1.572,香蕉,323,0.432,,,,0.815,0.003,,,0,0,9,香蕉,1,3,"[{""name"": ""香蕉"", ""share"": 0.432, ""labels"": [323]}, {""name"": ""object#316"", ""share"": 0.352, ""labels"": [316]}, {""name"": ""object#17"", ""share"": 0.147, ""labels"": [17]}]"
2026_08_16/000,e1,v7,,v1_votescope_all,98.42,99.43,1.01,1.597,香蕉,323,0.412,,,,0.808,0.001,,,0,0,9,香蕉,1,3,"[{""name"": ""香蕉"", ""share"": 0.412, ""labels"": [323]}, {""name"": ""object#316"", ""share"": 0.333, ""labels"": [316]}, {""name"": ""object#17"", ""share"": 0.155, ""labels"": [17]}]"
2026_08_16/000,e1,v7,,v1_votescope_all,99.79,100.65,0.87,1.608,香蕉,323,0.418,,,,0.785,0.002,,,0,0,9,香蕉,1,3,"[{""name"": ""香蕉"", ""share"": 0.418, ""labels"": [323]}, {""name"": ""object#316"", ""share"": 0.328, ""labels"": [316]}, {""name"": ""object#17"", ""share"": 0.146, ""labels"": [17]}]"
2026_08_16/000,e1,v7,,v1_votescope_all,101.26,101.76,0.5,1.649,香蕉,323,0.233,,,,0.918,0.084,,,0,0,9,香蕉,1,3,"[{""name"": ""香蕉"", ""share"": 0.233, ""labels"": [323]}, {""name"": ""object#316"", ""share"": 0.214, ""labels"": [316]}, {""name"": ""object#17"", ""share"": 0.187, ""labels"": [17]}]"
2026_08_16/000,e1,v7,,v1_votescope_all,102.44,105.28,2.83,1.453,object#316,316,0.584,,,,0.485,0.018,,,1,1,,,,3,"[{""name"": ""object#316"", ""share"": 0.584, ""labels"": [316]}, {""name"": ""球L"", ""share"": 0.283, ""labels"": [320]}, {""name"": ""香蕉"", ""share"": 0.083, ""labels"": [323]}]"
2026_08_16/000,e1,v7,,v1_votescope_all,105.38,108.98,3.6,1.487,object#316,316,0.582,,,,0.33,0.01,,,1,1,10,球L,0,3,"[{""name"": ""object#316"", ""share"": 0.582, ""labels"": [316]}, {""name"": ""球L"", ""share"": 0.192, ""labels"": [320]}, {""name"": ""香蕉"", ""share"": 0.17, ""labels"": [323]}]"
2026_08_16/000,e1,v7,,v1_votescope_all,109.36,111.89,2.53,1.65,苹果,300,0.302,,,,0.699,0.223,,,0,0,,,,3,"[{""name"": ""苹果"", ""share"": 0.302, ""labels"": [300]}, {""name"": ""object#10"", ""share"": 0.211, ""labels"": [10]}, {""name"": ""object#316"", ""share"": 0.182, ""labels"": [316]}]"
2026_08_16/000,e1,v7,,v1_votescope_all,112.0,112.83,0.83,1.654,苹果,300,0.335,,,,0.615,0.272,,,0,0,11,苹果,1,3,"[{""name"": ""苹果"", ""share"": 0.335, ""labels"": [300]}, {""name"": ""object#10"", ""share"": 0.206, ""labels"": [10]}, {""name"": ""object#316"", ""share"": 0.162, ""labels"": [316]}]"
2026_08_16/000,e1,v7,,v1_votescope_all,113.15,114.45,1.3,1.663,苹果,300,0.307,,,,0.752,0.375,,,0,0,11,苹果,1,3,"[{""name"": ""苹果"", ""share"": 0.307, ""labels"": [300]}, {""name"": ""object#10"", ""share"": 0.231, ""labels"": [10]}, {""name"": ""object#17"", ""share"": 0.175, ""labels"": [17]}]"
2026_08_16/000,e1,v7,,v1_votescope_all,114.56,114.84,0.28,1.664,苹果,300,0.268,,,,0.817,0.275,,,0,0,11,苹果,1,3,"[{""name"": ""苹果"", ""share"": 0.268, ""labels"": [300]}, {""name"": ""object#10"", ""share"": 0.219, ""labels"": [10]}, {""name"": ""object#17"", ""share"": 0.183, ""labels"": [17]}]"
2026_08_16/000,e1,v7,,v1_votescope_all,114.94,116.34,1.4,1.666,苹果,300,0.252,,,,0.913,0.272,,,0,0,11,苹果,1,3,"[{""name"": ""苹果"", ""share"": 0.252, ""labels"": [300]}, {""name"": ""object#10"", ""share"": 0.23, ""labels"": [10]}, {""name"": ""object#17"", ""share"": 0.195, ""labels"": [17]}]"
2026_08_16/000,e1,v7,,v1_votescope_all,116.39,116.71,0.32,1.557,object#17,17,0.398,,,,0.455,0.004,,,1,0,,,,3,"[{""name"": ""object#17"", ""share"": 0.398, ""labels"": [17]}, {""name"": ""object#34"", ""share"": 0.181, ""labels"": [34]}, {""name"": ""object#10"", ""share"": 0.158, ""labels"": [10]}]"
2026_08_16/000,e1,v7,,v1_votescope_all,117.61,123.36,5.75,1.473,object#318,318,0.444,,,,0.908,0.658,,,0,0,12,球R,0,3,"[{""name"": ""object#318"", ""share"": 0.444, ""labels"": [318]}, {""name"": ""球R"", ""share"": 0.403, ""labels"": [322]}, {""name"": ""object#10"", ""share"": 0.087, ""labels"": [10]}]"
2026_08_16/000,e1,v7,,v1_votescope_all,125.44,125.75,0.3,1.305,object#20,20,0.955,,,,0.047,0.832,,,1,1,,,,2,"[{""name"": ""object#20"", ""share"": 0.955, ""labels"": [20]}, {""name"": ""object#187"", ""share"": 0.045, ""labels"": [187]}]"
2026_08_16/000,e1,v7,,v1_votescope_all,127.5,127.78,0.27,1.096,object#59,59,0.996,,,,0.004,0.153,,,1,1,,,,3,"[{""name"": ""object#59"", ""share"": 0.996, ""labels"": [59]}, {""name"": ""object#223"", ""share"": 0.004, ""labels"": [223]}, {""name"": ""object#187"", ""share"": 0.0, ""labels"": [187]}]"
2026_08_16/000,e1,v7,,v1_votescope_all,128.06,128.34,0.28,1.205,object#67,67,0.801,,,,0.245,0.0,,,1,1,,,,3,"[{""name"": ""object#67"", ""share"": 0.801, ""labels"": [67]}, {""name"": ""object#59"", ""share"": 0.196, ""labels"": [59]}, {""name"": ""object#223"", ""share"": 0.001, ""labels"": [223]}]"
2026_08_16/001,e2,v7,stress,v1_votescope_all,8.06,8.71,0.65,2.539,floor,0,1.0,,,,0.0,0.064,,,0,0,,,,2,"[{""name"": ""floor"", ""share"": 1.0, ""labels"": [0]}, {""name"": ""object#111"", ""share"": 0.0, ""labels"": [111]}]"
2026_08_16/001,e2,v7,stress,v1_votescope_all,8.88,9.2,0.32,2.76,floor,0,1.0,,,,0.0,0.061,,,0,0,,,,2,"[{""name"": ""floor"", ""share"": 1.0, ""labels"": [0]}, {""name"": ""object#111"", ""share"": 0.0, ""labels"": [111]}]"
2026_08_16/001,e2,v7,stress,v1_votescope_all,9.25,9.69,0.43,3.059,floor,0,0.982,,,,0.018,0.085,,,0,0,,,,2,"[{""name"": ""floor"", ""share"": 0.982, ""labels"": [0]}, {""name"": ""object#111"", ""share"": 0.018, ""labels"": [111]}]"
2026_08_16/001,e2,v7,stress,v1_votescope_all,10.59,10.86,0.27,2.847,object#13,13,0.298,,,,0.96,0.018,,,0,0,,,,3,"[{""name"": ""object#13"", ""share"": 0.298, ""labels"": [13]}, {""name"": ""object#179"", ""share"": 0.286, ""labels"": [179]}, {""name"": ""object#130"", ""share"": 0.129, ""labels"": [130]}]"
2026_08_16/001,e2,v7,stress,v1_votescope_all,10.91,11.29,0.38,3.104,object#179,179,0.32,,,,0.453,0.175,,,0,0,,,,3,"[{""name"": ""object#179"", ""share"": 0.32, ""labels"": [179]}, {""name"": ""object#130"", ""share"": 0.145, ""labels"": [130]}, {""name"": ""object#317"", ""share"": 0.097, ""labels"": [317]}]"
