rec,card,era,flags,cfg,k,target,size,theta_unit,tier,occl,walking,stress,window_src,reliable,lcs,has_window,win_start_rel,win_end_rel,n_finals,n_obj_finals,n_acc,n_acc_e2,outcome_first,first_obj,first_lat_end,first_lat_start,first_lat_stare,first_share,first_capture,first_A,first_p_none,first_dur,outcome_any,any_correct,any_wrong,flip_wrong_then_correct,flip_correct_then_wrong,wrong_objs,first_e2,ungated_first,ungated_majority,ungated_majority_obj,ungated_majority_dur,gated_majority,gated_majority_obj,gated_majority_dur,best_target_capture,best_wrong_capture,best_target_share,best_wrong_share,dist_m
2026_08_16/s2,s2,v7,,tag15,13,球M,ball(3cm),4.47,≥2.5°,clear,0,0,schedule,1,hit,1,101.67,107.63,4,4,4,4,correct,球M,0.63,0.31,-2.03,0.962,1.501,0.011,0.745,0.32,correct_only,1,0,0,0,,correct,correct,correct,球M,5.15,correct,球M,5.15,1.501,,1.0,,2.5
2026_08_16/s2,s2,v7,,tag15,14,球L,ball(3cm),2.85,≥2.5°,clear,0,0,schedule,1,hit,1,108.79,114.8,3,3,1,1,wrong,香蕉,4.95,4.52,2.24,0.678,0.269,0.918,0.753,0.43,wrong_only,0,1,0,0,香蕉,wrong,wrong,wrong,苹果,3.68,wrong,香蕉,0.43,0.704,0.676,0.37,0.678,2.46
2026_08_16/s2,s2,v7,,tag15,15,球L,ball(3cm),2.85,≥2.5°,clear,0,0,schedule,1,miss,1,115.96,121.97,3,3,1,0,wrong,球M,4.92,4.43,2.21,0.498,0.539,0.247,0.823,0.49,wrong_only,0,1,0,0,球M,none,wrong,correct,球L,1.3,wrong,球M,0.49,0.701,0.72,0.337,0.498,2.46
2026_08_16/s3,s3,v7,,tag15,1,球M,ball(3cm),3.19,≥2.5°,clear,0,0,schedule,1,hit,1,18.24,23.94,2,2,2,2,correct,球M,3.35,2.48,0.95,0.993,1.242,0.003,0.886,0.87,correct_only,1,0,0,0,,correct,correct,correct,球M,3.09,correct,球M,3.09,1.731,,0.993,,3.41
2026_08_16/s3,s3,v7,,tag15,2,球L,ball(3cm),2.0,1.0–2.5°,clear,0,0,schedule,1,hit,1,25.1,30.88,2,2,2,0,correct,球L,2.69,-0.83,0.21,0.46,0.775,0.609,0.815,3.52,correct_only,1,0,0,0,,none,correct,correct,球L,5.69,correct,球L,5.69,0.775,,0.46,,3.33
2026_08_16/s3,s3,v7,,tag15,3,球L,ball(3cm),2.0,1.0–2.5°,clear,0,0,schedule,1,hit,1,32.04,37.86,2,2,2,2,correct,球L,5.08,1.62,2.56,0.511,0.67,0.615,0.856,3.47,correct_only,1,0,0,0,,correct,correct,correct,球L,4.06,correct,球L,4.06,0.67,,0.539,,3.33
2026_08_16/s3,s3,v7,,tag15,4,球M,ball(3cm),3.19,≥2.5°,clear,0,0,schedule,1,hit,1,39.02,44.84,1,1,1,1,correct,球M,5.73,1.83,3.21,0.862,1.995,0.034,0.789,3.9,correct_only,1,0,0,0,,correct,correct,correct,球M,3.9,correct,球M,3.9,1.995,,0.862,,3.37
2026_08_16/s3,s3,v7,,tag15,5,球R,ball(3cm),1.53,1.0–2.5°,clear,0,0,schedule,1,hit,1,46.0,51.67,1,1,1,0,correct,球R,5.49,-0.85,3.12,0.493,1.266,0.813,0.815,6.34,correct_only,1,0,0,0,,none,correct,correct,球R,6.34,correct,球R,6.34,1.266,,0.493,,3.39
2026_08_16/s3,s3,v7,,tag15,6,球R,ball(3cm),1.53,1.0–2.5°,clear,0,0,schedule,1,hit,1,52.83,58.53,1,1,1,0,correct,球R,5.63,-0.82,3.23,0.463,1.209,0.76,0.812,6.45,correct_only,1,0,0,0,,none,correct,correct,球R,6.45,correct,球R,6.45,1.209,,0.463,,3.38
2026_08_16/s3,s3,v7,,tag15,7,球L,ball(3cm),2.0,1.0–2.5°,clear,0,0,schedule,1,hit,1,59.69,65.49,4,4,0,0,none,,,,,,,,,,none,0,0,0,0,,none,correct,correct,球L,1.9,none,,,0.793,0.704,0.416,0.394,3.28
2026_08_16/s3,s3,v7,,tag15,8,球L,ball(3cm),2.0,1.0–2.5°,clear,0,0,schedule,1,hit,1,66.69,72.43,1,1,1,1,correct,球L,5.56,0.31,3.12,0.531,0.679,0.554,0.86,5.25,correct_only,1,0,0,0,,correct,correct,correct,球L,5.25,correct,球L,5.25,0.679,,0.531,,3.3
2026_08_16/s3,s3,v7,,tag15,9,球M,ball(3cm),3.19,≥2.5°,clear,0,0,schedule,1,hit,1,73.59,79.32,3,3,3,3,correct,球M,2.63,-0.61,0.2,0.729,1.374,0.074,0.828,3.25,correct_only,1,0,0,0,,correct,correct,correct,球M,6.17,correct,球M,6.17,1.824,,0.942,,3.34
2026_08_16/s3,s3,v7,,tag15,10,球R,ball(3cm),1.53,1.0–2.5°,clear,0,0,schedule,1,hit,1,80.48,86.27,3,3,3,2,wrong,球M,3.46,2.49,0.97,0.703,0.917,0.285,0.881,0.97,wrong_only,0,1,0,0,球M|石榴|苹果,wrong,wrong,wrong,球M,0.97,wrong,球M,0.97,,1.221,,0.703,3.36
2026_08_16/s3,s3,v7,,tag15,11,球L,ball(3cm),2.0,1.0–2.5°,clear,0,0,schedule,1,hit,1,87.43,93.42,2,2,0,0,none,,,,,,,,,,none,0,0,0,0,,none,wrong,wrong,苹果,5.15,none,,,0.817,0.775,0.366,0.373,3.3
2026_08_16/s3,s3,v7,,tag15,12,球M,ball(3cm),3.19,≥2.5°,clear,0,0,schedule,1,hit,1,94.58,100.52,1,1,1,1,correct,球M,6.02,-0.1,3.38,0.947,1.969,0.013,0.811,6.12,correct_only,1,0,0,0,,correct,correct,correct,球M,6.12,correct,球M,6.12,1.969,,0.947,,3.37
2026_08_16/s3,s3,v7,,tag15,13,球R,ball(3cm),1.53,1.0–2.5°,clear,0,0,schedule,1,hit,1,101.68,107.62,2,2,2,2,correct,球R,5.18,-0.13,2.54,0.516,1.243,0.615,0.827,5.31,correct_only,1,0,0,0,,correct,correct,correct,球R,5.63,correct,球R,5.63,1.243,,0.656,,3.38
2026_08_16/s3,s3,v7,,tag15,14,球M,ball(3cm),3.19,≥2.5°,clear,0,0,schedule,1,hit,1,108.78,114.79,4,4,3,3,correct,球M,3.04,0.99,0.33,0.983,1.799,0.005,0.833,2.06,correct_only,1,0,0,0,,correct,correct,correct,球M,4.28,correct,球M,4.28,1.937,0.783,0.983,0.315,3.37
2026_08_16/s3,s3,v7,,tag15,15,球R,ball(3cm),1.53,1.0–2.5°,clear,0,0,schedule,1,hit,1,115.95,121.92,1,1,0,0,none,,,,,,,,,,none,0,0,0,0,,none,correct,correct,球R,6.34,none,,,1.293,,0.449,,3.36
2026_08_16/s4,s4,v8,,tag15,1,球L,ball(3cm),1.67,1.0–2.5°,clear,0,0,schedule,1,hit,1,15.68,21.4,4,4,4,4,wrong,球M,1.39,1.12,-1.03,0.951,0.835,0.014,0.92,0.27,mixed,1,1,1,0,球M,wrong,wrong,correct,球L,4.22,correct,球L,4.22,1.07,1.25,0.685,0.951,3.85
2026_08_16/s4,s4,v8,,tag15,2,球L,ball(3cm),1.67,1.0–2.5°,clear,0,0,schedule,1,hit,1,22.56,28.34,3,3,3,3,correct,球L,2.12,0.06,-0.36,0.786,0.642,0.062,0.926,2.06,correct_only,1,0,0,0,,correct,correct,correct,球L,6.07,correct,球L,6.07,1.07,,0.786,,3.8
