rec,card,era,flags,cfg,k,target,size,theta_unit,tier,occl,walking,stress,window_src,reliable,lcs,has_window,win_start_rel,win_end_rel,n_finals,n_obj_finals,n_acc,n_acc_e2,outcome_first,first_obj,first_lat_end,first_lat_start,first_lat_stare,first_share,first_capture,first_A,first_p_none,first_dur,outcome_any,any_correct,any_wrong,flip_wrong_then_correct,flip_correct_then_wrong,wrong_objs,first_e2,ungated_first,ungated_majority,best_target_capture,best_wrong_capture,best_target_share,best_wrong_share,dist_m
2026_08_25/c1_1,c4,v9,beyond_occ,naive,5,球M,ball(3cm),0.68,<1.0°,occluded(beyond limit),0,0,none,0,miss,0,,,,,,,unknown,,,,,,,,,,unknown,,,,,,,,,,,,,
2026_08_25/c1_1,c4,v9,beyond_occ,naive,6,球L,ball(3cm),0.92,<1.0°,occluded(beyond limit),0,0,lcs_episode,0,hit,1,23.51,30.27,1,1,1,1,wrong,物品台,6.46,0.5,5.96,1.0,,,0.749,5.96,wrong_only,0,1,0,0,物品台,wrong,wrong,wrong,,0.0,,1.0,4.12
2026_08_25/c1_1,c4,v9,beyond_occ,naive,7,球R,ball(3cm),0.9,<1.0°,occluded(beyond limit),0,0,none,0,miss,0,,,,,,,unknown,,,,,,,,,,unknown,,,,,,,,,,,,,
2026_08_25/c1_1,c4,v9,beyond_occ,naive,8,球L,ball(3cm),0.92,<1.0°,occluded(beyond limit),0,0,lcs_episode,0,hit,1,32.21,37.98,2,2,2,2,wrong,物品台,4.08,0.5,3.58,1.0,,,0.671,3.57,wrong_only,0,1,0,0,物品台,wrong,wrong,wrong,,0.0,,1.0,4.13
2026_08_25/c1_1,c4,v9,beyond_occ,naive,9,球L,ball(3cm),0.92,<1.0°,occluded(beyond limit),0,0,lcs_episode,0,hit,1,42.9,51.87,1,1,1,1,correct,球L,8.68,0.5,8.18,1.0,,,0.642,8.18,correct_only,1,0,0,0,,correct,correct,correct,0.0,,1.0,,4.16
2026_08_25/c1_1,c4,v9,beyond_occ,naive,10,球M,ball(3cm),0.68,<1.0°,occluded(beyond limit),0,0,lcs_episode,0,miss,1,86.24,93.75,1,1,1,1,wrong,物品台,7.22,0.5,6.72,1.0,,,0.634,6.72,wrong_only,0,1,0,0,物品台,wrong,wrong,wrong,,0.0,,1.0,4.18
2026_08_25/c1_1,c4,v9,beyond_occ,naive,11,球L,ball(3cm),0.92,<1.0°,occluded(beyond limit),0,0,lcs_episode,0,hit,1,93.11,107.62,5,5,5,5,correct,球L,4.35,0.5,3.85,1.0,,,0.624,3.85,mixed,1,1,1,1,物品台,correct,correct,correct,0.0,0.0,1.0,1.0,4.18
2026_08_25/c1_1,c4,v9,beyond_occ,naive,12,球M,ball(3cm),0.68,<1.0°,occluded(beyond limit),0,0,lcs_episode,0,miss,1,107.12,114.75,2,2,2,2,wrong,球L,5.43,0.5,4.93,1.0,,,0.381,4.93,wrong_only,0,1,0,0,球L,wrong,wrong,wrong,,0.0,,1.0,4.2
2026_08_25/c1_1,c4,v9,beyond_occ,naive,13,球R,ball(3cm),0.9,<1.0°,occluded(beyond limit),0,0,none,0,miss,0,,,,,,,unknown,,,,,,,,,,unknown,,,,,,,,,,,,,
2026_08_25/c1_1,c4,v9,beyond_occ,naive,14,球M,ball(3cm),0.68,<1.0°,occluded(beyond limit),0,0,lcs_episode,0,miss,1,121.13,127.51,1,1,1,1,wrong,球L,6.08,0.5,5.58,1.0,,,0.343,5.58,wrong_only,0,1,0,0,球L,wrong,wrong,wrong,,0.0,,1.0,4.19
2026_08_25/c1_1,c4,v9,beyond_occ,naive,15,球R,ball(3cm),0.9,<1.0°,occluded(beyond limit),0,0,none,0,miss,0,,,,,,,unknown,,,,,,,,,,unknown,,,,,,,,,,,,,
2026_08_25/c1_2,c4,v9,,naive,1,球L,ball(3cm),1.04,1.0–2.5°,clear,0,0,schedule,1,hit,1,17.49,23.05,2,2,2,2,correct,球L,3.29,-2.29,1.03,1.0,,,0.65,5.58,mixed,1,1,0,1,物品台,correct,correct,correct,0.0,0.0,1.0,1.0,4.23
2026_08_25/c1_2,c4,v9,,naive,2,球R,ball(3cm),0.81,<1.0°,clear,0,0,schedule,1,miss,1,24.21,29.81,1,1,1,1,wrong,物品台,5.4,-0.29,3.1,1.0,,,0.625,5.69,wrong_only,0,1,0,0,物品台,wrong,wrong,wrong,,0.0,,1.0,4.27
2026_08_25/c1_2,c4,v9,,naive,3,球R,ball(3cm),0.81,<1.0°,clear,0,0,schedule,1,miss,1,30.97,36.6,1,1,1,1,wrong,物品台,5.47,-0.92,3.14,1.0,,,0.521,6.39,wrong_only,0,1,0,0,物品台,wrong,wrong,wrong,,0.0,,1.0,4.29
2026_08_25/c1_2,c4,v9,,naive,4,球M,ball(3cm),0.65,<1.0°,clear,0,0,schedule,1,miss,1,37.76,43.41,1,1,1,1,wrong,物品台,5.57,-1.04,3.22,1.0,,,0.449,6.61,wrong_only,0,1,0,0,物品台,wrong,wrong,wrong,,0.0,,1.0,4.25
2026_08_25/c1_2,c4,v9,,naive,5,球M,ball(3cm),0.65,<1.0°,clear,0,0,schedule,1,miss,1,44.57,50.13,1,1,1,1,wrong,物品台,5.42,-0.7,3.16,1.0,,,0.354,6.12,wrong_only,0,1,0,0,物品台,wrong,wrong,wrong,,0.0,,1.0,4.25
2026_08_25/c1_2,c4,v9,,naive,6,球L,ball(3cm),1.04,1.0–2.5°,clear,0,0,schedule,1,hit,1,51.29,56.89,1,1,1,1,correct,球L,5.35,-1.04,3.05,1.0,,,0.419,6.39,correct_only,1,0,0,0,,correct,correct,correct,0.0,,1.0,,4.24
2026_08_25/c1_2,c4,v9,,naive,7,球R,ball(3cm),0.81,<1.0°,clear,0,0,schedule,1,miss,1,58.05,63.66,1,1,1,1,wrong,物品台,4.74,-1.17,2.43,1.0,,,0.407,5.9,wrong_only,0,1,0,0,物品台,wrong,wrong,wrong,,0.0,,1.0,4.26
2026_08_25/c1_2,c4,v9,,naive,8,球L,ball(3cm),1.04,1.0–2.5°,clear,0,0,schedule,1,hit,1,73.56,79.14,1,1,1,1,wrong,物品台,5.23,-1.65,2.95,1.0,,,0.615,6.88,wrong_only,0,1,0,0,物品台,wrong,wrong,wrong,,0.0,,1.0,4.26
2026_08_25/c1_2,c4,v9,,naive,9,球L,ball(3cm),1.04,1.0–2.5°,clear,0,0,schedule,1,miss,1,80.3,85.88,1,1,1,1,wrong,物品台,5.26,-1.24,2.98,1.0,,,0.557,6.5,wrong_only,0,1,0,0,物品台,wrong,wrong,wrong,,0.0,,1.0,4.26
2026_08_25/c1_2,c4,v9,,naive,10,球M,ball(3cm),0.65,<1.0°,clear,0,0,schedule,1,miss,1,87.04,92.7,1,1,1,1,wrong,物品台,5.62,2.26,3.26,1.0,,,0.589,3.36,wrong_only,0,1,0,0,物品台,wrong,wrong,wrong,,0.0,,1.0,4.27
2026_08_25/c1_2,c4,v9,,naive,11,球L,ball(3cm),1.04,1.0–2.5°,clear,0,0,schedule,1,hit,1,93.86,99.7,1,1,1,1,correct,球L,6.01,0.54,3.47,1.0,,,0.385,5.47,correct_only,1,0,0,0,,correct,correct,correct,0.0,,1.0,,4.22
2026_08_25/c1_2,c4,v9,,naive,12,球M,ball(3cm),0.65,<1.0°,clear,0,0,schedule,1,miss,1,100.86,106.66,1,1,1,1,wrong,球L,5.55,-0.68,3.05,1.0,,,0.366,6.23,wrong_only,0,1,0,0,球L,wrong,wrong,wrong,,0.0,,1.0,4.25
2026_08_25/c1_2,c4,v9,,naive,13,球R,ball(3cm),0.81,<1.0°,clear,0,0,schedule,1,miss,1,107.82,113.64,1,1,1,1,wrong,物品台,5.22,-1.23,2.7,1.0,,,0.505,6.45,wrong_only,0,1,0,0,物品台,wrong,wrong,wrong,,0.0,,1.0,4.26
2026_08_25/c1_2,c4,v9,,naive,14,球M,ball(3cm),0.65,<1.0°,clear,0,0,schedule,1,miss,1,114.8,120.64,2,2,2,2,wrong,物品台,1.9,0.76,-0.64,1.0,,,0.431,1.14,wrong_only,0,1,0,0,物品台,wrong,wrong,wrong,,0.0,,1.0,4.26
2026_08_25/c1_2,c4,v9,,naive,15,球R,ball(3cm),0.81,<1.0°,clear,0,0,schedule,1,miss,1,121.8,127.64,2,2,2,2,wrong,物品台,3.92,-0.74,1.38,1.0,,,0.409,4.66,wrong_only,0,1,0,0,物品台,wrong,wrong,wrong,,0.0,,1.0,4.26
2026_08_25/c1_3,c4,v9,,naive,1,球L,ball(3cm),1.19,1.0–2.5°,clear,0,0,lcs_episode,0,hit,1,14.34,24.1,9,9,9,9,correct,球L,1.5,0.5,1.0,1.0,,,0.375,1.0,mixed,1,1,1,1,物品台,correct,correct,correct,0.0,0.0,1.0,1.0,3.72
2026_08_25/c1_3,c4,v9,,naive,2,球R,ball(3cm),0.96,<1.0°,clear,0,0,none,0,miss,0,,,,,,,unknown,,,,,,,,,,unknown,,,,,,,,,,,,,
2026_08_25/c1_3,c4,v9,,naive,3,球R,ball(3cm),0.96,<1.0°,clear,0,0,none,0,miss,0,,,,,,,unknown,,,,,,,,,,unknown,,,,,,,,,,,,,
2026_08_25/c1_3,c4,v9,,naive,4,球M,ball(3cm),0.77,<1.0°,clear,0,0,lcs_episode,0,miss,1,23.56,37.75,6,6,6,6,wrong,物品台,1.5,0.5,1.0,1.0,,,0.417,1.0,wrong_only,0,1,0,0,物品台|球L,wrong,wrong,wrong,,0.0,,1.0,3.74
2026_08_25/c1_3,c4,v9,,naive,5,球M,ball(3cm),0.77,<1.0°,clear,0,0,lcs_episode,0,miss,1,23.56,37.75,6,6,6,6,wrong,物品台,1.5,0.5,1.0,1.0,,,0.417,1.0,wrong_only,0,1,0,0,物品台|球L,wrong,wrong,wrong,,0.0,,1.0,3.74
2026_08_25/c1_3,c4,v9,,naive,6,球L,ball(3cm),1.19,1.0–2.5°,clear,0,0,lcs_episode,0,hit,1,37.12,42.82,1,1,1,1,correct,球L,5.4,0.5,4.9,1.0,,,0.252,4.9,correct_only,1,0,0,0,,correct,correct,correct,0.0,,1.0,,3.73
2026_08_25/c1_3,c4,v9,,naive,7,球R,ball(3cm),0.96,<1.0°,clear,0,0,none,0,miss,0,,,,,,,unknown,,,,,,,,,,unknown,,,,,,,,,,,,,
2026_08_25/c1_3,c4,v9,,naive,8,球L,ball(3cm),1.19,1.0–2.5°,clear,0,0,none,0,hit,0,,,,,,,unknown,,,,,,,,,,unknown,,,,,,,,,,,,,
2026_08_25/c1_3,c4,v9,,naive,9,球L,ball(3cm),1.19,1.0–2.5°,clear,0,0,none,0,hit,0,,,,,,,unknown,,,,,,,,,,unknown,,,,,,,,,,,,,
2026_08_25/c1_3,c4,v9,,naive,10,球M,ball(3cm),0.77,<1.0°,clear,0,0,lcs_episode,0,miss,1,42.07,49.13,1,1,1,1,wrong,物品台,6.75,0.5,6.25,1.0,,,0.407,6.25,wrong_only,0,1,0,0,物品台,wrong,wrong,wrong,,0.0,,1.0,3.73
2026_08_25/c1_3,c4,v9,,naive,11,球L,ball(3cm),1.19,1.0–2.5°,clear,0,0,lcs_episode,0,hit,1,50.78,57.93,1,1,1,1,correct,球L,6.85,0.5,6.35,1.0,,,0.285,6.35,correct_only,1,0,0,0,,correct,correct,correct,0.0,,1.0,,3.71
2026_08_25/c1_3,c4,v9,,naive,12,球M,ball(3cm),0.77,<1.0°,clear,0,0,none,0,miss,0,,,,,,,unknown,,,,,,,,,,unknown,,,,,,,,,,,,,
2026_08_25/c1_3,c4,v9,,naive,13,球R,ball(3cm),0.96,<1.0°,clear,0,0,lcs_episode,0,miss,1,57.37,63.87,1,1,1,1,wrong,物品台,6.2,0.5,5.7,1.0,,,0.344,5.7,wrong_only,0,1,0,0,物品台,wrong,wrong,wrong,,0.0,,1.0,3.73
2026_08_25/c1_3,c4,v9,,naive,14,球M,ball(3cm),0.77,<1.0°,clear,0,0,lcs_episode,0,miss,1,107.32,114.07,1,1,1,1,wrong,球L,6.46,0.5,5.96,1.0,,,0.242,5.96,wrong_only,0,1,0,0,球L,wrong,wrong,wrong,,0.0,,1.0,3.72
2026_08_25/c1_3,c4,v9,,naive,15,球R,ball(3cm),0.96,<1.0°,clear,0,0,lcs_episode,0,miss,1,121.1,125.55,1,1,1,1,wrong,物品台,4.15,0.5,3.65,1.0,,,0.291,3.65,wrong_only,0,1,0,0,物品台,wrong,wrong,wrong,,0.0,,1.0,3.72
2026_08_25/u3,u3,v9,walking,naive,1,球L,ball(3cm),1.36,1.0–2.5°,clear,1,0,schedule,1,hit,1,17.8,23.36,4,4,4,4,correct,球L,2.0,0.35,-0.26,1.0,,,0.371,1.65,correct_only,1,0,0,0,,correct,correct,correct,0.0,,1.0,,2.8
2026_08_25/u3,u3,v9,walking,naive,2,球M,ball(3cm),1.44,1.0–2.5°,clear,1,0,schedule,1,miss,1,24.52,30.12,4,4,3,3,wrong,球L,1.81,1.26,-0.49,1.0,,,0.251,0.55,wrong_only,0,1,0,0,物品台|球L,wrong,wrong,wrong,,0.0,,1.0,2.82
2026_08_25/u3,u3,v9,walking,naive,3,球R,ball(3cm),1.75,1.0–2.5°,clear,1,0,schedule,1,miss,1,31.28,36.91,4,4,4,4,wrong,球M,3.43,-0.02,1.1,1.0,,,0.251,3.45,mixed,1,1,1,1,球M,wrong,wrong,wrong,0.0,0.0,1.0,1.0,2.27
2026_08_25/u3,u3,v9,walking,naive,4,球M,ball(3cm),1.44,1.0–2.5°,clear,1,0,schedule,1,hit,1,38.07,43.72,6,6,6,5,wrong,香蕉,0.49,0.09,-1.86,1.0,,,0.705,0.4,wrong_only,0,1,0,0,background|物品台|香蕉,wrong,wrong,wrong,,0.0,,1.0,2.84
2026_08_25/u3,u3,v9,walking,naive,5,球R,ball(3cm),1.75,1.0–2.5°,clear,1,0,schedule,1,hit,1,44.88,50.44,4,4,4,4,correct,球R,0.81,0.56,-1.45,1.0,,,0.216,0.25,correct_only,1,0,0,0,,correct,correct,correct,0.0,,1.0,,2.54
2026_08_25/u3,u3,v9,walking,naive,6,球L,ball(3cm),1.36,1.0–2.5°,clear,1,0,schedule,1,hit,1,51.6,57.2,3,3,3,3,correct,球L,2.76,1.21,0.46,1.0,,,0.54,1.55,correct_only,1,0,0,0,,correct,correct,correct,0.0,,1.0,,2.86
2026_08_25/u3,u3,v9,walking,naive,7,球M,ball(3cm),1.44,1.0–2.5°,clear,1,0,schedule,1,miss,1,58.36,63.96,7,7,7,7,correct,球M,0.55,0.25,-1.75,1.0,,,0.172,0.3,mixed,1,1,0,1,物品台,correct,correct,wrong,0.0,0.0,1.0,1.0,2.63
2026_08_25/u3,u3,v9,walking,naive,8,球R,ball(3cm),1.75,1.0–2.5°,clear,1,0,schedule,1,hit,1,72.22,77.8,7,7,7,7,wrong,球M,1.04,0.59,-1.24,1.0,,,0.245,0.45,mixed,1,1,1,1,球M,wrong,wrong,correct,0.0,0.0,1.0,1.0,2.49
2026_08_25/u3,u3,v9,walking,naive,9,球L,ball(3cm),1.36,1.0–2.5°,clear,1,0,schedule,1,hit,1,78.96,84.54,7,7,7,7,wrong,物品台,0.75,0.45,-1.53,1.0,,,0.418,0.3,mixed,1,1,1,1,物品台,wrong,wrong,correct,0.0,0.0,1.0,1.0,2.71
2026_08_25/u3,u3,v9,walking,naive,10,球R,ball(3cm),1.75,1.0–2.5°,clear,1,0,schedule,1,hit,1,85.7,91.35,4,4,4,4,correct,球R,2.27,1.67,-0.08,1.0,,,0.282,0.6,mixed,1,1,1,1,球M,correct,correct,correct,0.0,0.0,1.0,1.0,2.6
2026_08_25/u3,u3,v9,walking,naive,11,球L,ball(3cm),1.36,1.0–2.5°,clear,1,0,schedule,1,hit,1,92.51,98.36,4,4,4,4,correct,球L,0.96,0.47,-1.59,1.0,,,0.094,0.49,correct_only,1,0,0,0,,correct,correct,correct,0.0,,1.0,,2.48
2026_08_25/u3,u3,v9,walking,naive,12,球M,ball(3cm),1.44,1.0–2.5°,clear,1,0,schedule,1,hit,1,99.52,105.31,4,4,4,4,wrong,物品台,1.92,0.79,-0.57,1.0,,,0.172,1.14,wrong_only,0,1,0,0,物品台,wrong,wrong,wrong,,0.0,,1.0,2.46
2026_08_25/u3,u3,v9,walking,naive,13,球R,ball(3cm),1.75,1.0–2.5°,clear,1,0,schedule,1,miss,1,106.47,112.29,4,4,4,4,correct,球R,0.98,0.71,-1.54,1.0,,,0.1,0.27,mixed,1,1,0,1,球M,correct,correct,wrong,0.0,0.0,1.0,1.0,2.71
2026_08_25/u3,u3,v9,walking,naive,14,球L,ball(3cm),1.36,1.0–2.5°,clear,1,0,schedule,1,hit,1,113.45,119.32,3,3,3,3,correct,球L,0.92,0.27,-1.65,1.0,,,0.401,0.65,correct_only,1,0,0,0,,correct,correct,correct,0.0,,1.0,,3.1
2026_08_25/u3,u3,v9,walking,naive,15,球M,ball(3cm),1.44,1.0–2.5°,clear,1,0,schedule,1,hit,1,120.48,126.33,7,7,7,7,correct,球M,1.15,0.61,-1.4,1.0,,,0.141,0.54,mixed,1,1,1,1,物品台,correct,correct,correct,0.0,0.0,1.0,1.0,1.97
