rec,card,era,flags,cfg,t_start_rel,t_end_rel,dur_s,dist_m,object,object_label,share,q,capture,A_cap,A_share,p_none,surface,W,acc_live,acc_e2,window_k,target,correct,n_cands,candidates
2026_08_16/000,e1,v7,,sphere10,102.44,105.28,2.83,1.453,球L,320,0.681,0.399,,,0.468,0.414,object#10,,0,0,,,,2,"[{""name"": ""球L"", ""share"": 0.681, ""q"": 0.399, ""capture"": null, ""miss_deg"": null, ""labels"": [320]}, {""name"": ""香蕉"", ""share"": 0.319, ""q"": 0.187, ""capture"": null, ""miss_deg"": null, ""labels"": [323]}]"
2026_08_16/000,e1,v7,,sphere10,105.38,108.98,3.6,1.487,香蕉,323,0.561,0.323,,,0.783,0.424,object#316,,0,0,10,球L,0,2,"[{""name"": ""香蕉"", ""share"": 0.561, ""q"": 0.323, ""capture"": null, ""miss_deg"": null, ""labels"": [323]}, {""name"": ""球L"", ""share"": 0.439, ""q"": 0.253, ""capture"": null, ""miss_deg"": null, ""labels"": [320]}]"
2026_08_16/000,e1,v7,,sphere10,109.36,111.89,2.53,1.65,苹果,300,0.786,0.546,,,0.272,0.306,object#17,,0,0,,,,2,"[{""name"": ""苹果"", ""share"": 0.786, ""q"": 0.546, ""capture"": null, ""miss_deg"": null, ""labels"": [300]}, {""name"": ""香蕉"", ""share"": 0.214, ""q"": 0.148, ""capture"": null, ""miss_deg"": null, ""labels"": [323]}]"
2026_08_16/000,e1,v7,,sphere10,112.0,112.83,0.83,1.654,苹果,300,0.811,0.578,,,0.233,0.287,object#17,,0,0,11,苹果,1,2,"[{""name"": ""苹果"", ""share"": 0.811, ""q"": 0.578, ""capture"": null, ""miss_deg"": null, ""labels"": [300]}, {""name"": ""香蕉"", ""share"": 0.189, ""q"": 0.135, ""capture"": null, ""miss_deg"": null, ""labels"": [323]}]"
2026_08_16/000,e1,v7,,sphere10,113.15,114.45,1.3,1.663,苹果,300,0.813,0.559,,,0.23,0.312,object#17,,0,0,11,苹果,1,2,"[{""name"": ""苹果"", ""share"": 0.813, ""q"": 0.559, ""capture"": null, ""miss_deg"": null, ""labels"": [300]}, {""name"": ""香蕉"", ""share"": 0.187, ""q"": 0.128, ""capture"": null, ""miss_deg"": null, ""labels"": [323]}]"
2026_08_16/000,e1,v7,,sphere10,114.56,114.84,0.28,1.664,苹果,300,0.782,0.521,,,0.279,0.334,object#17,,0,0,11,苹果,1,2,"[{""name"": ""苹果"", ""share"": 0.782, ""q"": 0.521, ""capture"": null, ""miss_deg"": null, ""labels"": [300]}, {""name"": ""香蕉"", ""share"": 0.218, ""q"": 0.145, ""capture"": null, ""miss_deg"": null, ""labels"": [323]}]"
2026_08_16/000,e1,v7,,sphere10,114.94,116.34,1.4,1.666,苹果,300,0.768,0.497,,,0.302,0.353,object#17,,0,0,11,苹果,1,2,"[{""name"": ""苹果"", ""share"": 0.768, ""q"": 0.497, ""capture"": null, ""miss_deg"": null, ""labels"": [300]}, {""name"": ""香蕉"", ""share"": 0.232, ""q"": 0.15, ""capture"": null, ""miss_deg"": null, ""labels"": [323]}]"
2026_08_16/000,e1,v7,,sphere10,116.39,116.71,0.32,1.557,球M,321,0.866,0.07,,,0.155,0.919,object#37,,0,0,,,,2,"[{""name"": ""球M"", ""share"": 0.866, ""q"": 0.07, ""capture"": null, ""miss_deg"": null, ""labels"": [321]}, {""name"": ""球R"", ""share"": 0.134, ""q"": 0.011, ""capture"": null, ""miss_deg"": null, ""labels"": [322]}]"
2026_08_16/000,e1,v7,,sphere10,117.61,123.36,5.75,1.473,球R,322,1.0,0.579,,,0.0,0.421,object#318,,0,0,12,球R,1,1,"[{""name"": ""球R"", ""share"": 1.0, ""q"": 0.579, ""capture"": null, ""miss_deg"": null, ""labels"": [322]}]"
2026_08_16/000,e1,v7,,sphere10,125.44,125.75,0.3,1.305,,-1,0.0,0.0,,,,1.0,object#20,,0,0,,,,0,[]
2026_08_16/000,e1,v7,,sphere10,127.5,127.78,0.27,1.096,,-1,0.0,0.0,,,,1.0,object#59,,0,0,,,,0,[]
2026_08_16/000,e1,v7,,sphere10,128.06,128.34,0.28,1.205,,-1,0.0,0.0,,,,1.0,object#67,,0,0,,,,0,[]
2026_08_16/001,e2,v7,stress,sphere10,8.06,8.71,0.65,2.539,,-1,0.0,0.0,,,,1.0,floor,,0,0,,,,0,[]
