rec,card,era,flags,cfg,t_start_rel,t_end_rel,dur_s,dist_m,object,object_label,share,q,capture,A_cap,A_share,p_none,surface,W,acc_live,acc_e2,window_k,target,correct,n_cands,candidates
2026_08_20/001,c2,v9,,ours,54.75,55.02,0.27,3.268,球M,261,0.625,0.136,0.832,0.06,0.272,0.782,物品台,,1,1,,,,3,"[{""name"": ""球M"", ""share"": 0.625, ""q"": 0.136, ""capture"": 0.832, ""miss_deg"": 0.61, ""labels"": [261]}, {""name"": ""水瓶"", ""share"": 0.17, ""q"": 0.037, ""capture"": 0.05, ""miss_deg"": 2.45, ""labels"": [30]}, {""name"": ""白杯1"", ""share"": 0.056, ""q"": 0.012, ""capture"": 0.038, ""miss_deg"": 2.55, ""labels"": [266]}]"
2026_08_20/001,c2,v9,,ours,55.13,55.99,0.87,3.28,球R,263,0.271,0.121,0.739,0.655,1.262,0.553,物品台,,0,0,,,,3,"[{""name"": ""球R"", ""share"": 0.271, ""q"": 0.121, ""capture"": 0.739, ""miss_deg"": 0.78, ""labels"": [263]}, {""name"": ""白杯1"", ""share"": 0.342, ""q"": 0.153, ""capture"": 0.484, ""miss_deg"": 1.2, ""labels"": [266]}, {""name"": ""球M"", ""share"": 0.07, ""q"": 0.031, ""capture"": 0.192, ""miss_deg"": 1.82, ""labels"": [261]}]"
2026_08_20/001,c2,v9,,ours,56.05,56.64,0.6,3.282,球M,261,0.312,0.088,0.537,0.421,0.42,0.718,物品台,,0,0,,,,3,"[{""name"": ""球M"", ""share"": 0.312, ""q"": 0.088, ""capture"": 0.537, ""miss_deg"": 1.11, ""labels"": [261]}, {""name"": ""球R"", ""share"": 0.131, ""q"": 0.037, ""capture"": 0.226, ""miss_deg"": 1.73, ""labels"": [263]}, {""name"": ""白杯1"", ""share"": 0.211, ""q"": 0.06, ""capture"": 0.189, ""miss_deg"": 1.83, ""labels"": [266]}]"
2026_08_20/001,c2,v9,,ours,58.49,59.14,0.65,3.261,球M,261,0.624,0.149,0.912,0.082,0.375,0.761,物品台,,1,1,7,球M,1,3,"[{""name"": ""球M"", ""share"": 0.624, ""q"": 0.149, ""capture"": 0.912, ""miss_deg"": 0.43, ""labels"": [261]}, {""name"": ""水瓶"", ""share"": 0.234, ""q"": 0.056, ""capture"": 0.075, ""miss_deg"": 2.27, ""labels"": [30]}, {""name"": ""香蕉"", ""share"": 0.111, ""q"": 0.027, ""capture"": 0.031, ""miss_deg"": 2.64, ""labels"": [264]}]"
2026_08_20/001,c2,v9,,ours,59.51,59.95,0.43,3.274,球M,261,0.462,0.153,0.938,0.117,0.225,0.668,物品台,,1,0,7,球M,1,3,"[{""name"": ""球M"", ""share"": 0.462, ""q"": 0.153, ""capture"": 0.938, ""miss_deg"": 0.36, ""labels"": [261]}, {""name"": ""白杯1"", ""share"": 0.104, ""q"": 0.035, ""capture"": 0.11, ""miss_deg"": 2.1, ""labels"": [266]}, {""name"": ""水瓶"", ""share"": 0.24, ""q"": 0.08, ""capture"": 0.108, ""miss_deg"": 2.11, ""labels"": [30]}]"
2026_08_20/001,c2,v9,,ours,60.19,60.56,0.38,3.268,球M,261,0.705,0.068,0.413,0.165,0.165,0.904,物品台,,1,1,7,球M,1,3,"[{""name"": ""球M"", ""share"": 0.705, ""q"": 0.068, ""capture"": 0.413, ""miss_deg"": 1.33, ""labels"": [261]}, {""name"": ""球L"", ""share"": 0.116, ""q"": 0.011, ""capture"": 0.068, ""miss_deg"": 2.32, ""labels"": [259]}, {""name"": ""水瓶"", ""share"": 0.129, ""q"": 0.012, ""capture"": 0.017, ""miss_deg"": 2.86, ""labels"": [30]}]"
2026_08_20/001,c2,v9,,ours,60.62,61.05,0.43,3.289,球M,261,0.309,0.127,0.776,0.335,0.647,0.589,物品台,,0,0,7,球M,1,3,"[{""name"": ""球M"", ""share"": 0.309, ""q"": 0.127, ""capture"": 0.776, ""miss_deg"": 0.71, ""labels"": [261]}, {""name"": ""白杯1"", ""share"": 0.2, ""q"": 0.082, ""capture"": 0.26, ""miss_deg"": 1.64, ""labels"": [266]}, {""name"": ""球R"", ""share"": 0.062, ""q"": 0.026, ""capture"": 0.156, ""miss_deg"": 1.93, ""labels"": [263]}]"
2026_08_20/001,c2,v9,,ours,61.11,61.92,0.81,3.282,球M,261,0.56,0.155,0.947,0.106,0.473,0.723,物品台,,1,1,7,球M,1,3,"[{""name"": ""球M"", ""share"": 0.56, ""q"": 0.155, ""capture"": 0.947, ""miss_deg"": 0.33, ""labels"": [261]}, {""name"": ""水瓶"", ""share"": 0.265, ""q"": 0.073, ""capture"": 0.1, ""miss_deg"": 2.15, ""labels"": [30]}, {""name"": ""苹果红"", ""share"": 0.048, ""q"": 0.013, ""capture"": 0.06, ""miss_deg"": 2.37, ""labels"": [260]}]"
2026_08_20/001,c2,v9,,ours,61.97,62.24,0.27,3.286,球R,263,0.283,0.1,0.613,0.581,1.124,0.646,物品台,,0,0,,,,3,"[{""name"": ""球R"", ""share"": 0.283, ""q"": 0.1, ""capture"": 0.613, ""miss_deg"": 0.99, ""labels"": [263]}, {""name"": ""白杯1"", ""share"": 0.318, ""q"": 0.112, ""capture"": 0.356, ""miss_deg"": 1.44, ""labels"": [266]}, {""name"": ""球M"", ""share"": 0.111, ""q"": 0.039, ""capture"": 0.24, ""miss_deg"": 1.69, ""labels"": [261]}]"
2026_08_20/001,c2,v9,,ours,62.3,62.68,0.38,3.274,球M,261,0.671,0.136,0.834,0.064,0.286,0.797,物品台,,1,1,,,,3,"[{""name"": ""球M"", ""share"": 0.671, ""q"": 0.136, ""capture"": 0.834, ""miss_deg"": 0.6, ""labels"": [261]}, {""name"": ""水瓶"", ""share"": 0.192, ""q"": 0.039, ""capture"": 0.053, ""miss_deg"": 2.43, ""labels"": [30]}, {""name"": ""香蕉"", ""share"": 0.101, ""q"": 0.02, ""capture"": 0.024, ""miss_deg"": 2.73, ""labels"": [264]}]"
2026_08_20/001,c2,v9,,ours,64.79,65.22,0.43,4.238,,-1,0.0,0.0,,,,1.0,object#60,,0,0,,,,0,[]
2026_08_20/001,c2,v9,,ours,65.76,66.09,0.32,4.126,,-1,0.0,0.0,,,,1.0,object#17,,0,0,,,,0,[]
2026_08_20/001,c2,v9,,ours,66.2,66.53,0.32,3.232,苹果红,260,0.195,0.123,0.553,0.835,0.615,0.368,object#12,,0,0,,,,3,"[{""name"": ""苹果红"", ""share"": 0.195, ""q"": 0.123, ""capture"": 0.553, ""miss_deg"": 1.09, ""labels"": [260]}, {""name"": ""球M"", ""share"": 0.12, ""q"": 0.076, ""capture"": 0.462, ""miss_deg"": 1.24, ""labels"": [261]}, {""name"": ""球L"", ""share"": 0.102, ""q"": 0.065, ""capture"": 0.396, ""miss_deg"": 1.36, ""labels"": [259]}]"
2026_08_20/001,c2,v9,,ours,66.76,67.24,0.49,4.174,,-1,0.0,0.0,,,,1.0,object#17,,0,0,,,,0,[]
2026_08_20/001,c2,v9,,ours,67.66,68.41,0.76,3.289,球L,259,0.51,0.146,0.891,0.3,0.408,0.714,物品台,,1,1,,,,3,"[{""name"": ""球L"", ""share"": 0.51, ""q"": 0.146, ""capture"": 0.891, ""miss_deg"": 0.48, ""labels"": [259]}, {""name"": ""苹果红"", ""share"": 0.208, ""q"": 0.059, ""capture"": 0.267, ""miss_deg"": 1.63, ""labels"": [260]}, {""name"": ""球M"", ""share"": 0.088, ""q"": 0.025, ""capture"": 0.154, ""miss_deg"": 1.93, ""labels"": [261]}]"
2026_08_20/001,c2,v9,,ours,68.79,69.06,0.27,3.304,球L,259,0.447,0.143,0.873,0.336,0.3,0.68,物品台,,1,0,,,,3,"[{""name"": ""球L"", ""share"": 0.447, ""q"": 0.143, ""capture"": 0.873, ""miss_deg"": 0.52, ""labels"": [259]}, {""name"": ""球M"", ""share"": 0.134, ""q"": 0.043, ""capture"": 0.293, ""miss_deg"": 1.57, ""labels"": [261]}, {""name"": ""苹果红"", ""share"": 0.203, ""q"": 0.065, ""capture"": 0.292, ""miss_deg"": 1.57, ""labels"": [260]}]"
2026_08_20/001,c2,v9,,ours,70.32,70.7,0.38,3.304,球M,261,0.759,0.053,0.364,0.096,0.107,0.93,物品台,,1,1,,,,3,"[{""name"": ""球M"", ""share"": 0.759, ""q"": 0.053, ""capture"": 0.364, ""miss_deg"": 1.42, ""labels"": [261]}, {""name"": ""球L"", ""share"": 0.081, ""q"": 0.006, ""capture"": 0.035, ""miss_deg"": 2.59, ""labels"": [259]}, {""name"": ""水瓶"", ""share"": 0.138, ""q"": 0.01, ""capture"": 0.013, ""miss_deg"": 2.94, ""labels"": [30]}]"
2026_08_20/001,c2,v9,,ours,71.96,72.77,0.81,3.295,球R,263,0.569,0.133,0.812,0.192,0.369,0.766,物品台,,1,1,,,,3,"[{""name"": ""球R"", ""share"": 0.569, ""q"": 0.133, ""capture"": 0.812, ""miss_deg"": 0.64, ""labels"": [263]}, {""name"": ""白杯1"", ""share"": 0.21, ""q"": 0.049, ""capture"": 0.156, ""miss_deg"": 1.93, ""labels"": [266]}, {""name"": ""白杯2"", ""share"": 0.049, ""q"": 0.011, ""capture"": 0.042, ""miss_deg"": 2.51, ""labels"": [267]}]"
2026_08_20/001,c2,v9,,ours,72.88,74.29,1.41,3.322,球R,263,0.368,0.104,0.634,0.401,0.774,0.718,物品台,,0,0,,,,3,"[{""name"": ""球R"", ""share"": 0.368, ""q"": 0.104, ""capture"": 0.634, ""miss_deg"": 0.95, ""labels"": [263]}, {""name"": ""白杯1"", ""share"": 0.285, ""q"": 0.08, ""capture"": 0.254, ""miss_deg"": 1.66, ""labels"": [266]}, {""name"": ""球M"", ""share"": 0.08, ""q"": 0.023, ""capture"": 0.154, ""miss_deg"": 1.93, ""labels"": [261]}]"
2026_08_20/001,c2,v9,,ours,75.39,75.76,0.38,3.312,球R,263,0.54,0.082,0.503,0.199,0.381,0.847,物品台,,1,1,,,,3,"[{""name"": ""球R"", ""share"": 0.54, ""q"": 0.082, ""capture"": 0.503, ""miss_deg"": 1.17, ""labels"": [263]}, {""name"": ""白杯1"", ""share"": 0.206, ""q"": 0.031, ""capture"": 0.1, ""miss_deg"": 2.15, ""labels"": [266]}, {""name"": ""球M"", ""share"": 0.048, ""q"": 0.007, ""capture"": 0.051, ""miss_deg"": 2.44, ""labels"": [261]}]"
2026_08_20/001,c2,v9,,ours,75.87,76.19,0.32,3.327,球R,263,0.437,0.147,0.9,0.339,0.654,0.663,物品台,,1,0,,,,3,"[{""name"": ""球R"", ""share"": 0.437, ""q"": 0.147, ""capture"": 0.9, ""miss_deg"": 0.46, ""labels"": [263]}, {""name"": ""白杯1"", ""share"": 0.286, ""q"": 0.096, ""capture"": 0.305, ""miss_deg"": 1.54, ""labels"": [266]}, {""name"": ""球M"", ""share"": 0.02, ""q"": 0.007, ""capture"": 0.047, ""miss_deg"": 2.48, ""labels"": [261]}]"
2026_08_20/001,c2,v9,,ours,76.25,76.52,0.27,3.336,球M,261,0.337,0.08,0.551,0.327,0.368,0.762,物品台,,0,0,,,,3,"[{""name"": ""球M"", ""share"": 0.337, ""q"": 0.08, ""capture"": 0.551, ""miss_deg"": 1.09, ""labels"": [261]}, {""name"": ""球R"", ""share"": 0.124, ""q"": 0.029, ""capture"": 0.18, ""miss_deg"": 1.85, ""labels"": [263]}, {""name"": ""白杯1"", ""share"": 0.173, ""q"": 0.041, ""capture"": 0.131, ""miss_deg"": 2.02, ""labels"": [266]}]"
2026_08_20/001,c2,v9,,ours,76.57,77.0,0.43,3.31,球R,263,0.553,0.111,0.676,0.191,0.369,0.8,物品台,,1,1,,,,3,"[{""name"": ""球R"", ""share"": 0.553, ""q"": 0.111, ""capture"": 0.676, ""miss_deg"": 0.88, ""labels"": [263]}, {""name"": ""白杯1"", ""share"": 0.204, ""q"": 0.041, ""capture"": 0.129, ""miss_deg"": 2.02, ""labels"": [266]}, {""name"": ""球M"", ""share"": 0.018, ""q"": 0.004, ""capture"": 0.025, ""miss_deg"": 2.71, ""labels"": [261]}]"
2026_08_20/001,c2,v9,,ours,77.06,77.36,0.3,3.313,球M,261,0.743,0.062,0.425,0.038,0.042,0.916,物品台,,1,1,,,,3,"[{""name"": ""球M"", ""share"": 0.743, ""q"": 0.062, ""capture"": 0.425, ""miss_deg"": 1.31, ""labels"": [261]}, {""name"": ""球R"", ""share"": 0.031, ""q"": 0.003, ""capture"": 0.016, ""miss_deg"": 2.88, ""labels"": [263]}, {""name"": ""白杯1"", ""share"": 0.053, ""q"": 0.004, ""capture"": 0.014, ""miss_deg"": 2.92, ""labels"": [266]}]"
2026_08_20/001,c2,v9,,ours,77.65,78.73,1.08,3.306,球R,263,0.529,0.123,0.755,0.205,0.397,0.767,物品台,,1,1,,,,3,"[{""name"": ""球R"", ""share"": 0.529, ""q"": 0.123, ""capture"": 0.755, ""miss_deg"": 0.75, ""labels"": [263]}, {""name"": ""白杯1"", ""share"": 0.21, ""q"": 0.049, ""capture"": 0.155, ""miss_deg"": 1.93, ""labels"": [266]}, {""name"": ""水瓶"", ""share"": 0.112, ""q"": 0.026, ""capture"": 0.036, ""miss_deg"": 2.58, ""labels"": [30]}]"
