rec,card,era,flags,cfg,k,target,size,theta_unit,tier,occl,walking,stress,window_src,reliable,lcs,has_window,win_start_rel,win_end_rel,n_finals,n_obj_finals,n_acc,n_acc_e2,outcome_first,first_obj,first_lat_end,first_lat_start,first_lat_stare,first_share,first_capture,first_A,first_p_none,first_dur,outcome_any,any_correct,any_wrong,flip_wrong_then_correct,flip_correct_then_wrong,wrong_objs,first_e2,ungated_first,ungated_majority,best_target_capture,best_wrong_capture,best_target_share,best_wrong_share,dist_m
2026_08_25/c1_3,c4,v9,,sphere10,14,球M,ball(3cm),0.77,<1.0°,clear,0,0,lcs_episode,0,miss,1,107.32,114.07,1,1,0,0,none,,,,,,,,,,none,0,0,0,0,,none,wrong,wrong,,0.0,,0.358,3.72
2026_08_25/c1_3,c4,v9,,sphere10,15,球R,ball(3cm),0.96,<1.0°,clear,0,0,lcs_episode,0,miss,1,121.1,125.55,1,1,0,0,none,,,,,,,,,,none,0,0,0,0,,none,wrong,wrong,,0.0,,0.521,3.72
2026_08_25/u3,u3,v9,walking,sphere10,1,球L,ball(3cm),1.36,1.0–2.5°,clear,1,0,schedule,1,hit,1,17.8,23.36,4,4,0,0,none,,,,,,,,,,none,0,0,0,0,,none,correct,correct,0.0,0.0,0.965,0.446,2.8
2026_08_25/u3,u3,v9,walking,sphere10,2,球M,ball(3cm),1.44,1.0–2.5°,clear,1,0,schedule,1,hit,1,24.52,30.12,4,3,0,0,none,,,,,,,,,,none,0,0,0,0,,none,wrong,correct,0.0,0.0,0.691,0.692,2.77
2026_08_25/u3,u3,v9,walking,sphere10,3,球R,ball(3cm),1.75,1.0–2.5°,clear,1,0,schedule,1,miss,1,31.28,36.91,4,4,0,0,none,,,,,,,,,,none,0,0,0,0,,none,wrong,wrong,0.0,0.0,0.473,0.487,2.27
2026_08_25/u3,u3,v9,walking,sphere10,4,球M,ball(3cm),1.44,1.0–2.5°,clear,1,0,schedule,1,hit,1,38.07,43.72,6,3,0,0,none,,,,,,,,,,none,0,0,0,0,,none,correct,correct,0.0,,0.602,,2.81
2026_08_25/u3,u3,v9,walking,sphere10,5,球R,ball(3cm),1.75,1.0–2.5°,clear,1,0,schedule,1,hit,1,44.88,50.44,4,4,0,0,none,,,,,,,,,,none,0,0,0,0,,none,wrong,correct,0.0,0.0,0.556,0.484,2.54
2026_08_25/u3,u3,v9,walking,sphere10,6,球L,ball(3cm),1.36,1.0–2.5°,clear,1,0,schedule,1,hit,1,51.6,57.2,3,3,0,0,none,,,,,,,,,,none,0,0,0,0,,none,correct,correct,0.0,0.0,0.947,0.473,2.86
2026_08_25/u3,u3,v9,walking,sphere10,7,球M,ball(3cm),1.44,1.0–2.5°,clear,1,0,schedule,1,hit,1,58.36,63.96,7,7,0,0,none,,,,,,,,,,none,0,0,0,0,,none,wrong,correct,0.0,0.0,0.626,0.586,2.63
2026_08_25/u3,u3,v9,walking,sphere10,8,球R,ball(3cm),1.75,1.0–2.5°,clear,1,0,schedule,1,hit,1,72.22,77.8,7,7,0,0,none,,,,,,,,,,none,0,0,0,0,,none,wrong,correct,0.0,0.0,0.652,0.509,2.49
2026_08_25/u3,u3,v9,walking,sphere10,9,球L,ball(3cm),1.36,1.0–2.5°,clear,1,0,schedule,1,hit,1,78.96,84.54,7,7,0,0,none,,,,,,,,,,none,0,0,0,0,,none,wrong,wrong,0.0,0.0,0.978,0.561,2.71
2026_08_25/u3,u3,v9,walking,sphere10,10,球R,ball(3cm),1.75,1.0–2.5°,clear,1,0,schedule,1,hit,1,85.7,91.35,4,4,0,0,none,,,,,,,,,,none,0,0,0,0,,none,correct,correct,0.0,0.0,0.74,0.605,2.6
2026_08_25/u3,u3,v9,walking,sphere10,11,球L,ball(3cm),1.36,1.0–2.5°,clear,1,0,schedule,1,miss,1,92.51,98.36,4,4,0,0,none,,,,,,,,,,none,0,0,0,0,,none,correct,correct,0.0,0.0,0.792,0.252,2.48
2026_08_25/u3,u3,v9,walking,sphere10,12,球M,ball(3cm),1.44,1.0–2.5°,clear,1,0,schedule,1,miss,1,99.52,105.31,4,4,0,0,none,,,,,,,,,,none,0,0,0,0,,none,wrong,wrong,0.0,0.0,0.492,0.59,2.46
2026_08_25/u3,u3,v9,walking,sphere10,13,球R,ball(3cm),1.75,1.0–2.5°,clear,1,0,schedule,1,hit,1,106.47,112.29,4,4,0,0,none,,,,,,,,,,none,0,0,0,0,,none,correct,wrong,0.0,0.0,0.416,0.566,2.71
2026_08_25/u3,u3,v9,walking,sphere10,14,球L,ball(3cm),1.36,1.0–2.5°,clear,1,0,schedule,1,hit,1,113.45,119.32,3,3,0,0,none,,,,,,,,,,none,0,0,0,0,,none,wrong,wrong,0.0,0.0,0.367,0.468,3.1
2026_08_25/u3,u3,v9,walking,sphere10,15,球M,ball(3cm),1.44,1.0–2.5°,clear,1,0,schedule,1,hit,1,120.48,126.33,7,7,0,0,none,,,,,,,,,,none,0,0,0,0,,none,wrong,wrong,0.0,0.0,0.589,0.563,1.97
