rec,card,era,flags,cfg,t_start_rel,t_end_rel,dur_s,dist_m,object,object_label,share,q,capture,A_cap,A_share,p_none,surface,W,acc_live,acc_e2,window_k,target,correct,n_cands,candidates
2026_08_16/000,e1,v7,,v1,98.42,99.43,1.01,1.597,香蕉,323,0.863,,,,0.158,0.157,,,1,1,9,香蕉,1,3,"[{""name"": ""香蕉"", ""share"": 0.863, ""labels"": [323]}, {""name"": ""苹果"", ""share"": 0.136, ""labels"": [300]}, {""name"": ""球L"", ""share"": 0.001, ""labels"": [320]}]"
2026_08_16/000,e1,v7,,v1,99.79,100.65,0.87,1.608,香蕉,323,0.847,,,,0.179,0.157,,,1,1,9,香蕉,1,3,"[{""name"": ""香蕉"", ""share"": 0.847, ""labels"": [323]}, {""name"": ""苹果"", ""share"": 0.152, ""labels"": [300]}, {""name"": ""球L"", ""share"": 0.001, ""labels"": [320]}]"
2026_08_16/000,e1,v7,,v1,101.26,101.76,0.5,1.649,香蕉,323,0.503,,,,0.988,0.335,,,1,1,9,香蕉,1,2,"[{""name"": ""香蕉"", ""share"": 0.503, ""labels"": [323]}, {""name"": ""苹果"", ""share"": 0.497, ""labels"": [300]}]"
2026_08_16/000,e1,v7,,v1,102.44,105.28,2.83,1.453,球L,320,0.634,,,,0.577,0.133,,,1,1,,,,2,"[{""name"": ""球L"", ""share"": 0.634, ""labels"": [320]}, {""name"": ""香蕉"", ""share"": 0.366, ""labels"": [323]}]"
2026_08_16/000,e1,v7,,v1,105.38,108.98,3.6,1.487,香蕉,323,0.592,,,,0.689,0.128,,,1,1,10,球L,0,2,"[{""name"": ""香蕉"", ""share"": 0.592, ""labels"": [323]}, {""name"": ""球L"", ""share"": 0.408, ""labels"": [320]}]"
2026_08_16/000,e1,v7,,v1,109.36,111.89,2.53,1.65,苹果,300,0.771,,,,0.297,0.442,,,1,1,,,,2,"[{""name"": ""苹果"", ""share"": 0.771, ""labels"": [300]}, {""name"": ""香蕉"", ""share"": 0.229, ""labels"": [323]}]"
2026_08_16/000,e1,v7,,v1,112.0,112.83,0.83,1.654,苹果,300,0.813,,,,0.23,0.498,,,1,1,11,苹果,1,2,"[{""name"": ""苹果"", ""share"": 0.813, ""labels"": [300]}, {""name"": ""香蕉"", ""share"": 0.187, ""labels"": [323]}]"
2026_08_16/000,e1,v7,,v1,113.15,114.45,1.3,1.663,苹果,300,0.832,,,,0.202,0.597,,,1,1,11,苹果,1,2,"[{""name"": ""苹果"", ""share"": 0.832, ""labels"": [300]}, {""name"": ""香蕉"", ""share"": 0.168, ""labels"": [323]}]"
2026_08_16/000,e1,v7,,v1,114.56,114.84,0.28,1.664,苹果,300,0.759,,,,0.318,0.536,,,1,1,11,苹果,1,2,"[{""name"": ""苹果"", ""share"": 0.759, ""labels"": [300]}, {""name"": ""香蕉"", ""share"": 0.241, ""labels"": [323]}]"
2026_08_16/000,e1,v7,,v1,114.94,116.34,1.4,1.666,苹果,300,0.726,,,,0.377,0.538,,,1,1,11,苹果,1,2,"[{""name"": ""苹果"", ""share"": 0.726, ""labels"": [300]}, {""name"": ""香蕉"", ""share"": 0.274, ""labels"": [323]}]"
