rec,card,era,flags,cfg,k,target,size,theta_unit,tier,occl,walking,stress,window_src,reliable,lcs,has_window,win_start_rel,win_end_rel,n_finals,n_obj_finals,n_acc,n_acc_e2,outcome_first,first_obj,first_lat_end,first_lat_start,first_lat_stare,first_share,first_capture,first_A,first_p_none,first_dur,outcome_any,any_correct,any_wrong,flip_wrong_then_correct,flip_correct_then_wrong,wrong_objs,first_e2,ungated_first,ungated_majority,ungated_majority_obj,ungated_majority_dur,gated_majority,gated_majority_obj,gated_majority_dur,best_target_capture,best_wrong_capture,best_target_share,best_wrong_share,dist_m
2026_08_16/s3,s3,v7,,v1_cluster0,8,球L,ball(3cm),2.0,1.0–2.5°,clear,0,0,schedule,1,hit,1,66.69,72.43,1,1,1,1,correct,球L,5.56,-0.5,3.12,0.839,,,0.771,6.06,correct_only,1,0,0,0,,correct,correct,correct,球L,6.06,correct,球L,6.06,0.0,,0.839,,3.35
2026_08_16/s3,s3,v7,,v1_cluster0,9,球M,ball(3cm),3.19,≥2.5°,clear,0,0,schedule,1,hit,1,73.59,79.32,2,2,2,2,correct,球M,4.96,-0.99,2.53,0.895,,,0.676,5.96,correct_only,1,0,0,0,,correct,correct,correct,球M,6.45,correct,球M,6.45,0.0,,0.937,,3.41
2026_08_16/s3,s3,v7,,v1_cluster0,10,球R,ball(3cm),1.53,1.0–2.5°,clear,0,0,schedule,1,hit,1,80.48,86.27,3,3,3,3,wrong,球M,3.46,2.49,0.97,0.758,,,0.803,0.97,mixed,1,1,1,1,球L|球M,wrong,wrong,wrong,球L,7.91,wrong,球L,7.91,0.0,0.0,0.745,0.758,3.4
2026_08_16/s3,s3,v7,,v1_cluster0,11,球L,ball(3cm),2.0,1.0–2.5°,clear,0,0,schedule,1,hit,1,87.43,93.42,1,1,1,1,correct,球L,6.0,-1.91,3.31,0.639,,,0.648,7.91,correct_only,1,0,0,0,,correct,correct,correct,球L,7.91,correct,球L,7.91,0.0,,0.639,,3.36
2026_08_16/s3,s3,v7,,v1_cluster0,12,球M,ball(3cm),3.19,≥2.5°,clear,0,0,schedule,1,hit,1,94.58,100.52,2,2,2,2,correct,球M,2.72,1.63,0.08,0.958,,,0.807,1.08,correct_only,1,0,0,0,,correct,correct,correct,球M,2.17,correct,球M,2.17,0.0,,0.962,,3.98
2026_08_16/s3,s3,v7,,v1_cluster0,13,球R,ball(3cm),1.53,1.0–2.5°,clear,0,0,schedule,1,hit,1,101.68,107.62,1,1,1,1,correct,球R,5.62,-0.78,2.98,0.886,,,0.827,6.39,correct_only,1,0,0,0,,correct,correct,correct,球R,6.39,correct,球R,6.39,0.0,,0.886,,3.39
2026_08_16/s3,s3,v7,,v1_cluster0,14,球M,ball(3cm),3.19,≥2.5°,clear,0,0,schedule,1,hit,1,108.78,114.79,4,4,4,4,correct,球M,0.77,0.5,-1.94,0.941,,,0.775,0.27,mixed,1,1,1,1,球L,correct,correct,correct,球M,2.06,correct,球M,2.06,0.0,0.0,0.945,0.686,3.44
2026_08_16/s3,s3,v7,,v1_cluster0,15,球R,ball(3cm),1.53,1.0–2.5°,clear,0,0,schedule,1,hit,1,115.95,121.92,1,1,1,1,correct,球R,6.47,-0.63,3.8,0.827,,,0.744,7.1,correct_only,1,0,0,0,,correct,correct,correct,球R,7.1,correct,球R,7.1,0.0,,0.827,,3.38
2026_08_16/s4,s4,v8,,v1_cluster0,1,球L,ball(3cm),1.67,1.0–2.5°,clear,0,0,schedule,1,hit,1,15.68,21.4,3,3,3,3,wrong,球M,1.23,0.85,-1.19,0.935,,,0.959,0.38,mixed,1,1,1,0,球M,wrong,wrong,correct,球L,6.28,correct,球L,6.28,0.0,0.0,0.956,0.935,3.81
2026_08_16/s4,s4,v8,,v1_cluster0,2,球L,ball(3cm),1.67,1.0–2.5°,clear,0,0,schedule,1,hit,1,22.56,28.34,1,1,1,1,correct,球L,6.35,2.28,3.87,0.931,,,0.901,4.06,correct_only,1,0,0,0,,correct,correct,correct,球L,4.06,correct,球L,4.06,0.0,,0.931,,3.8
2026_08_16/s4,s4,v8,,v1_cluster0,3,球M,ball(3cm),2.82,≥2.5°,clear,0,0,schedule,1,hit,1,29.5,35.29,5,5,5,5,wrong,球L,2.26,1.12,-0.23,0.905,,,0.851,1.14,mixed,1,1,1,0,球L,wrong,wrong,wrong,球L,1.58,wrong,球L,1.58,0.0,0.0,0.852,0.905,3.82
