rec,card,era,flags,cfg,t_start_rel,t_end_rel,dur_s,dist_m,object,object_label,share,q,capture,A_cap,A_share,p_none,surface,W,acc_live,acc_e2,window_k,target,correct,n_cands,candidates
2026_08_16/s4,s4,v8,,s02,29.15,29.7,0.54,3.88,,-1,0.0,0.0,,,,1.0,object#30,,0,0,,,,0,[]
2026_08_16/s4,s4,v8,,s02,29.75,30.35,0.6,3.786,球L,191,1.0,0.014,0.014,0.0,0.0,0.986,object#36,,0,0,3,球M,0,1,"[{""name"": ""球L"", ""share"": 1.0, ""q"": 0.014, ""capture"": 0.014, ""miss_deg"": 0.58, ""labels"": [191]}]"
2026_08_16/s4,s4,v8,,s02,30.62,31.05,0.43,3.792,,-1,0.0,0.0,,,,1.0,object#36,,0,0,3,球M,,0,[]
2026_08_16/s4,s4,v8,,s02,32.16,32.43,0.27,3.836,,-1,0.0,0.0,,,,1.0,object#27,,0,0,3,球M,,0,[]
2026_08_16/s4,s4,v8,,s02,36.98,37.69,0.7,4.02,,-1,0.0,0.0,,,,1.0,object#27,,0,0,4,球R,,0,[]
2026_08_16/s4,s4,v8,,s02,37.9,38.55,0.65,4.013,,-1,0.0,0.0,,,,1.0,object#85,,0,0,4,球R,,0,[]
2026_08_16/s4,s4,v8,,s02,38.94,39.86,0.92,3.799,,-1,0.0,0.0,,,,1.0,object#17,,0,0,4,球R,,0,[]
2026_08_16/s4,s4,v8,,s02,40.15,41.56,1.41,3.889,,-1,0.0,0.0,,,,1.0,object#17,,0,0,4,球R,,0,[]
2026_08_16/s4,s4,v8,,s02,41.61,46.81,5.2,3.815,,-1,0.0,0.0,,,,1.0,object#17,,0,0,5,球R,,0,[]
2026_08_16/s4,s4,v8,,s02,47.1,47.47,0.38,3.827,,-1,0.0,0.0,,,,1.0,object#17,,0,0,5,球R,,0,[]
2026_08_16/s4,s4,v8,,s02,47.53,48.67,1.14,3.874,,-1,0.0,0.0,,,,1.0,object#17,,0,0,5,球R,,0,[]
2026_08_16/s4,s4,v8,,s02,48.72,49.64,0.92,3.849,,-1,0.0,0.0,,,,1.0,object#17,,0,0,,,,0,[]
2026_08_16/s4,s4,v8,,s02,50.89,51.48,0.6,3.924,,-1,0.0,0.0,,,,1.0,object#159,,0,0,6,球M,,0,[]
2026_08_16/s4,s4,v8,,s02,53.3,53.57,0.27,3.83,,-1,0.0,0.0,,,,1.0,object#17,,0,0,6,球M,,0,[]
2026_08_16/s4,s4,v8,,s02,55.69,55.96,0.27,3.868,,-1,0.0,0.0,,,,1.0,object#85,,0,0,6,球M,,0,[]
2026_08_16/s4,s4,v8,,s02,58.61,58.88,0.27,3.834,,-1,0.0,0.0,,,,1.0,object#70,,0,0,7,球M,,0,[]
2026_08_16/s4,s4,v8,,s02,60.41,61.06,0.65,3.939,球M,192,1.0,0.012,0.012,0.0,0.0,0.988,object#17,,0,0,7,球M,1,1,"[{""name"": ""球M"", ""share"": 1.0, ""q"": 0.012, ""capture"": 0.012, ""miss_deg"": 0.6, ""labels"": [192]}]"
2026_08_16/s4,s4,v8,,s02,62.52,62.79,0.27,4.063,,-1,0.0,0.0,,,,1.0,object#27,,0,0,7,球M,,0,[]
2026_08_16/s4,s4,v8,,s02,65.97,66.57,0.6,3.843,,-1,0.0,0.0,,,,1.0,object#17,,0,0,,,,0,[]
2026_08_16/s4,s4,v8,,s02,66.62,66.89,0.27,3.915,,-1,0.0,0.0,,,,1.0,object#17,,0,0,,,,0,[]
2026_08_16/s4,s4,v8,,s02,67.17,67.82,0.65,3.863,球M,192,1.0,0.031,0.031,0.0,0.0,0.969,object#17,,0,0,,,,1,"[{""name"": ""球M"", ""share"": 1.0, ""q"": 0.031, ""capture"": 0.031, ""miss_deg"": 0.53, ""labels"": [192]}]"
2026_08_16/s4,s4,v8,,s02,68.68,69.06,0.38,3.916,,-1,0.0,0.0,,,,1.0,object#159,,0,0,,,,0,[]
2026_08_16/s4,s4,v8,,s02,69.17,69.55,0.38,3.872,,-1,0.0,0.0,,,,1.0,object#162,,0,0,,,,0,[]
2026_08_16/s4,s4,v8,,s02,72.68,73.09,0.41,3.827,球M,192,1.0,0.192,0.192,0.0,0.0,0.808,object#17,,0,0,8,球L,0,1,"[{""name"": ""球M"", ""share"": 1.0, ""q"": 0.192, ""capture"": 0.192, ""miss_deg"": 0.36, ""labels"": [192]}]"
2026_08_16/s4,s4,v8,,s02,75.47,76.52,1.05,3.784,,-1,0.0,0.0,,,,1.0,object#36,,0,0,8,球L,,0,[]
2026_08_16/s4,s4,v8,,s02,76.63,77.62,0.99,3.793,球L,191,1.0,0.36,0.36,0.0,0.0,0.64,object#36,,1,1,8,球L,1,1,"[{""name"": ""球L"", ""share"": 1.0, ""q"": 0.36, ""capture"": 0.36, ""miss_deg"": 0.29, ""labels"": [191]}]"
2026_08_16/s4,s4,v8,,s02,78.1,78.86,0.76,3.781,球L,191,1.0,0.002,0.002,0.0,0.0,0.998,object#36,,0,0,,,,1,"[{""name"": ""球L"", ""share"": 1.0, ""q"": 0.002, ""capture"": 0.002, ""miss_deg"": 0.69, ""labels"": [191]}]"
2026_08_16/s4,s4,v8,,s02,79.64,80.11,0.47,3.772,,-1,0.0,0.0,,,,1.0,object#50,,0,0,9,球R,,0,[]
2026_08_16/s4,s4,v8,,s02,80.32,81.26,0.94,3.78,,-1,0.0,0.0,,,,1.0,object#50,,0,0,9,球R,,0,[]
2026_08_16/s4,s4,v8,,s02,82.19,84.34,2.16,3.842,,-1,0.0,0.0,,,,1.0,object#17,,0,0,9,球R,,0,[]
2026_08_16/s4,s4,v8,,s02,84.45,84.74,0.29,3.81,,-1,0.0,0.0,,,,1.0,object#17,,0,0,9,球R,,0,[]
2026_08_16/s4,s4,v8,,s02,85.05,85.58,0.52,3.801,,-1,0.0,0.0,,,,1.0,object#17,,0,0,,,,0,[]
2026_08_16/s4,s4,v8,,s02,86.15,86.85,0.7,3.823,,-1,0.0,0.0,,,,1.0,object#17,,0,0,,,,0,[]
2026_08_16/s4,s4,v8,,s02,86.97,87.49,0.52,3.805,,-1,0.0,0.0,,,,1.0,object#17,,0,0,10,球M,,0,[]
2026_08_16/s4,s4,v8,,s02,87.74,88.09,0.35,3.816,,-1,0.0,0.0,,,,1.0,object#17,,0,0,10,球M,,0,[]
2026_08_16/s4,s4,v8,,s02,88.2,88.55,0.35,3.794,球R,193,1.0,0.001,0.001,0.0,0.0,0.999,object#136,,0,0,10,球M,0,1,"[{""name"": ""球R"", ""share"": 1.0, ""q"": 0.001, ""capture"": 0.001, ""miss_deg"": 0.75, ""labels"": [193]}]"
2026_08_16/s4,s4,v8,,s02,95.13,95.51,0.39,3.801,球M,192,1.0,0.001,0.001,0.0,0.0,0.999,object#10,,0,0,11,球R,0,1,"[{""name"": ""球M"", ""share"": 1.0, ""q"": 0.001, ""capture"": 0.001, ""miss_deg"": 0.72, ""labels"": [192]}]"
2026_08_16/s4,s4,v8,,s02,95.9,97.47,1.57,3.833,,-1,0.0,0.0,,,,1.0,object#162,,0,0,11,球R,,0,[]
2026_08_16/s4,s4,v8,,s02,97.71,102.7,4.98,3.796,,-1,0.0,0.0,,,,1.0,object#140,,0,0,11,球R,,0,[]
2026_08_16/s4,s4,v8,,s02,103.11,106.74,3.63,3.913,,-1,0.0,0.0,,,,1.0,object#17,,0,0,12,球R,,0,[]
2026_08_16/s4,s4,v8,,s02,106.8,107.17,0.38,3.807,,-1,0.0,0.0,,,,1.0,object#162,,0,0,,,,0,[]
2026_08_16/s4,s4,v8,,s02,107.23,109.72,2.49,3.819,,-1,0.0,0.0,,,,1.0,object#17,,0,0,,,,0,[]
2026_08_16/s4,s4,v8,,s02,110.28,112.5,2.22,3.812,球M,192,1.0,0.016,0.016,0.0,0.0,0.984,object#17,,0,0,13,球M,1,1,"[{""name"": ""球M"", ""share"": 1.0, ""q"": 0.016, ""capture"": 0.016, ""miss_deg"": 0.58, ""labels"": [192]}]"
2026_08_16/s4,s4,v8,,s02,113.05,115.11,2.06,3.818,球M,192,1.0,0.026,0.026,0.0,0.0,0.974,object#17,,0,0,,,,1,"[{""name"": ""球M"", ""share"": 1.0, ""q"": 0.026, ""capture"": 0.026, ""miss_deg"": 0.54, ""labels"": [192]}]"
2026_08_16/s4,s4,v8,,s02,117.45,121.02,3.57,3.775,球L,191,1.0,0.009,0.009,0.0,0.0,0.991,object#36,,0,0,14,球L,1,1,"[{""name"": ""球L"", ""share"": 1.0, ""q"": 0.009, ""capture"": 0.009, ""miss_deg"": 0.62, ""labels"": [191]}]"
2026_08_16/s4,s4,v8,,s02,121.08,121.89,0.81,3.79,,-1,0.0,0.0,,,,1.0,object#50,,0,0,,,,0,[]
2026_08_16/s4,s4,v8,,s02,122.73,123.11,0.38,3.778,,-1,0.0,0.0,,,,1.0,object#36,,0,0,15,球L,,0,[]
2026_08_16/s4,s4,v8,,s02,123.44,124.14,0.7,3.745,球L,191,1.0,0.083,0.083,0.0,0.0,0.917,object#36,,0,0,15,球L,1,1,"[{""name"": ""球L"", ""share"": 1.0, ""q"": 0.083, ""capture"": 0.083, ""miss_deg"": 0.45, ""labels"": [191]}]"
2026_08_16/s4,s4,v8,,s02,124.62,128.68,4.06,3.767,,-1,0.0,0.0,,,,1.0,object#36,,0,0,15,球L,,0,[]
2026_08_16/s4,s4,v8,,s02,128.73,129.0,0.27,3.794,,-1,0.0,0.0,,,,1.0,object#50,,0,0,,,,0,[]
2026_08_16/s4,s4,v8,,s02,129.06,131.55,2.49,3.77,,-1,0.0,0.0,,,,1.0,object#50,,0,0,,,,0,[]
2026_08_16/s6,s6,v8,,s02,10.95,11.22,0.27,3.796,,-1,0.0,0.0,,,,1.0,object#17,,0,0,,,,0,[]
2026_08_16/s6,s6,v8,,s02,13.6,13.98,0.38,4.308,,-1,0.0,0.0,,,,1.0,object#17,,0,0,,,,0,[]
2026_08_16/s6,s6,v8,,s02,14.04,14.42,0.38,4.35,,-1,0.0,0.0,,,,1.0,object#17,,0,0,,,,0,[]
2026_08_16/s6,s6,v8,,s02,14.63,15.01,0.38,4.398,,-1,0.0,0.0,,,,1.0,object#17,,0,0,,,,0,[]
2026_08_16/s6,s6,v8,,s02,15.06,15.44,0.38,4.498,,-1,0.0,0.0,,,,1.0,object#17,,0,0,,,,0,[]
2026_08_16/s6,s6,v8,,s02,15.5,15.77,0.27,4.516,,-1,0.0,0.0,,,,1.0,object#17,,0,0,,,,0,[]
2026_08_16/s6,s6,v8,,s02,16.58,17.55,0.97,4.498,球M,192,1.0,0.169,0.17,0.0,0.0,0.831,object#162,,0,0,,,,1,"[{""name"": ""球M"", ""share"": 1.0, ""q"": 0.169, ""capture"": 0.17, ""miss_deg"": 0.38, ""labels"": [192]}]"
2026_08_16/s6,s6,v8,,s02,17.79,18.06,0.27,4.449,,-1,0.0,0.0,,,,1.0,object#17,,0,0,,,,0,[]
2026_08_16/s6,s6,v8,,s02,18.11,18.71,0.6,4.441,球M,192,1.0,0.281,0.281,0.0,0.0,0.719,object#162,,1,1,,,,1,"[{""name"": ""球M"", ""share"": 1.0, ""q"": 0.281, ""capture"": 0.281, ""miss_deg"": 0.32, ""labels"": [192]}]"
2026_08_16/s6,s6,v8,,s02,18.76,19.09,0.33,4.461,,-1,0.0,0.0,,,,1.0,object#17,,0,0,,,,0,[]
2026_08_16/s6,s6,v8,,s02,19.15,20.07,0.92,4.55,球M,192,1.0,0.584,0.585,0.0,0.0,0.416,object#162,,1,1,,,,1,"[{""name"": ""球M"", ""share"": 1.0, ""q"": 0.584, ""capture"": 0.585, ""miss_deg"": 0.21, ""labels"": [192]}]"
2026_08_16/s6,s6,v8,,s02,21.66,25.12,3.47,4.429,,-1,0.0,0.0,,,,1.0,object#27,,0,0,1,球L,,0,[]
2026_08_16/s6,s6,v8,,s02,25.18,26.22,1.04,4.436,球L,191,1.0,0.041,0.041,0.0,0.0,0.959,object#149,,0,0,1,球L,1,1,"[{""name"": ""球L"", ""share"": 1.0, ""q"": 0.041, ""capture"": 0.041, ""miss_deg"": 0.51, ""labels"": [191]}]"
2026_08_16/s6,s6,v8,,s02,27.27,29.6,2.33,4.492,,-1,0.0,0.0,,,,1.0,object#162,,0,0,,,,0,[]
2026_08_16/s6,s6,v8,,s02,29.84,30.92,1.08,4.569,,-1,0.0,0.0,,,,1.0,object#162,,0,0,2,球M,,0,[]
2026_08_16/s6,s6,v8,,s02,30.97,32.11,1.14,4.531,,-1,0.0,0.0,,,,1.0,object#17,,0,0,2,球M,,0,[]
2026_08_16/s6,s6,v8,,s02,32.17,32.65,0.49,4.456,,-1,0.0,0.0,,,,1.0,object#162,,0,0,2,球M,,0,[]
2026_08_16/s6,s6,v8,,s02,32.71,33.36,0.65,4.591,,-1,0.0,0.0,,,,1.0,object#17,,0,0,2,球M,,0,[]
2026_08_16/s6,s6,v8,,s02,33.41,33.68,0.27,4.529,,-1,0.0,0.0,,,,1.0,object#17,,0,0,2,球M,,0,[]
2026_08_16/s6,s6,v8,,s02,34.15,34.42,0.27,4.58,,-1,0.0,0.0,,,,1.0,object#17,,0,0,,,,0,[]
2026_08_16/s6,s6,v8,,s02,34.47,36.37,1.9,4.567,,-1,0.0,0.0,,,,1.0,object#17,,0,0,,,,0,[]
2026_08_16/s6,s6,v8,,s02,36.64,39.34,2.71,4.561,,-1,0.0,0.0,,,,1.0,object#17,,0,0,3,球R,,0,[]
2026_08_16/s6,s6,v8,,s02,39.62,42.76,3.14,4.598,,-1,0.0,0.0,,,,1.0,object#17,,0,0,3,球R,,0,[]
2026_08_16/s6,s6,v8,,s02,42.81,43.35,0.54,4.545,,-1,0.0,0.0,,,,1.0,object#17,,0,0,4,球R,,0,[]
2026_08_16/s6,s6,v8,,s02,43.79,45.41,1.62,4.556,,-1,0.0,0.0,,,,1.0,object#17,,0,0,4,球R,,0,[]
2026_08_16/s6,s6,v8,,s02,45.92,47.54,1.62,4.517,,-1,0.0,0.0,,,,1.0,object#17,,0,0,4,球R,,0,[]
2026_08_16/s6,s6,v8,,s02,47.99,52.01,4.01,4.46,,-1,0.0,0.0,,,,1.0,object#162,,0,0,5,球M,,0,[]
2026_08_16/s6,s6,v8,,s02,52.06,54.66,2.6,4.464,,-1,0.0,0.0,,,,1.0,object#162,,0,0,5,球M,,0,[]
2026_08_16/s6,s6,v8,,s02,54.94,55.59,0.65,4.643,,-1,0.0,0.0,,,,1.0,object#17,,0,0,,,,0,[]
2026_08_16/s6,s6,v8,,s02,55.86,60.19,4.33,4.562,,-1,0.0,0.0,,,,1.0,object#17,,0,0,6,球R,,0,[]
2026_08_16/s6,s6,v8,,s02,60.25,60.95,0.7,4.519,球M,192,1.0,0.0,0.0,0.0,0.0,1.0,object#162,,0,0,6,球R,0,1,"[{""name"": ""球M"", ""share"": 1.0, ""q"": 0.0, ""capture"": 0.0, ""miss_deg"": 0.84, ""labels"": [192]}]"
2026_08_16/s6,s6,v8,,s02,61.01,62.09,1.08,4.523,,-1,0.0,0.0,,,,1.0,object#17,,0,0,,,,0,[]
2026_08_16/s6,s6,v8,,s02,65.04,66.23,1.19,4.636,,-1,0.0,0.0,,,,1.0,object#17,,0,0,7,球R,,0,[]
2026_08_16/s6,s6,v8,,s02,66.34,67.97,1.62,4.554,,-1,0.0,0.0,,,,1.0,object#17,,0,0,7,球R,,0,[]
2026_08_16/s6,s6,v8,,s02,68.29,68.67,0.38,4.562,,-1,0.0,0.0,,,,1.0,object#17,,0,0,,,,0,[]
2026_08_16/s6,s6,v8,,s02,73.49,73.76,0.27,7.077,,-1,0.0,0.0,,,,1.0,object#40,,0,0,,,,0,[]
2026_08_16/s6,s6,v8,,s02,74.61,75.09,0.49,4.461,,-1,0.0,0.0,,,,1.0,object#27,,0,0,,,,0,[]
2026_08_16/s6,s6,v8,,s02,75.15,75.47,0.32,4.417,球L,191,1.0,0.014,0.014,0.0,0.0,0.986,object#149,,0,0,,,,1,"[{""name"": ""球L"", ""share"": 1.0, ""q"": 0.014, ""capture"": 0.014, ""miss_deg"": 0.58, ""labels"": [191]}]"
2026_08_16/s6,s6,v8,,s02,75.74,76.18,0.43,4.481,,-1,0.0,0.0,,,,1.0,object#162,,0,0,,,,0,[]
2026_08_16/s6,s6,v8,,s02,76.23,76.72,0.49,4.512,,-1,0.0,0.0,,,,1.0,object#27,,0,0,,,,0,[]
2026_08_16/s6,s6,v8,,s02,77.16,77.7,0.54,4.566,,-1,0.0,0.0,,,,1.0,object#118,,0,0,,,,0,[]
2026_08_16/s6,s6,v8,,s02,77.76,80.03,2.27,4.485,,-1,0.0,0.0,,,,1.0,object#162,,0,0,,,,0,[]
2026_08_16/s6,s6,v8,,s02,80.09,82.96,2.87,4.552,,-1,0.0,0.0,,,,1.0,object#17,,0,0,8,球M,,0,[]
2026_08_16/s6,s6,v8,,s02,83.19,83.73,0.54,4.509,,-1,0.0,0.0,,,,1.0,object#17,,0,0,,,,0,[]
2026_08_16/s6,s6,v8,,s02,85.79,88.61,2.82,4.486,球L,191,1.0,0.005,0.005,0.0,0.0,0.995,object#149,,0,0,9,球L,1,1,"[{""name"": ""球L"", ""share"": 1.0, ""q"": 0.005, ""capture"": 0.005, ""miss_deg"": 0.65, ""labels"": [191]}]"
2026_08_16/s6,s6,v8,,s02,88.93,90.5,1.57,4.405,,-1,0.0,0.0,,,,1.0,object#159,,0,0,9,球L,,0,[]
2026_08_16/s6,s6,v8,,s02,90.89,91.65,0.76,4.471,,-1,0.0,0.0,,,,1.0,object#140,,0,0,,,,0,[]
2026_08_16/s6,s6,v8,,s02,91.76,94.9,3.14,4.501,球M,192,1.0,0.015,0.015,0.0,0.0,0.985,object#17,,0,0,10,球M,1,1,"[{""name"": ""球M"", ""share"": 1.0, ""q"": 0.015, ""capture"": 0.015, ""miss_deg"": 0.58, ""labels"": [192]}]"
2026_08_16/s6,s6,v8,,s02,95.0,97.93,2.92,4.514,球M,192,1.0,0.036,0.036,0.0,0.0,0.964,object#17,,0,0,10,球M,1,1,"[{""name"": ""球M"", ""share"": 1.0, ""q"": 0.036, ""capture"": 0.036, ""miss_deg"": 0.52, ""labels"": [192]}]"
2026_08_16/s6,s6,v8,,s02,98.25,98.57,0.32,4.49,球L,191,1.0,0.002,0.002,0.0,0.0,0.998,object#36,,0,0,,,,1,"[{""name"": ""球L"", ""share"": 1.0, ""q"": 0.002, ""capture"": 0.002, ""miss_deg"": 0.7, ""labels"": [191]}]"
2026_08_16/s6,s6,v8,,s02,98.63,101.66,3.03,4.405,球L,191,1.0,0.489,0.489,0.0,0.0,0.511,object#149,,1,1,11,球L,1,1,"[{""name"": ""球L"", ""share"": 1.0, ""q"": 0.489, ""capture"": 0.489, ""miss_deg"": 0.24, ""labels"": [191]}]"
2026_08_16/s6,s6,v8,,s02,101.77,102.96,1.19,4.403,球L,191,1.0,0.348,0.348,0.0,0.0,0.652,object#149,,1,1,11,球L,1,1,"[{""name"": ""球L"", ""share"": 1.0, ""q"": 0.348, ""capture"": 0.348, ""miss_deg"": 0.29, ""labels"": [191]}]"
2026_08_16/s6,s6,v8,,s02,103.01,103.39,0.38,4.445,球M,192,1.0,0.004,0.004,0.0,0.0,0.996,object#162,,0,0,11,球L,0,1,"[{""name"": ""球M"", ""share"": 1.0, ""q"": 0.004, ""capture"": 0.004, ""miss_deg"": 0.67, ""labels"": [192]}]"
2026_08_16/s6,s6,v8,,s02,103.45,104.0,0.54,4.401,球L,191,1.0,0.449,0.449,0.0,0.0,0.551,object#149,,1,1,11,球L,1,1,"[{""name"": ""球L"", ""share"": 1.0, ""q"": 0.449, ""capture"": 0.449, ""miss_deg"": 0.25, ""labels"": [191]}]"
2026_08_16/s6,s6,v8,,s02,104.05,104.48,0.43,4.409,,-1,0.0,0.0,,,,1.0,object#17,,0,0,11,球L,,0,[]
2026_08_16/s6,s6,v8,,s02,104.54,104.92,0.38,4.479,球M,192,1.0,0.55,0.55,0.0,0.0,0.45,object#162,,1,1,,,,1,"[{""name"": ""球M"", ""share"": 1.0, ""q"": 0.55, ""capture"": 0.55, ""miss_deg"": 0.22, ""labels"": [192]}]"
2026_08_16/s6,s6,v8,,s02,105.1,105.47,0.38,4.437,球M,192,1.0,0.259,0.259,0.0,0.0,0.741,object#70,,1,1,,,,1,"[{""name"": ""球M"", ""share"": 1.0, ""q"": 0.259, ""capture"": 0.259, ""miss_deg"": 0.33, ""labels"": [192]}]"
2026_08_16/s6,s6,v8,,s02,105.53,109.27,3.74,4.494,球M,192,1.0,0.485,0.486,0.0,0.0,0.515,object#162,,1,1,12,球M,1,1,"[{""name"": ""球M"", ""share"": 1.0, ""q"": 0.485, ""capture"": 0.486, ""miss_deg"": 0.24, ""labels"": [192]}]"
2026_08_16/s6,s6,v8,,s02,109.32,110.62,1.3,4.563,球M,192,1.0,0.043,0.043,0.0,0.0,0.957,object#17,,0,0,12,球M,1,1,"[{""name"": ""球M"", ""share"": 1.0, ""q"": 0.043, ""capture"": 0.043, ""miss_deg"": 0.5, ""labels"": [192]}]"
2026_08_16/s6,s6,v8,,s02,110.67,111.22,0.54,4.546,,-1,0.0,0.0,,,,1.0,object#17,,0,0,12,球M,,0,[]
2026_08_16/s6,s6,v8,,s02,111.59,112.14,0.54,4.559,,-1,0.0,0.0,,,,1.0,object#17,,0,0,,,,0,[]
2026_08_16/s6,s6,v8,,s02,112.19,112.57,0.38,4.385,球L,191,1.0,0.366,0.366,0.0,0.0,0.634,object#149,,1,1,,,,1,"[{""name"": ""球L"", ""share"": 1.0, ""q"": 0.366, ""capture"": 0.366, ""miss_deg"": 0.28, ""labels"": [191]}]"
2026_08_16/s6,s6,v8,,s02,112.68,115.38,2.7,4.406,球L,191,1.0,0.542,0.542,0.0,0.0,0.458,object#149,,1,1,,,,1,"[{""name"": ""球L"", ""share"": 1.0, ""q"": 0.542, ""capture"": 0.542, ""miss_deg"": 0.22, ""labels"": [191]}]"
2026_08_16/s6,s6,v8,,s02,115.44,116.03,0.6,4.482,,-1,0.0,0.0,,,,1.0,object#162,,0,0,13,球L,,0,[]
2026_08_16/s6,s6,v8,,s02,116.09,117.12,1.03,4.48,球L,191,1.0,0.427,0.427,0.0,0.0,0.573,object#149,,1,1,13,球L,1,1,"[{""name"": ""球L"", ""share"": 1.0, ""q"": 0.427, ""capture"": 0.427, ""miss_deg"": 0.26, ""labels"": [191]}]"
2026_08_16/s6,s6,v8,,s02,117.44,117.82,0.38,4.504,球L,191,1.0,0.302,0.302,0.0,0.0,0.698,object#149,,1,1,13,球L,1,1,"[{""name"": ""球L"", ""share"": 1.0, ""q"": 0.302, ""capture"": 0.302, ""miss_deg"": 0.31, ""labels"": [191]}]"
2026_08_16/s6,s6,v8,,s02,117.87,118.14,0.27,4.517,球M,192,1.0,0.617,0.617,0.0,0.0,0.383,object#70,,1,1,13,球L,0,1,"[{""name"": ""球M"", ""share"": 1.0, ""q"": 0.617, ""capture"": 0.617, ""miss_deg"": 0.2, ""labels"": [192]}]"
2026_08_16/s6,s6,v8,,s02,118.2,119.01,0.81,4.459,球L,191,0.958,0.184,0.184,0.043,0.044,0.808,object#149,,0,0,13,球L,1,2,"[{""name"": ""球L"", ""share"": 0.958, ""q"": 0.184, ""capture"": 0.184, ""miss_deg"": 0.37, ""labels"": [191]}, {""name"": ""香蕉"", ""share"": 0.042, ""q"": 0.008, ""capture"": 0.008, ""miss_deg"": 0.62, ""labels"": [196]}]"
2026_08_16/s6,s6,v8,,s02,119.37,122.25,2.88,4.548,球R,193,1.0,0.0,0.0,0.0,0.0,1.0,object#17,,0,0,,,,1,"[{""name"": ""球R"", ""share"": 1.0, ""q"": 0.0, ""capture"": 0.0, ""miss_deg"": 0.83, ""labels"": [193]}]"
2026_08_16/s6,s6,v8,,s02,122.3,124.31,2.0,4.54,球R,193,1.0,0.013,0.013,0.0,0.0,0.987,object#136,,0,0,14,球R,1,1,"[{""name"": ""球R"", ""share"": 1.0, ""q"": 0.013, ""capture"": 0.013, ""miss_deg"": 0.59, ""labels"": [193]}]"
2026_08_16/s6,s6,v8,,s02,124.36,124.69,0.32,4.496,,-1,0.0,0.0,,,,1.0,object#162,,0,0,14,球R,,0,[]
2026_08_16/s6,s6,v8,,s02,125.14,125.46,0.32,4.526,球M,192,1.0,0.888,0.888,0.0,0.0,0.112,object#70,,1,1,14,球R,0,1,"[{""name"": ""球M"", ""share"": 1.0, ""q"": 0.888, ""capture"": 0.888, ""miss_deg"": 0.1, ""labels"": [192]}]"
2026_08_16/s6,s6,v8,,s02,125.52,125.79,0.27,4.624,球R,193,1.0,0.232,0.233,0.0,0.0,0.768,object#136,,1,1,14,球R,1,1,"[{""name"": ""球R"", ""share"": 1.0, ""q"": 0.232, ""capture"": 0.233, ""miss_deg"": 0.34, ""labels"": [193]}]"
2026_08_16/s6,s6,v8,,s02,125.84,126.39,0.54,4.494,球M,192,1.0,0.805,0.805,0.0,0.0,0.195,object#17,,1,1,,,,1,"[{""name"": ""球M"", ""share"": 1.0, ""q"": 0.805, ""capture"": 0.805, ""miss_deg"": 0.13, ""labels"": [192]}]"
2026_08_16/s6,s6,v8,,s02,126.61,130.13,3.52,4.398,球L,191,1.0,0.672,0.672,0.0,0.0,0.328,object#36,,1,1,,,,1,"[{""name"": ""球L"", ""share"": 1.0, ""q"": 0.672, ""capture"": 0.672, ""miss_deg"": 0.18, ""labels"": [191]}]"
2026_08_16/s6,s6,v8,,s02,130.18,131.91,1.73,4.438,球L,191,1.0,0.486,0.486,0.0,0.0,0.514,object#149,,1,1,15,球L,1,1,"[{""name"": ""球L"", ""share"": 1.0, ""q"": 0.486, ""capture"": 0.486, ""miss_deg"": 0.24, ""labels"": [191]}]"
2026_08_16/s6,s6,v8,,s02,131.97,132.24,0.27,4.346,,-1,0.0,0.0,,,,1.0,object#36,,0,0,15,球L,,0,[]
2026_08_18/000,s7,v8,,s02,8.99,9.75,0.76,3.208,,-1,0.0,0.0,,,,1.0,object#17,,0,0,,,,0,[]
2026_08_18/000,s7,v8,,s02,10.07,10.61,0.54,2.904,球M,192,1.0,0.008,0.008,0.0,0.0,0.992,object#17,,0,0,,,,1,"[{""name"": ""球M"", ""share"": 1.0, ""q"": 0.008, ""capture"": 0.008, ""miss_deg"": 0.62, ""labels"": [192]}]"
2026_08_18/000,s7,v8,,s02,11.1,12.13,1.03,2.934,球M,192,1.0,0.017,0.017,0.0,0.0,0.983,object#17,,0,0,,,,1,"[{""name"": ""球M"", ""share"": 1.0, ""q"": 0.017, ""capture"": 0.017, ""miss_deg"": 0.57, ""labels"": [192]}]"
2026_08_18/000,s7,v8,,s02,12.18,12.72,0.54,3.18,,-1,0.0,0.0,,,,1.0,object#17,,0,0,,,,0,[]
2026_08_18/000,s7,v8,,s02,15.27,15.92,0.65,2.967,,-1,0.0,0.0,,,,1.0,object#17,,0,0,,,,0,[]
2026_08_18/000,s7,v8,,s02,16.14,21.01,4.87,3.01,球L,191,1.0,0.005,0.005,0.0,0.0,0.995,object#118,,0,0,1,球L,1,1,"[{""name"": ""球L"", ""share"": 1.0, ""q"": 0.005, ""capture"": 0.005, ""miss_deg"": 0.65, ""labels"": [191]}]"
2026_08_18/000,s7,v8,,s02,21.17,21.61,0.43,3.464,,-1,0.0,0.0,,,,1.0,object#17,,0,0,1,球L,,0,[]
2026_08_18/000,s7,v8,,s02,21.96,22.39,0.43,3.321,,-1,0.0,0.0,,,,1.0,object#17,,0,0,,,,0,[]
2026_08_18/000,s7,v8,,s02,23.04,26.46,3.41,3.005,,-1,0.0,0.0,,,,1.0,object#118,,0,0,2,球L,,0,[]
2026_08_18/000,s7,v8,,s02,26.57,29.82,3.25,3.014,,-1,0.0,0.0,,,,1.0,object#118,,0,0,2,球L,,0,[]
