rec,card,era,flags,cfg,k,target,size,theta_unit,tier,occl,walking,stress,window_src,reliable,lcs,has_window,win_start_rel,win_end_rel,n_finals,n_obj_finals,n_acc,n_acc_e2,outcome_first,first_obj,first_lat_end,first_lat_start,first_lat_stare,first_share,first_capture,first_A,first_p_none,first_dur,outcome_any,any_correct,any_wrong,flip_wrong_then_correct,flip_correct_then_wrong,wrong_objs,first_e2,ungated_first,ungated_majority,ungated_majority_obj,ungated_majority_dur,gated_majority,gated_majority_obj,gated_majority_dur,best_target_capture,best_wrong_capture,best_target_share,best_wrong_share,dist_m
2026_08_20/002,c4,v9,beyond_occ,selfcal3,12,球M,ball(3cm),0.66,<1.0°,occluded(beyond limit),0,0,lcs_episode,0,hit,1,99.06,102.51,3,3,0,0,none,,,,,,,,,,none,0,0,0,0,,none,wrong,wrong,球L,4.39,none,,,,1.084,,0.237,4.31
2026_08_20/002,c4,v9,beyond_occ,selfcal3,13,球R,ball(3cm),0.84,<1.0°,occluded(beyond limit),0,0,lcs_episode,0,miss,1,106.98,109.52,1,1,0,0,none,,,,,,,,,,none,0,0,0,0,,none,correct,correct,球R,0.66,none,,,1.135,,0.233,,6.27
2026_08_20/002,c4,v9,beyond_occ,selfcal3,14,球M,ball(3cm),0.66,<1.0°,occluded(beyond limit),0,0,none,0,hit,0,,,,,,,unknown,,,,,,,,,,unknown,,,,,,,,,,,,,,,,,,
2026_08_20/002,c4,v9,beyond_occ,selfcal3,15,球R,ball(3cm),0.84,<1.0°,occluded(beyond limit),0,0,lcs_episode,0,miss,1,125.11,126.94,0,0,0,0,none,,,,,,,,,,none,0,0,0,0,,none,none,none,,,none,,,,,,,
2026_08_20/003,c4,v9,beyond_occ,selfcal3,1,球L,ball(3cm),0.64,<1.0°,occluded(beyond limit),0,0,lcs_episode,0,hit,1,5.35,8.33,3,3,0,0,none,,,,,,,,,,none,0,0,0,0,,none,correct,correct,球L,1.62,none,,,1.153,0.511,0.22,0.165,4.22
2026_08_20/003,c4,v9,beyond_occ,selfcal3,2,球R,ball(3cm),0.63,<1.0°,occluded(beyond limit),0,0,none,0,miss,0,,,,,,,unknown,,,,,,,,,,unknown,,,,,,,,,,,,,,,,,,
2026_08_20/003,c4,v9,beyond_occ,selfcal3,3,球R,ball(3cm),0.63,<1.0°,occluded(beyond limit),0,0,none,0,miss,0,,,,,,,unknown,,,,,,,,,,unknown,,,,,,,,,,,,,,,,,,
2026_08_20/003,c4,v9,beyond_occ,selfcal3,4,球M,ball(3cm),0.63,<1.0°,occluded(beyond limit),0,0,none,0,miss,0,,,,,,,unknown,,,,,,,,,,unknown,,,,,,,,,,,,,,,,,,
2026_08_20/003,c4,v9,beyond_occ,selfcal3,5,球M,ball(3cm),0.63,<1.0°,occluded(beyond limit),0,0,none,0,miss,0,,,,,,,unknown,,,,,,,,,,unknown,,,,,,,,,,,,,,,,,,
2026_08_20/003,c4,v9,beyond_occ,selfcal3,6,球L,ball(3cm),0.64,<1.0°,occluded(beyond limit),0,0,lcs_episode,0,hit,1,9.56,11.55,0,0,0,0,none,,,,,,,,,,none,0,0,0,0,,none,none,none,,,none,,,,,,,
2026_08_20/003,c4,v9,beyond_occ,selfcal3,7,球R,ball(3cm),0.63,<1.0°,occluded(beyond limit),0,0,none,0,hit,0,,,,,,,unknown,,,,,,,,,,unknown,,,,,,,,,,,,,,,,,,
2026_08_20/003,c4,v9,beyond_occ,selfcal3,8,球L,ball(3cm),0.64,<1.0°,occluded(beyond limit),0,0,lcs_episode,0,miss,1,15.01,17.27,1,1,0,0,none,,,,,,,,,,none,0,0,0,0,,none,wrong,wrong,苹果红,1.46,none,,,,0.483,,0.161,4.32
2026_08_20/003,c4,v9,beyond_occ,selfcal3,9,球L,ball(3cm),0.64,<1.0°,occluded(beyond limit),0,0,lcs_episode,0,miss,1,15.01,17.27,1,1,0,0,none,,,,,,,,,,none,0,0,0,0,,none,wrong,wrong,苹果红,1.46,none,,,,0.483,,0.161,4.32
2026_08_20/003,c4,v9,beyond_occ,selfcal3,10,球M,ball(3cm),0.63,<1.0°,occluded(beyond limit),0,0,none,0,miss,0,,,,,,,unknown,,,,,,,,,,unknown,,,,,,,,,,,,,,,,,,
2026_08_20/003,c4,v9,beyond_occ,selfcal3,11,球L,ball(3cm),0.64,<1.0°,occluded(beyond limit),0,0,lcs_episode,0,miss,1,17.12,29.06,7,7,0,0,none,,,,,,,,,,none,0,0,0,0,,none,correct,wrong,苹果红,4.03,none,,,0.474,0.505,0.2,0.228,4.32
2026_08_20/003,c4,v9,beyond_occ,selfcal3,12,球M,ball(3cm),0.63,<1.0°,occluded(beyond limit),0,0,none,0,miss,0,,,,,,,unknown,,,,,,,,,,unknown,,,,,,,,,,,,,,,,,,
2026_08_20/003,c4,v9,beyond_occ,selfcal3,13,球R,ball(3cm),0.63,<1.0°,occluded(beyond limit),0,0,lcs_episode,0,hit,1,28.64,31.23,1,1,0,0,none,,,,,,,,,,none,0,0,0,0,,none,correct,correct,球R,0.38,none,,,0.444,,0.259,,5.61
2026_08_20/003,c4,v9,beyond_occ,selfcal3,14,球M,ball(3cm),0.63,<1.0°,occluded(beyond limit),0,0,none,0,miss,0,,,,,,,unknown,,,,,,,,,,unknown,,,,,,,,,,,,,,,,,,
2026_08_20/003,c4,v9,beyond_occ,selfcal3,15,球R,ball(3cm),0.63,<1.0°,occluded(beyond limit),0,0,lcs_episode,0,hit,1,33.36,36.19,1,1,0,0,none,,,,,,,,,,none,0,0,0,0,,none,correct,correct,球R,1.13,none,,,1.078,,0.21,,6.35
2026_08_25/c1_1,c4,v9,beyond_occ,selfcal3,1,球L,ball(3cm),0.92,<1.0°,occluded(beyond limit),0,0,lcs_episode,0,hit,1,10.78,14.83,1,1,1,1,correct,球L,3.75,0.5,3.25,0.562,0.354,0.427,0.967,3.25,correct_only,1,0,0,0,,correct,correct,correct,球L,3.25,correct,球L,3.25,0.354,,0.562,,4.04
2026_08_25/c1_1,c4,v9,beyond_occ,selfcal3,2,球R,ball(3cm),0.9,<1.0°,occluded(beyond limit),0,0,none,0,miss,0,,,,,,,unknown,,,,,,,,,,unknown,,,,,,,,,,,,,,,,,,
2026_08_25/c1_1,c4,v9,beyond_occ,selfcal3,3,球R,ball(3cm),0.9,<1.0°,occluded(beyond limit),0,0,none,0,miss,0,,,,,,,unknown,,,,,,,,,,unknown,,,,,,,,,,,,,,,,,,
2026_08_25/c1_1,c4,v9,beyond_occ,selfcal3,4,球M,ball(3cm),0.68,<1.0°,occluded(beyond limit),0,0,none,0,miss,0,,,,,,,unknown,,,,,,,,,,unknown,,,,,,,,,,,,,,,,,,
2026_08_25/c1_1,c4,v9,beyond_occ,selfcal3,5,球M,ball(3cm),0.68,<1.0°,occluded(beyond limit),0,0,none,0,miss,0,,,,,,,unknown,,,,,,,,,,unknown,,,,,,,,,,,,,,,,,,
2026_08_25/c1_1,c4,v9,beyond_occ,selfcal3,6,球L,ball(3cm),0.92,<1.0°,occluded(beyond limit),0,0,lcs_episode,0,miss,1,23.51,30.27,1,1,0,0,none,,,,,,,,,,none,0,0,0,0,,none,correct,correct,球L,5.96,none,,,0.178,,0.512,,4.12
2026_08_25/c1_1,c4,v9,beyond_occ,selfcal3,7,球R,ball(3cm),0.9,<1.0°,occluded(beyond limit),0,0,none,0,miss,0,,,,,,,unknown,,,,,,,,,,unknown,,,,,,,,,,,,,,,,,,
2026_08_25/c1_1,c4,v9,beyond_occ,selfcal3,8,球L,ball(3cm),0.92,<1.0°,occluded(beyond limit),0,0,lcs_episode,0,hit,1,32.21,37.98,2,2,0,0,none,,,,,,,,,,none,0,0,0,0,,none,wrong,wrong,球M,3.57,none,,,0.236,0.243,0.356,0.329,4.13
2026_08_25/c1_1,c4,v9,beyond_occ,selfcal3,9,球L,ball(3cm),0.92,<1.0°,occluded(beyond limit),0,0,lcs_episode,0,hit,1,42.9,51.87,1,1,1,0,correct,球L,8.68,0.5,8.18,0.364,0.474,0.559,0.931,8.18,correct_only,1,0,0,0,,none,correct,correct,球L,8.18,correct,球L,8.18,0.474,,0.364,,4.16
2026_08_25/c1_1,c4,v9,beyond_occ,selfcal3,10,球M,ball(3cm),0.68,<1.0°,occluded(beyond limit),0,0,lcs_episode,0,hit,1,86.24,93.75,1,1,0,0,none,,,,,,,,,,none,0,0,0,0,,none,wrong,wrong,球L,6.72,none,,,,0.344,,0.313,4.18
2026_08_25/c1_1,c4,v9,beyond_occ,selfcal3,11,球L,ball(3cm),0.92,<1.0°,occluded(beyond limit),0,0,lcs_episode,0,hit,1,93.11,107.62,5,5,2,0,correct,球L,7.4,5.07,6.9,0.353,0.652,0.44,0.903,2.33,correct_only,1,0,0,0,,none,correct,correct,球L,12.89,correct,球L,7.58,0.769,,0.353,,4.18
2026_08_25/c1_1,c4,v9,beyond_occ,selfcal3,12,球M,ball(3cm),0.68,<1.0°,occluded(beyond limit),0,0,lcs_episode,0,miss,1,107.12,114.75,2,2,0,0,none,,,,,,,,,,none,0,0,0,0,,none,wrong,wrong,球L,6.66,none,,,,0.986,,0.235,4.2
2026_08_25/c1_1,c4,v9,beyond_occ,selfcal3,13,球R,ball(3cm),0.9,<1.0°,occluded(beyond limit),0,0,none,0,miss,0,,,,,,,unknown,,,,,,,,,,unknown,,,,,,,,,,,,,,,,,,
2026_08_25/c1_1,c4,v9,beyond_occ,selfcal3,14,球M,ball(3cm),0.68,<1.0°,occluded(beyond limit),0,0,lcs_episode,0,hit,1,121.13,127.51,1,1,0,0,none,,,,,,,,,,none,0,0,0,0,,none,correct,correct,球M,5.58,none,,,1.012,,0.198,,4.19
2026_08_25/c1_1,c4,v9,beyond_occ,selfcal3,15,球R,ball(3cm),0.9,<1.0°,occluded(beyond limit),0,0,none,0,miss,0,,,,,,,unknown,,,,,,,,,,unknown,,,,,,,,,,,,,,,,,,
2026_08_25/c1_2,c4,v9,,selfcal3,1,球L,ball(3cm),1.04,1.0–2.5°,clear,0,0,schedule,1,hit,1,17.49,23.05,2,2,1,0,correct,球L,3.29,-2.29,1.03,0.383,0.435,0.697,0.94,5.58,correct_only,1,0,0,0,,none,correct,correct,球L,7.53,correct,球L,5.58,0.435,,0.383,,4.23
2026_08_25/c1_2,c4,v9,,selfcal3,2,球R,ball(3cm),0.81,<1.0°,clear,0,0,schedule,1,hit,1,24.21,29.81,1,1,1,0,correct,球R,5.4,-0.29,3.1,0.379,0.422,0.609,0.941,5.69,correct_only,1,0,0,0,,none,correct,correct,球R,5.69,correct,球R,5.69,0.422,,0.379,,4.27
2026_08_25/c1_2,c4,v9,,selfcal3,3,球R,ball(3cm),0.81,<1.0°,clear,0,0,schedule,1,hit,1,30.97,36.6,1,1,0,0,none,,,,,,,,,,none,0,0,0,0,,none,correct,correct,球R,6.39,none,,,0.64,,0.324,,4.29
2026_08_25/c1_2,c4,v9,,selfcal3,4,球M,ball(3cm),0.65,<1.0°,clear,0,0,schedule,1,hit,1,37.76,43.41,1,1,0,0,none,,,,,,,,,,none,0,0,0,0,,none,correct,correct,球M,6.61,none,,,0.702,,0.224,,4.25
2026_08_25/c1_2,c4,v9,,selfcal3,5,球M,ball(3cm),0.65,<1.0°,clear,0,0,schedule,1,hit,1,44.57,50.13,1,1,0,0,none,,,,,,,,,,none,0,0,0,0,,none,correct,correct,球M,6.12,none,,,1.049,,0.211,,4.25
2026_08_25/c1_2,c4,v9,,selfcal3,6,球L,ball(3cm),1.04,1.0–2.5°,clear,0,0,schedule,1,hit,1,51.29,56.89,1,1,0,0,none,,,,,,,,,,none,0,0,0,0,,none,correct,correct,球L,6.39,none,,,1.064,,0.237,,4.24
2026_08_25/c1_2,c4,v9,,selfcal3,7,球R,ball(3cm),0.81,<1.0°,clear,0,0,schedule,1,hit,1,58.05,63.66,1,1,0,0,none,,,,,,,,,,none,0,0,0,0,,none,correct,correct,球R,5.9,none,,,0.872,,0.237,,4.26
2026_08_25/c1_2,c4,v9,,selfcal3,8,球L,ball(3cm),1.04,1.0–2.5°,clear,0,0,schedule,1,hit,1,73.56,79.14,1,1,0,0,none,,,,,,,,,,none,0,0,0,0,,none,correct,correct,球L,6.88,none,,,0.447,,0.308,,4.26
2026_08_25/c1_2,c4,v9,,selfcal3,9,球L,ball(3cm),1.04,1.0–2.5°,clear,0,0,schedule,1,hit,1,80.3,85.88,1,1,0,0,none,,,,,,,,,,none,0,0,0,0,,none,correct,correct,球L,6.5,none,,,0.519,,0.26,,4.26
2026_08_25/c1_2,c4,v9,,selfcal3,10,球M,ball(3cm),0.65,<1.0°,clear,0,0,schedule,1,hit,1,87.04,92.7,1,1,0,0,none,,,,,,,,,,none,0,0,0,0,,none,wrong,wrong,球R,3.36,none,,,,0.444,,0.278,4.27
2026_08_25/c1_2,c4,v9,,selfcal3,11,球L,ball(3cm),1.04,1.0–2.5°,clear,0,0,schedule,1,hit,1,93.86,99.7,1,1,0,0,none,,,,,,,,,,none,0,0,0,0,,none,correct,correct,球L,5.47,none,,,0.985,,0.221,,4.22
2026_08_25/c1_2,c4,v9,,selfcal3,12,球M,ball(3cm),0.65,<1.0°,clear,0,0,schedule,1,miss,1,100.86,106.66,1,1,0,0,none,,,,,,,,,,none,0,0,0,0,,none,wrong,wrong,球L,6.23,none,,,,1.033,,0.214,4.25
2026_08_25/c1_2,c4,v9,,selfcal3,13,球R,ball(3cm),0.81,<1.0°,clear,0,0,schedule,1,hit,1,107.82,113.64,1,1,0,0,none,,,,,,,,,,none,0,0,0,0,,none,correct,correct,球R,6.45,none,,,0.587,,0.254,,4.26
2026_08_25/c1_2,c4,v9,,selfcal3,14,球M,ball(3cm),0.65,<1.0°,clear,0,0,schedule,1,hit,1,114.8,120.64,2,2,0,0,none,,,,,,,,,,none,0,0,0,0,,none,correct,correct,球M,4.93,none,,,0.812,,0.232,,4.26
2026_08_25/c1_2,c4,v9,,selfcal3,15,球R,ball(3cm),0.81,<1.0°,clear,0,0,schedule,1,hit,1,121.8,127.64,2,2,0,0,none,,,,,,,,,,none,0,0,0,0,,none,correct,correct,球R,5.09,none,,,0.909,,0.323,,4.26
2026_08_25/c1_3,c4,v9,,selfcal3,1,球L,ball(3cm),1.19,1.0–2.5°,clear,0,0,lcs_episode,0,hit,1,14.34,24.1,9,9,5,0,correct,球L,2.47,1.67,1.97,0.41,0.693,0.587,0.911,0.8,correct_only,1,0,0,0,,none,correct,correct,球L,7.9,correct,球L,4.15,1.306,,0.496,,3.72
2026_08_25/c1_3,c4,v9,,selfcal3,2,球R,ball(3cm),0.96,<1.0°,clear,0,0,none,0,miss,0,,,,,,,unknown,,,,,,,,,,unknown,,,,,,,,,,,,,,,,,,
2026_08_25/c1_3,c4,v9,,selfcal3,3,球R,ball(3cm),0.96,<1.0°,clear,0,0,none,0,miss,0,,,,,,,unknown,,,,,,,,,,unknown,,,,,,,,,,,,,,,,,,
2026_08_25/c1_3,c4,v9,,selfcal3,4,球M,ball(3cm),0.77,<1.0°,clear,0,0,lcs_episode,0,hit,1,23.56,37.75,6,6,0,0,none,,,,,,,,,,none,0,0,0,0,,none,correct,correct,球M,7.1,none,,,1.017,1.205,0.277,0.243,3.74
2026_08_25/c1_3,c4,v9,,selfcal3,5,球M,ball(3cm),0.77,<1.0°,clear,0,0,lcs_episode,0,miss,1,23.56,37.75,6,6,0,0,none,,,,,,,,,,none,0,0,0,0,,none,correct,correct,球M,7.1,none,,,1.017,1.205,0.277,0.243,3.74
2026_08_25/c1_3,c4,v9,,selfcal3,6,球L,ball(3cm),1.19,1.0–2.5°,clear,0,0,lcs_episode,0,miss,1,37.12,42.82,1,1,0,0,none,,,,,,,,,,none,0,0,0,0,,none,correct,correct,球L,4.9,none,,,1.459,,0.233,,3.73
2026_08_25/c1_3,c4,v9,,selfcal3,7,球R,ball(3cm),0.96,<1.0°,clear,0,0,none,0,hit,0,,,,,,,unknown,,,,,,,,,,unknown,,,,,,,,,,,,,,,,,,
2026_08_25/c1_3,c4,v9,,selfcal3,8,球L,ball(3cm),1.19,1.0–2.5°,clear,0,0,none,0,hit,0,,,,,,,unknown,,,,,,,,,,unknown,,,,,,,,,,,,,,,,,,
2026_08_25/c1_3,c4,v9,,selfcal3,9,球L,ball(3cm),1.19,1.0–2.5°,clear,0,0,none,0,hit,0,,,,,,,unknown,,,,,,,,,,unknown,,,,,,,,,,,,,,,,,,
2026_08_25/c1_3,c4,v9,,selfcal3,10,球M,ball(3cm),0.77,<1.0°,clear,0,0,lcs_episode,0,hit,1,42.07,49.13,1,1,0,0,none,,,,,,,,,,none,0,0,0,0,,none,correct,correct,球M,6.25,none,,,0.832,,0.282,,3.73
2026_08_25/c1_3,c4,v9,,selfcal3,11,球L,ball(3cm),1.19,1.0–2.5°,clear,0,0,lcs_episode,0,hit,1,50.78,57.93,1,1,0,0,none,,,,,,,,,,none,0,0,0,0,,none,correct,correct,球L,6.35,none,,,1.415,,0.27,,3.71
2026_08_25/c1_3,c4,v9,,selfcal3,12,球M,ball(3cm),0.77,<1.0°,clear,0,0,none,0,miss,0,,,,,,,unknown,,,,,,,,,,unknown,,,,,,,,,,,,,,,,,,
2026_08_25/c1_3,c4,v9,,selfcal3,13,球R,ball(3cm),0.96,<1.0°,clear,0,0,lcs_episode,0,hit,1,57.37,63.87,1,1,0,0,none,,,,,,,,,,none,0,0,0,0,,none,correct,correct,球R,5.7,none,,,1.457,,0.309,,3.73
2026_08_25/c1_3,c4,v9,,selfcal3,14,球M,ball(3cm),0.77,<1.0°,clear,0,0,lcs_episode,0,hit,1,107.32,114.07,1,1,0,0,none,,,,,,,,,,none,0,0,0,0,,none,correct,correct,球M,5.96,none,,,1.527,,0.16,,3.72
2026_08_25/c1_3,c4,v9,,selfcal3,15,球R,ball(3cm),0.96,<1.0°,clear,0,0,lcs_episode,0,hit,1,121.1,125.55,1,1,0,0,none,,,,,,,,,,none,0,0,0,0,,none,correct,correct,球R,3.65,none,,,1.387,,0.227,,3.72
2026_08_25/u3,u3,v9,walking,selfcal3,1,球L,ball(3cm),1.36,1.0–2.5°,clear,1,0,schedule,1,hit,1,17.8,23.36,4,4,4,3,correct,球L,2.0,0.35,-0.26,0.56,0.671,0.295,0.891,1.65,correct_only,1,0,0,0,,correct,correct,correct,球L,3.0,correct,球L,3.0,0.671,,0.611,,2.8
2026_08_25/u3,u3,v9,walking,selfcal3,2,球M,ball(3cm),1.44,1.0–2.5°,clear,1,0,schedule,1,hit,1,24.52,30.12,4,4,4,3,wrong,球L,1.81,1.26,-0.49,0.447,1.057,0.248,0.785,0.55,mixed,1,1,1,0,球L,wrong,wrong,correct,球M,1.4,correct,球M,1.4,0.733,1.057,0.527,0.531,2.82
2026_08_25/u3,u3,v9,walking,selfcal3,3,球R,ball(3cm),1.75,1.0–2.5°,clear,1,0,schedule,1,hit,1,31.28,36.91,4,4,3,2,wrong,球M,3.98,3.48,1.65,0.45,0.486,0.461,0.823,0.5,mixed,1,1,1,0,球M,correct,correct,correct,球R,4.2,correct,球R,0.75,0.328,0.486,0.56,0.45,2.27
2026_08_25/u3,u3,v9,walking,selfcal3,4,球M,ball(3cm),1.44,1.0–2.5°,clear,1,0,schedule,1,hit,1,38.07,43.72,6,6,4,3,correct,球M,1.04,0.79,-1.31,0.677,0.429,0.193,0.925,0.25,correct_only,1,0,0,0,,correct,correct,correct,球M,1.85,correct,球M,1.15,0.575,,0.677,,2.84
2026_08_25/u3,u3,v9,walking,selfcal3,5,球R,ball(3cm),1.75,1.0–2.5°,clear,1,0,schedule,1,hit,1,44.88,50.44,4,4,3,2,correct,球R,2.66,1.81,0.4,0.484,0.423,0.4,0.904,0.85,correct_only,1,0,0,0,,correct,correct,correct,球R,4.3,correct,球R,4.05,0.763,,0.579,,2.52
2026_08_25/u3,u3,v9,walking,selfcal3,6,球L,ball(3cm),1.36,1.0–2.5°,clear,1,0,schedule,1,hit,1,51.6,57.2,4,4,4,2,correct,球L,1.31,0.96,-0.99,0.632,0.723,0.158,0.864,0.35,correct_only,1,0,0,0,,correct,correct,correct,球L,3.25,correct,球L,3.25,1.278,,0.674,,2.83
2026_08_25/u3,u3,v9,walking,selfcal3,7,球M,ball(3cm),1.44,1.0–2.5°,clear,1,0,schedule,1,hit,1,58.36,63.96,2,2,0,0,none,,,,,,,,,,none,0,0,0,0,,none,correct,correct,球M,3.9,none,,,1.357,,0.328,,2.64
2026_08_25/u3,u3,v9,walking,selfcal3,8,球R,ball(3cm),1.75,1.0–2.5°,clear,1,0,schedule,1,hit,1,72.22,77.8,4,4,2,1,correct,球R,1.84,1.54,-0.44,0.507,1.264,0.228,0.636,0.3,correct_only,1,0,0,0,,correct,wrong,correct,球R,5.4,correct,球R,4.25,1.361,0.678,0.507,0.277,2.42
2026_08_25/u3,u3,v9,walking,selfcal3,9,球L,ball(3cm),1.36,1.0–2.5°,clear,1,0,schedule,1,hit,1,78.96,84.54,3,3,2,0,correct,球L,2.2,1.2,-0.08,0.414,1.204,0.36,0.681,1.0,correct_only,1,0,0,0,,none,wrong,correct,球L,4.75,correct,球L,4.75,1.351,1.404,0.431,0.347,2.74
2026_08_25/u3,u3,v9,walking,selfcal3,10,球R,ball(3cm),1.75,1.0–2.5°,clear,1,0,schedule,1,hit,1,85.7,91.35,3,3,3,2,correct,球R,2.92,1.72,0.57,0.418,1.427,0.246,0.626,1.2,correct_only,1,0,0,0,,correct,correct,correct,球R,1.84,correct,球R,1.84,1.427,,0.638,,2.37
2026_08_25/u3,u3,v9,walking,selfcal3,11,球L,ball(3cm),1.36,1.0–2.5°,clear,1,0,schedule,1,hit,1,92.51,98.36,4,4,4,3,correct,球L,1.72,0.47,-0.83,0.655,1.484,0.214,0.629,1.24,correct_only,1,0,0,0,,correct,correct,correct,球L,4.0,correct,球L,4.0,1.484,,0.655,,2.53
2026_08_25/u3,u3,v9,walking,selfcal3,12,球M,ball(3cm),1.44,1.0–2.5°,clear,1,0,schedule,1,hit,1,99.52,105.31,4,4,2,0,correct,球M,5.11,4.73,2.62,0.489,1.332,0.131,0.627,0.38,correct_only,1,0,0,0,,none,correct,correct,球M,4.65,correct,球M,0.65,1.58,,0.489,,2.37
2026_08_25/u3,u3,v9,walking,selfcal3,13,球R,ball(3cm),1.75,1.0–2.5°,clear,1,0,schedule,1,hit,1,106.47,112.29,6,6,1,0,correct,球R,0.98,0.22,-1.54,0.477,1.398,0.281,0.572,0.76,correct_only,1,0,0,0,,none,correct,correct,球R,3.3,correct,球R,0.76,1.398,1.481,0.477,0.295,2.86
2026_08_25/u3,u3,v9,walking,selfcal3,14,球L,ball(3cm),1.36,1.0–2.5°,clear,1,0,schedule,1,hit,1,113.45,119.32,3,3,2,0,correct,球L,0.92,0.27,-1.65,0.378,1.299,0.296,0.753,0.65,correct_only,1,0,0,0,,none,correct,correct,球L,5.46,correct,球L,2.32,1.382,,0.401,,3.1
2026_08_25/u3,u3,v9,walking,selfcal3,15,球M,ball(3cm),1.44,1.0–2.5°,clear,1,0,schedule,1,hit,1,120.48,126.33,3,3,2,1,correct,球M,0.77,0.17,-1.78,0.363,1.492,0.174,0.626,0.59,correct_only,1,0,0,0,,correct,correct,correct,球M,3.24,correct,球M,2.81,1.506,,0.608,,2.64
