rec,card,era,flags,cfg,k,target,size,theta_unit,tier,occl,walking,stress,window_src,reliable,lcs,has_window,win_start_rel,win_end_rel,n_finals,n_obj_finals,n_acc,n_acc_e2,outcome_first,first_obj,first_lat_end,first_lat_start,first_lat_stare,first_share,first_capture,first_A,first_p_none,first_dur,outcome_any,any_correct,any_wrong,flip_wrong_then_correct,flip_correct_then_wrong,wrong_objs,first_e2,ungated_first,ungated_majority,best_target_capture,best_wrong_capture,best_target_share,best_wrong_share,dist_m
2026_08_16/s6,s6,v8,,mass10,7,球R,ball(3cm),1.85,1.0–2.5°,clear,0,0,schedule,1,hit,1,62.49,68.22,2,2,1,1,correct,球R,3.75,2.55,1.32,0.962,0.293,0.044,0.964,1.19,correct_only,1,0,0,0,,correct,correct,correct,0.293,,0.985,,4.6
2026_08_16/s6,s6,v8,,mass10,8,球M,ball(3cm),1.79,1.0–2.5°,clear,0,0,schedule,1,hit,1,77.95,83.67,1,1,1,1,correct,球M,5.01,2.14,2.59,1.0,0.358,0.0,0.948,2.87,correct_only,1,0,0,0,,correct,correct,correct,0.358,,1.0,,4.55
2026_08_16/s6,s6,v8,,mass10,9,球L,ball(3cm),0.56,<1.0°,clear,0,0,schedule,1,hit,1,84.83,90.55,2,2,2,2,correct,球L,3.78,0.96,1.36,0.872,0.707,0.044,0.867,2.82,correct_only,1,0,0,0,,correct,correct,correct,0.707,,0.872,,4.45
2026_08_16/s6,s6,v8,,mass10,10,球M,ball(3cm),1.79,1.0–2.5°,clear,0,0,schedule,1,hit,1,91.71,97.53,2,2,2,2,correct,球M,3.19,0.05,0.67,0.886,0.791,0.109,0.87,3.14,correct_only,1,0,0,0,,correct,correct,correct,0.833,,0.886,,4.51
2026_08_16/s6,s6,v8,,mass10,11,球L,ball(3cm),0.56,<1.0°,clear,0,0,schedule,1,hit,1,98.69,104.68,5,5,5,5,correct,球L,2.97,-0.06,0.28,0.806,1.103,0.065,0.776,3.03,mixed,1,1,1,1,球M,correct,correct,correct,1.103,0.849,0.887,0.967,4.41
2026_08_16/s6,s6,v8,,mass10,12,球M,ball(3cm),1.79,1.0–2.5°,clear,0,0,schedule,1,hit,1,105.84,111.78,3,3,3,3,correct,球M,3.43,-0.31,0.79,0.901,1.151,0.146,0.814,3.74,mixed,1,1,0,1,球R,correct,correct,correct,1.151,0.417,0.901,0.77,4.55
2026_08_16/s6,s6,v8,,mass10,13,球L,ball(3cm),0.56,<1.0°,clear,0,0,schedule,1,hit,1,112.94,118.93,5,5,5,5,wrong,球M,3.09,2.5,0.4,0.867,0.543,0.122,0.909,0.6,mixed,1,1,1,1,球M,wrong,wrong,correct,1.082,1.289,0.848,0.946,4.48
2026_08_16/s6,s6,v8,,mass10,14,球R,ball(3cm),1.85,1.0–2.5°,clear,0,0,schedule,1,hit,1,120.09,126.05,4,4,4,4,correct,球R,4.22,2.21,1.56,0.865,0.548,0.195,0.913,2.0,mixed,1,1,1,1,球M,correct,correct,correct,0.872,1.299,0.865,0.964,4.53
2026_08_16/s6,s6,v8,,mass10,15,球L,ball(3cm),0.56,<1.0°,clear,0,0,schedule,1,hit,1,127.21,133.23,2,2,2,2,correct,球L,4.71,2.97,1.99,0.775,1.186,0.085,0.75,1.73,correct_only,1,0,0,0,,correct,correct,correct,1.186,,0.878,,4.39
2026_08_18/000,s7,v8,,mass10,1,球L,ball(3cm),2.61,≥2.5°,clear,0,0,schedule,1,hit,1,16.67,22.39,2,2,1,1,correct,球L,4.34,-0.53,1.92,0.996,0.589,0.003,0.813,4.87,correct_only,1,0,0,0,,correct,correct,correct,0.589,,1.0,,3.24
2026_08_18/000,s7,v8,,mass10,2,球L,ball(3cm),2.61,≥2.5°,clear,0,0,schedule,1,hit,1,23.55,29.33,2,2,2,2,correct,球L,2.91,-0.5,0.43,1.0,0.405,0.0,0.872,3.41,correct_only,1,0,0,0,,correct,correct,correct,0.527,,1.0,,3.01
2026_08_18/000,s7,v8,,mass10,3,球R,ball(3cm),2.19,1.0–2.5°,clear,0,0,schedule,1,hit,1,30.49,36.23,5,5,4,4,correct,球R,2.89,0.29,0.45,0.86,0.266,0.147,0.931,2.6,mixed,1,1,0,1,球M,correct,correct,correct,0.266,0.722,0.86,0.993,3.29
2026_08_18/000,s7,v8,,mass10,4,球R,ball(3cm),2.19,1.0–2.5°,clear,0,0,schedule,1,miss,1,37.39,43.17,4,4,1,1,wrong,球M,5.33,5.05,2.85,0.736,0.377,0.395,0.869,0.27,wrong_only,0,1,0,0,球M,wrong,correct,correct,0.182,0.377,1.0,0.736,3.37
2026_08_18/000,s7,v8,,mass10,5,球M,ball(3cm),2.19,1.0–2.5°,clear,0,0,schedule,1,hit,1,44.33,50.03,4,4,4,4,correct,球M,0.65,0.16,-1.75,0.865,0.631,0.163,0.78,0.49,correct_only,1,0,0,0,,correct,correct,correct,0.631,,0.963,,3.01
2026_08_18/000,s7,v8,,mass10,6,球L,ball(3cm),2.61,≥2.5°,clear,0,0,schedule,1,hit,1,51.19,56.93,4,4,4,4,correct,球L,0.92,0.32,-1.52,0.937,1.206,0.041,0.594,0.6,correct_only,1,0,0,0,,correct,correct,correct,1.207,,0.954,,3.02
2026_08_18/000,s7,v8,,mass10,7,球M,ball(3cm),2.19,1.0–2.5°,clear,0,0,schedule,1,hit,1,58.09,63.87,3,3,3,3,correct,球M,2.87,0.26,0.39,0.889,0.838,0.064,0.717,2.61,correct_only,1,0,0,0,,correct,correct,correct,0.838,,0.906,,2.98
2026_08_18/000,s7,v8,,mass10,8,球R,ball(3cm),2.19,1.0–2.5°,clear,0,0,schedule,1,hit,1,73.07,78.77,9,9,9,9,wrong,球M,0.73,0.35,-1.67,0.768,0.595,0.333,0.767,0.38,wrong_only,0,1,0,0,球M,wrong,wrong,wrong,,0.847,,0.889,3.08
2026_08_18/000,s7,v8,,mass10,9,球R,ball(3cm),2.19,1.0–2.5°,clear,0,0,schedule,1,miss,1,79.93,85.61,2,2,2,2,correct,球R,2.94,0.34,0.56,0.635,0.525,0.524,0.796,2.6,correct_only,1,0,0,0,,correct,correct,correct,0.525,,0.655,,3.26
2026_08_18/000,s7,v8,,mass10,10,球M,ball(3cm),2.19,1.0–2.5°,clear,0,0,schedule,1,hit,1,86.77,92.59,3,3,3,3,correct,球M,0.78,0.02,-1.74,0.929,0.642,0.061,0.792,0.76,correct_only,1,0,0,0,,correct,correct,correct,0.76,,0.929,,2.99
2026_08_18/000,s7,v8,,mass10,11,球L,ball(3cm),2.61,≥2.5°,clear,0,0,schedule,1,hit,1,93.75,99.74,4,4,4,4,correct,球L,2.93,0.55,0.24,0.959,1.096,0.009,0.639,2.38,mixed,1,1,1,1,球M,correct,correct,correct,1.244,0.608,0.959,0.68,3.02
2026_08_18/000,s7,v8,,mass10,12,球M,ball(3cm),2.19,1.0–2.5°,clear,0,0,schedule,1,hit,1,100.9,106.84,6,6,6,6,correct,球M,2.58,1.28,-0.06,0.872,0.81,0.112,0.72,1.3,mixed,1,1,1,1,球R,correct,correct,correct,0.844,0.585,0.872,0.508,3.08
2026_08_18/000,s7,v8,,mass10,13,球R,ball(3cm),2.19,1.0–2.5°,clear,0,0,schedule,1,hit,1,108.0,113.94,7,7,7,7,correct,球R,0.78,0.24,-1.86,0.948,0.721,0.05,0.831,0.54,mixed,1,1,1,1,球M,correct,correct,correct,0.781,0.673,0.948,0.706,3.33
2026_08_18/000,s7,v8,,mass10,14,球M,ball(3cm),2.19,1.0–2.5°,clear,0,0,schedule,1,hit,1,115.1,121.11,4,4,4,4,correct,球M,1.17,0.3,-1.54,0.894,0.856,0.112,0.712,0.87,correct_only,1,0,0,0,,correct,correct,correct,0.856,,0.894,,3.08
2026_08_18/000,s7,v8,,mass10,15,球L,ball(3cm),2.61,≥2.5°,clear,0,0,schedule,1,hit,1,122.27,128.28,2,2,2,2,correct,球L,2.28,0.06,-0.43,0.884,1.173,0.048,0.581,2.22,correct_only,1,0,0,0,,correct,correct,correct,1.173,,0.884,,3.02
2026_08_20/000,c1,v9,,mass10,1,球R,ball(3cm),2.17,1.0–2.5°,clear,0,0,schedule,1,hit,1,17.15,22.7,4,4,3,3,correct,球R,2.31,1.23,0.06,0.775,0.358,0.081,0.851,1.08,correct_only,1,0,0,0,,correct,correct,correct,0.498,,0.775,,2.16
2026_08_20/000,c1,v9,,mass10,2,香蕉,banana,0.41,<1.0°,clear,0,0,schedule,1,miss,1,23.86,29.44,3,3,2,2,wrong,球M,3.23,0.06,0.95,0.689,1.302,0.109,0.431,3.17,wrong_only,0,1,0,0,球M,wrong,wrong,wrong,,1.302,,0.689,2.25
2026_08_20/000,c1,v9,,mass10,3,纸箱子,box,24.07,≥2.5°,clear,0,0,schedule,1,hit,1,30.6,36.4,3,3,3,3,correct,纸箱子,1.22,0.41,-1.28,1.0,0.854,0.0,0.146,0.81,correct_only,1,0,0,0,,correct,correct,correct,0.854,,1.0,,3.06
2026_08_20/000,c1,v9,,mass10,4,苹果粉,fruit(4-5cm),2.09,1.0–2.5°,clear,0,0,schedule,1,hit,1,37.56,43.35,3,3,2,2,correct,苹果粉,2.35,1.18,-0.14,0.966,0.594,0.015,0.665,1.16,mixed,1,1,0,1,球L,correct,correct,correct,0.594,0.957,0.966,0.861,2.24
2026_08_20/000,c1,v9,,mass10,5,白杯1,cup,1.84,1.0–2.5°,clear,0,0,schedule,1,hit,1,44.51,50.19,4,4,3,3,correct,白杯1,1.33,1.0,-1.05,0.608,0.612,0.657,0.437,0.32,correct_only,1,0,0,0,,correct,correct,correct,0.612,0.172,0.608,0.459,2.3
2026_08_20/000,c1,v9,,mass10,6,水瓶,bottle,0.41,<1.0°,clear,0,0,schedule,1,hit,1,51.35,56.95,3,3,3,3,wrong,白杯1,2.86,2.56,0.56,0.611,0.762,0.651,0.321,0.3,mixed,1,1,1,1,球M|白杯1,wrong,wrong,correct,0.568,0.887,0.653,0.903,2.3
2026_08_20/000,c1,v9,,mass10,7,红杯,cup,1.84,1.0–2.5°,clear,0,0,schedule,1,miss,1,66.68,72.24,6,6,4,3,wrong,白杯2,2.5,2.06,0.24,0.593,0.882,0.247,0.279,0.43,wrong_only,0,1,0,0,球R|白杯1|白杯2,wrong,correct,wrong,0.429,1.043,0.383,0.624,2.31
2026_08_20/000,c1,v9,,mass10,8,苹果红,fruit(4-5cm),0.41,<1.0°,clear,0,0,schedule,1,miss,1,73.4,79.15,4,4,3,2,wrong,球L,1.95,0.6,-0.5,0.503,1.003,0.621,0.371,1.35,wrong_only,0,1,0,0,球L,wrong,wrong,wrong,,1.25,,0.64,2.26
2026_08_20/000,c1,v9,,mass10,9,球M,ball(3cm),1.83,1.0–2.5°,clear,0,0,schedule,1,hit,1,80.31,85.86,9,9,8,7,correct,球M,1.3,0.98,-0.95,0.745,0.587,0.095,0.763,0.32,mixed,1,1,1,1,球L,correct,correct,correct,1.278,0.659,0.911,0.687,2.23
2026_08_20/000,c1,v9,,mass10,10,橘子,fruit(4-5cm),0.41,<1.0°,clear,0,0,schedule,1,miss,1,87.02,92.63,1,1,1,1,wrong,苹果红,5.34,0.3,3.03,0.561,0.648,0.34,0.555,5.04,wrong_only,0,1,0,0,苹果红,wrong,wrong,wrong,,0.648,,0.561,2.35
2026_08_20/000,c1,v9,,mass10,11,球L,ball(3cm),1.71,1.0–2.5°,clear,0,0,schedule,1,hit,1,93.79,99.63,5,5,4,4,correct,球L,2.76,1.95,0.22,0.749,0.663,0.133,0.733,0.81,mixed,1,1,0,1,球M,correct,correct,correct,1.02,0.68,0.828,0.521,2.29
2026_08_20/000,c1,v9,,mass10,12,白杯2,cup,2.03,1.0–2.5°,clear,0,0,schedule,1,hit,1,100.79,106.71,5,5,4,3,correct,白杯2,1.92,0.51,-0.7,0.681,0.99,0.243,0.312,1.41,mixed,1,1,0,1,球R|白杯1,correct,wrong,correct,0.99,1.014,0.681,0.6,2.31
2026_08_20/001,c2,v9,,mass10,1,球R,ball(3cm),1.28,1.0–2.5°,clear,0,0,lcs_episode,0,hit,1,15.89,19.72,3,3,2,2,correct,球R,1.85,0.5,1.35,0.679,1.01,0.103,0.668,1.35,correct_only,1,0,0,0,,correct,correct,correct,1.01,0.01,0.699,0.73,2.72
2026_08_20/001,c2,v9,,mass10,2,球R,ball(3cm),1.28,1.0–2.5°,clear,0,0,lcs_episode,0,hit,1,22.79,25.76,1,1,1,0,correct,球R,2.67,0.5,2.17,0.388,0.525,0.333,0.779,2.17,correct_only,1,0,0,0,,none,correct,correct,0.525,,0.388,,3.19
2026_08_20/001,c2,v9,,mass10,3,苹果红,fruit(4-5cm),0.13,<1.0°,clear,0,0,none,0,miss,0,,,,,,,unknown,,,,,,,,,,unknown,,,,,,,,,,,,,
2026_08_20/001,c2,v9,,mass10,4,球L,ball(3cm),1.03,1.0–2.5°,clear,0,0,lcs_episode,0,hit,1,29.36,32.08,3,3,2,2,correct,球L,1.2,0.5,0.7,0.51,1.264,0.289,0.595,0.7,correct_only,1,0,0,0,,correct,wrong,correct,1.443,0.177,0.515,0.707,3.13
2026_08_20/001,c2,v9,,mass10,5,苹果粉,fruit(4-5cm),1.31,1.0–2.5°,clear,0,0,lcs_episode,0,hit,1,42.68,50.12,4,4,4,4,correct,苹果粉,2.51,0.5,2.01,0.891,0.82,0.123,0.723,2.01,correct_only,1,0,0,0,,correct,correct,correct,0.82,,0.891,,3.22
2026_08_20/001,c2,v9,,mass10,6,白杯1,cup,1.28,1.0–2.5°,clear,0,0,none,0,miss,0,,,,,,,unknown,,,,,,,,,,unknown,,,,,,,,,,,,,
2026_08_20/001,c2,v9,,mass10,7,球M,ball(3cm),0.89,<1.0°,clear,0,0,lcs_episode,0,hit,1,57.99,62.22,5,5,4,3,correct,球M,1.15,0.5,0.65,0.624,0.912,0.082,0.761,0.65,correct_only,1,0,0,0,,correct,correct,correct,0.947,,0.705,,3.27
2026_08_20/001,c2,v9,,mass10,8,白杯1,cup,1.28,1.0–2.5°,clear,0,0,none,0,miss,0,,,,,,,unknown,,,,,,,,,,unknown,,,,,,,,,,,,,
2026_08_20/001,c2,v9,,mass10,9,苹果粉,fruit(4-5cm),1.31,1.0–2.5°,clear,0,0,lcs_episode,0,hit,1,79.55,82.3,1,1,1,1,correct,苹果粉,2.45,0.5,1.95,0.829,0.297,0.293,0.892,1.95,correct_only,1,0,0,0,,correct,correct,correct,0.297,,0.829,,3.3
2026_08_20/001,c2,v9,,mass10,10,球R,ball(3cm),1.28,1.0–2.5°,clear,0,0,lcs_episode,0,hit,1,84.85,88.15,3,3,3,1,wrong,苹果粉,0.45,0.12,-0.05,0.48,0.428,1.572,0.732,0.32,mixed,1,1,1,0,苹果粉,correct,wrong,correct,1.234,0.428,0.542,0.48,3.28
2026_08_20/001,c2,v9,,mass10,11,球M,ball(3cm),0.89,<1.0°,clear,0,0,lcs_episode,0,hit,1,90.0,97.11,7,7,6,5,correct,球M,1.04,0.5,0.54,0.647,0.322,0.078,0.919,0.54,correct_only,1,0,0,0,,correct,wrong,correct,0.839,0.038,0.647,0.464,3.25
2026_08_20/001,c2,v9,,mass10,12,白杯2,cup,,,clear,0,0,lcs_episode,0,hit,1,99.6,105.28,3,3,3,2,correct,白杯2,2.77,0.5,2.27,0.484,0.817,0.864,0.517,2.27,correct_only,1,0,0,0,,correct,correct,correct,0.817,,0.539,,3.27
2026_08_20/001,c2,v9,,mass10,13,白杯2,cup,,,clear,0,0,lcs_episode,0,miss,1,99.6,105.28,3,3,3,2,correct,白杯2,2.77,0.5,2.27,0.484,0.817,0.864,0.517,2.27,correct_only,1,0,0,0,,correct,correct,correct,0.817,,0.539,,3.27
2026_08_20/001,c2,v9,,mass10,14,球L,ball(3cm),1.03,1.0–2.5°,clear,0,0,lcs_episode,0,hit,1,115.9,120.49,4,4,3,1,correct,球L,0.88,0.5,0.38,0.481,0.656,0.45,0.777,0.38,correct_only,1,0,0,0,,correct,correct,correct,1.053,,0.549,,3.23
2026_08_20/001,c2,v9,,mass10,15,苹果红,fruit(4-5cm),0.13,<1.0°,clear,0,0,lcs_episode,0,hit,1,121.48,123.31,1,1,0,0,none,,,,,,,,,,none,0,0,0,0,,none,correct,correct,0.847,,0.331,,3.24
2026_08_20/002,c4,v9,beyond_occ,mass10,1,球L,ball(3cm),0.84,<1.0°,occluded(beyond limit),0,0,none,0,miss,0,,,,,,,unknown,,,,,,,,,,unknown,,,,,,,,,,,,,
2026_08_20/002,c4,v9,beyond_occ,mass10,2,球R,ball(3cm),0.84,<1.0°,occluded(beyond limit),0,0,none,0,miss,0,,,,,,,unknown,,,,,,,,,,unknown,,,,,,,,,,,,,
2026_08_20/002,c4,v9,beyond_occ,mass10,3,球R,ball(3cm),0.84,<1.0°,occluded(beyond limit),0,0,none,0,miss,0,,,,,,,unknown,,,,,,,,,,unknown,,,,,,,,,,,,,
2026_08_20/002,c4,v9,beyond_occ,mass10,4,球M,ball(3cm),0.66,<1.0°,occluded(beyond limit),0,0,lcs_episode,0,hit,1,12.38,15.35,1,1,0,0,none,,,,,,,,,,none,0,0,0,0,,none,correct,correct,0.994,,0.295,,4.18
2026_08_20/002,c4,v9,beyond_occ,mass10,5,球M,ball(3cm),0.66,<1.0°,occluded(beyond limit),0,0,lcs_episode,0,miss,1,12.38,15.35,1,1,0,0,none,,,,,,,,,,none,0,0,0,0,,none,correct,correct,0.994,,0.295,,4.18
2026_08_20/002,c4,v9,beyond_occ,mass10,6,球L,ball(3cm),0.84,<1.0°,occluded(beyond limit),0,0,lcs_episode,0,hit,1,14.6,23.06,5,5,2,2,correct,球L,3.15,2.45,2.65,0.664,0.304,0.132,0.95,0.7,correct_only,1,0,0,0,,correct,correct,correct,0.693,,0.853,,4.2
2026_08_20/002,c4,v9,beyond_occ,mass10,7,球R,ball(3cm),0.84,<1.0°,occluded(beyond limit),0,0,none,0,miss,0,,,,,,,unknown,,,,,,,,,,unknown,,,,,,,,,,,,,
2026_08_20/002,c4,v9,beyond_occ,mass10,8,球L,ball(3cm),0.84,<1.0°,occluded(beyond limit),0,0,lcs_episode,0,hit,1,24.43,28.7,1,1,0,0,none,,,,,,,,,,none,0,0,0,0,,none,correct,correct,1.161,,0.303,,4.26
2026_08_20/002,c4,v9,beyond_occ,mass10,9,球L,ball(3cm),0.84,<1.0°,occluded(beyond limit),0,0,lcs_episode,0,miss,1,24.43,28.7,1,1,0,0,none,,,,,,,,,,none,0,0,0,0,,none,correct,correct,1.161,,0.303,,4.26
2026_08_20/002,c4,v9,beyond_occ,mass10,10,球M,ball(3cm),0.66,<1.0°,occluded(beyond limit),0,0,lcs_episode,0,hit,1,27.95,29.83,1,1,0,0,none,,,,,,,,,,none,0,0,0,0,,none,correct,correct,0.334,,0.356,,4.26
2026_08_20/002,c4,v9,beyond_occ,mass10,11,球L,ball(3cm),0.84,<1.0°,occluded(beyond limit),0,0,lcs_episode,0,hit,1,29.09,64.63,11,11,6,1,correct,球L,9.2,8.28,8.7,0.619,0.469,0.26,0.931,0.92,mixed,1,1,0,1,苹果粉,correct,correct,correct,1.188,0.317,0.619,0.397,4.29
2026_08_20/002,c4,v9,beyond_occ,mass10,12,球M,ball(3cm),0.66,<1.0°,occluded(beyond limit),0,0,lcs_episode,0,hit,1,99.06,102.51,1,1,0,0,none,,,,,,,,,,none,0,0,0,0,,none,correct,correct,0.706,,0.292,,4.35
2026_08_20/002,c4,v9,beyond_occ,mass10,13,球R,ball(3cm),0.84,<1.0°,occluded(beyond limit),0,0,lcs_episode,0,hit,1,106.98,109.52,1,1,0,0,none,,,,,,,,,,none,0,0,0,0,,none,correct,correct,1.05,,0.298,,4.33
2026_08_20/002,c4,v9,beyond_occ,mass10,14,球M,ball(3cm),0.66,<1.0°,occluded(beyond limit),0,0,none,0,miss,0,,,,,,,unknown,,,,,,,,,,unknown,,,,,,,,,,,,,
2026_08_20/002,c4,v9,beyond_occ,mass10,15,球R,ball(3cm),0.84,<1.0°,occluded(beyond limit),0,0,lcs_episode,0,hit,1,125.11,126.94,1,1,0,0,none,,,,,,,,,,none,0,0,0,0,,none,correct,correct,0.315,,0.424,,4.22
2026_08_20/003,c4,v9,beyond_occ,mass10,1,球L,ball(3cm),0.64,<1.0°,occluded(beyond limit),0,0,lcs_episode,0,hit,1,5.35,8.33,3,3,1,1,correct,球L,1.1,0.5,0.6,0.587,0.402,0.376,0.938,0.6,correct_only,1,0,0,0,,correct,correct,correct,0.575,,0.587,,4.27
2026_08_20/003,c4,v9,beyond_occ,mass10,2,球R,ball(3cm),0.63,<1.0°,occluded(beyond limit),0,0,none,0,miss,0,,,,,,,unknown,,,,,,,,,,unknown,,,,,,,,,,,,,
2026_08_20/003,c4,v9,beyond_occ,mass10,3,球R,ball(3cm),0.63,<1.0°,occluded(beyond limit),0,0,none,0,miss,0,,,,,,,unknown,,,,,,,,,,unknown,,,,,,,,,,,,,
2026_08_20/003,c4,v9,beyond_occ,mass10,4,球M,ball(3cm),0.63,<1.0°,occluded(beyond limit),0,0,none,0,miss,0,,,,,,,unknown,,,,,,,,,,unknown,,,,,,,,,,,,,
2026_08_20/003,c4,v9,beyond_occ,mass10,5,球M,ball(3cm),0.63,<1.0°,occluded(beyond limit),0,0,none,0,miss,0,,,,,,,unknown,,,,,,,,,,unknown,,,,,,,,,,,,,
2026_08_20/003,c4,v9,beyond_occ,mass10,6,球L,ball(3cm),0.64,<1.0°,occluded(beyond limit),0,0,lcs_episode,0,hit,1,9.56,11.55,1,1,1,0,correct,球L,1.69,0.5,1.19,0.358,0.235,0.549,0.94,1.19,correct_only,1,0,0,0,,none,correct,correct,0.235,,0.358,,4.36
2026_08_20/003,c4,v9,beyond_occ,mass10,7,球R,ball(3cm),0.63,<1.0°,occluded(beyond limit),0,0,none,0,miss,0,,,,,,,unknown,,,,,,,,,,unknown,,,,,,,,,,,,,
2026_08_20/003,c4,v9,beyond_occ,mass10,8,球L,ball(3cm),0.64,<1.0°,occluded(beyond limit),0,0,lcs_episode,0,hit,1,15.01,17.27,1,1,0,0,none,,,,,,,,,,none,0,0,0,0,,none,correct,correct,0.195,,0.4,,4.34
2026_08_20/003,c4,v9,beyond_occ,mass10,9,球L,ball(3cm),0.64,<1.0°,occluded(beyond limit),0,0,lcs_episode,0,miss,1,15.01,17.27,1,1,0,0,none,,,,,,,,,,none,0,0,0,0,,none,correct,correct,0.195,,0.4,,4.34
2026_08_20/003,c4,v9,beyond_occ,mass10,10,球M,ball(3cm),0.63,<1.0°,occluded(beyond limit),0,0,none,0,miss,0,,,,,,,unknown,,,,,,,,,,unknown,,,,,,,,,,,,,
2026_08_20/003,c4,v9,beyond_occ,mass10,11,球L,ball(3cm),0.64,<1.0°,occluded(beyond limit),0,0,lcs_episode,0,hit,1,17.12,29.06,5,5,0,0,none,,,,,,,,,,none,0,0,0,0,,none,correct,correct,0.332,,0.612,,4.36
2026_08_20/003,c4,v9,beyond_occ,mass10,12,球M,ball(3cm),0.63,<1.0°,occluded(beyond limit),0,0,none,0,miss,0,,,,,,,unknown,,,,,,,,,,unknown,,,,,,,,,,,,,
2026_08_20/003,c4,v9,beyond_occ,mass10,13,球R,ball(3cm),0.63,<1.0°,occluded(beyond limit),0,0,lcs_episode,0,hit,1,28.64,31.23,1,1,0,0,none,,,,,,,,,,none,0,0,0,0,,none,correct,correct,0.199,,0.298,,4.39
2026_08_20/003,c4,v9,beyond_occ,mass10,14,球M,ball(3cm),0.63,<1.0°,occluded(beyond limit),0,0,none,0,miss,0,,,,,,,unknown,,,,,,,,,,unknown,,,,,,,,,,,,,
2026_08_20/003,c4,v9,beyond_occ,mass10,15,球R,ball(3cm),0.63,<1.0°,occluded(beyond limit),0,0,lcs_episode,0,hit,1,33.36,36.19,1,1,0,0,none,,,,,,,,,,none,0,0,0,0,,none,correct,correct,0.491,,0.291,,4.35
2026_08_25/c1_1,c4,v9,beyond_occ,mass10,1,球L,ball(3cm),0.92,<1.0°,occluded(beyond limit),0,0,lcs_episode,0,hit,1,10.78,14.83,1,1,0,0,none,,,,,,,,,,none,0,0,0,0,,none,correct,correct,0.007,,1.0,,4.04
2026_08_25/c1_1,c4,v9,beyond_occ,mass10,2,球R,ball(3cm),0.9,<1.0°,occluded(beyond limit),0,0,none,0,miss,0,,,,,,,unknown,,,,,,,,,,unknown,,,,,,,,,,,,,
2026_08_25/c1_1,c4,v9,beyond_occ,mass10,3,球R,ball(3cm),0.9,<1.0°,occluded(beyond limit),0,0,none,0,miss,0,,,,,,,unknown,,,,,,,,,,unknown,,,,,,,,,,,,,
2026_08_25/c1_1,c4,v9,beyond_occ,mass10,4,球M,ball(3cm),0.68,<1.0°,occluded(beyond limit),0,0,none,0,miss,0,,,,,,,unknown,,,,,,,,,,unknown,,,,,,,,,,,,,
2026_08_25/c1_1,c4,v9,beyond_occ,mass10,5,球M,ball(3cm),0.68,<1.0°,occluded(beyond limit),0,0,none,0,miss,0,,,,,,,unknown,,,,,,,,,,unknown,,,,,,,,,,,,,
2026_08_25/c1_1,c4,v9,beyond_occ,mass10,6,球L,ball(3cm),0.92,<1.0°,occluded(beyond limit),0,0,lcs_episode,0,hit,1,23.51,30.27,1,1,0,0,none,,,,,,,,,,none,0,0,0,0,,none,correct,correct,0.001,,1.0,,4.12
2026_08_25/c1_1,c4,v9,beyond_occ,mass10,7,球R,ball(3cm),0.9,<1.0°,occluded(beyond limit),0,0,none,0,miss,0,,,,,,,unknown,,,,,,,,,,unknown,,,,,,,,,,,,,
2026_08_25/c1_1,c4,v9,beyond_occ,mass10,8,球L,ball(3cm),0.92,<1.0°,occluded(beyond limit),0,0,lcs_episode,0,hit,1,32.21,37.98,2,2,0,0,none,,,,,,,,,,none,0,0,0,0,,none,correct,correct,0.013,,1.0,,4.13
2026_08_25/c1_1,c4,v9,beyond_occ,mass10,9,球L,ball(3cm),0.92,<1.0°,occluded(beyond limit),0,0,lcs_episode,0,miss,1,42.9,51.87,1,1,0,0,none,,,,,,,,,,none,0,0,0,0,,none,correct,correct,0.071,,0.867,,4.16
2026_08_25/c1_1,c4,v9,beyond_occ,mass10,10,球M,ball(3cm),0.68,<1.0°,occluded(beyond limit),0,0,lcs_episode,0,miss,1,86.24,93.75,1,1,0,0,none,,,,,,,,,,none,0,0,0,0,,none,wrong,wrong,,0.039,,0.538,4.18
2026_08_25/c1_1,c4,v9,beyond_occ,mass10,11,球L,ball(3cm),0.92,<1.0°,occluded(beyond limit),0,0,lcs_episode,0,hit,1,93.11,107.62,5,5,1,1,correct,球L,14.2,13.12,13.7,0.574,0.418,0.565,0.92,1.08,correct_only,1,0,0,0,,correct,correct,correct,0.418,,0.884,,4.18
2026_08_25/c1_1,c4,v9,beyond_occ,mass10,12,球M,ball(3cm),0.68,<1.0°,occluded(beyond limit),0,0,lcs_episode,0,hit,1,107.12,114.75,2,2,0,0,none,,,,,,,,,,none,0,0,0,0,,none,correct,correct,0.675,,0.34,,4.2
2026_08_25/c1_1,c4,v9,beyond_occ,mass10,13,球R,ball(3cm),0.9,<1.0°,occluded(beyond limit),0,0,none,0,miss,0,,,,,,,unknown,,,,,,,,,,unknown,,,,,,,,,,,,,
2026_08_25/c1_1,c4,v9,beyond_occ,mass10,14,球M,ball(3cm),0.68,<1.0°,occluded(beyond limit),0,0,lcs_episode,0,hit,1,121.13,127.51,1,1,0,0,none,,,,,,,,,,none,0,0,0,0,,none,correct,correct,0.894,,0.302,,4.19
2026_08_25/c1_1,c4,v9,beyond_occ,mass10,15,球R,ball(3cm),0.9,<1.0°,occluded(beyond limit),0,0,none,0,miss,0,,,,,,,unknown,,,,,,,,,,unknown,,,,,,,,,,,,,
